,Name,Team,Position,xA per fixture adj,xA per game adj,Team games,Played,GW31*,GW31,GW30,GW29*,GW29,GW28*,GW28,GW27*,GW27,GW26*,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21*,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
244,Ben Johnson,West Ham,Defender,2.333390062112594,4.375106366461114,30,16,,5.099300841027941,0.0,,0.0,,46.9141625167021,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.5034699846447,1.717929481091757,0.0,0.0,6.519883536539573,3.3462563443996847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Seamus Coleman,Everton,Defender,2.3304858592885407,2.8601417363995725,27,22,3.0458741833199703,2.7961457781705925,,4.914758216444801,11.143181556535326,,0.0,,0.0,,0.0,,0.0,1.845827597773523,,0.0,,4.037275923372613,,0.0,,,,0.0,0.0,0.0,0.0,11.089157171275895,0.0,0.0,0.0,14.041665590175405,0.0,0.0,0.0,0.0,0.0,0.0,8.275241186332025,7.576010958881012
246,James Justin,Leicester,Defender,2.240909043572744,10.084090696077348,27,6,,10.710213323488675,34.39048963810192,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,12.266620873181756,,13.847433665180409,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Ben Godfrey,Everton,Defender,2.240742528901552,3.1842130673864157,27,19,3.3909901221718437,3.1129659806217043,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,10.441111186661187,,16.14555519893269,,,,2.3107540586356454,7.208242762033449,0.0,0.0,0.0,0.0,5.165839903235344,1.3904798290123797,0.0,0.0,2.3278053119879414,1.9672561034336065,13.543003926409657,0.0,0.0,0.0,0.0
248,Robert Sanchez,Brighton,Goalkeeper,2.239978558818996,2.319977793062532,29,28,,3.232484556841422,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,4.096480954445295,0.0,0.0,0.0,0.0,35.08499033433604,0.0,0.0,0.0,0.0,25.777906916969563
249,Salomon Rondon,Everton,Forward,2.2073650459978897,3.7840543645678113,24,14,4.02978403155128,3.6993857686135714,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,13.00569626253327,,,,0.0,20.31184649757947,0.0,0.0,2.430863590941348,0.0,0.0,0.0,0.0,0.0,10.684060730107914,6.544294022787347,0.0,0.0,,,
250,Ken Sema,Watford,Midfielder,2.198765688107927,4.554586068223563,29,14,,3.1680150836758956,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,1.8426841503293054,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7176398493479805,56.20388095545259
251,Jonathan Rowe,Norwich,Midfielder,2.1696834599712878,4.029412139946677,13,7,,3.8644630493511745,,,0.0,0.0,18.657684851021727,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,9.548200128605014,0.0,,0.0,,,,,,,,,,,,,,,,
252,Albert Sambi Lokonga,Arsenal,Midfielder,2.1624038565977943,4.324807713195589,28,14,,3.5944056964303543,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,,6.829733184778729,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,35.161931233760605,0.0,0.0,0.0,11.658077818080844,1.8488681955406303,0.0,0.0,1.4380723721407394,0.0,0.0,0.0,3.610625180436693
253,Imran Louza,Watford,Midfielder,2.1563730259766754,4.168987850221573,29,15,,2.8998060845329054,,,5.603587263010931,5.817073869810305,0.0,,3.668583584740054,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,5.222777807045549,8.847732126154257,,,,0.0,0.0,7.779504701858464,0.0,23.03669087733824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5588675233657807,0.0
254,Curtis Jones,Liverpool,Midfielder,2.1367933489218256,5.163917259894412,29,12,,6.4565423240055475,,0.0,0.0,,0.0,,,10.118167322402183,0.0,,0.0,5.114675480204033,,10.1395328688154,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8845778248212297,0.0,33.710053622490086,0.0,0.0,0.0,0.0,0.0,0.0
255,Rico Henry,Brentford,Defender,2.1038885774489193,2.4275637432102917,30,26,,1.551284227160434,3.6705250344501335,,0.0,,0.0,,0.0,,0.0,,6.4693462280710285,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,3.650603628152583,0.0,0.0,0.0,9.029541314063833,7.050743702366795,0.0,0.0,2.721230780503157,10.503946717428112,20.020719918431936,0.0
256,Adam Masina,Watford,Defender,2.060046115421844,5.431030667930316,29,11,,3.7776401232045123,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,13.646925720822571,31.936433410283428,0.0,3.4698744720260897,0.0,0.0,0.0,0.0,0.0,0.0,8.53678578282792,2.151317961273469,0.0
257,Dominic Calvert-Lewin,Everton,Forward,2.0445281135640583,5.520225906622957,27,10,5.878699422862441,5.396710298274302,,29.723015918810397,0.0,,0.0,,0.0,,0.0,,2.1028747807108,0.0,,11.799814522537247,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.499480351031038,8.077073493140096,0.0
258,Mads Roerslev Rasmussen,Brentford,Defender,2.042502953413932,3.8296930376511225,30,16,,2.447285852242057,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,17.454875578465362,,0.0,0.0,2.174178895546305,0.0,5.803074852831347,0.0,0.0,,,0.0,35.842959275574955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,Joe Gelhardt,Leeds,Forward,2.019047744174783,4.34871821822261,28,13,,4.755291395198744,0.0,,0.0,0.0,0.0,,0.0,0.0,5.766420447149012,,0.0,0.0,,0.0,,0.0,,41.55766581365548,,,0.0,0.0,6.310034626468561,0.0,0.0,0.0,0.0,0.0,0.0,2.8992159496208783,0.0,0.0,0.0,0.0,0.0,0.0,,
260,Fernando Marcal,Wolves,Defender,2.0022861284564137,3.7542864908557756,30,16,,3.6847510486986,0.0,,2.1065867673287526,0.0,3.924045233141763,,48.44512685059302,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8120788871981937,1.780746115430686
261,Oleksandr Zinchenko,Man City,Defender,1.9438007797026504,7.0462778264221075,29,8,,7.503850402538484,,,0.0,,0.0,,0.0,,0.0,,14.325849105332564,0.0,,0.0,,0.0,,0.0,0.0,0.0,21.018743888588585,0.0,16.576633388158687,0.0,4.448996229297029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Pedro Lomba Neto,Wolves,Midfielder,1.925731148201414,11.554386889208484,30,5,,11.340381004694049,0.0,,0.0,47.167484137532085,8.699350330725295,,1.905099977785035,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Shandon Baptiste,Brentford,Midfielder,1.9015573068880085,2.8523359603320126,30,20,,1.8227260965654715,8.187531718933336,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,6.903957528428987,0.0,2.523866777659256,9.202179357752554,14.823051358618729,0.0,,,8.599728819483138,0.0,0.0,6.8064036457642505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Anthony Elanga,Man Utd,Midfielder,1.8952756259238028,4.580249429315857,29,12,,5.597236054216418,,,0.0,,0.0,,37.61406460187454,,0.0,0.0,0.0,4.629614658923993,,5.075169829265576,7.64414406172617,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,Danny Rose,Watford,Defender,1.8906753458973764,6.85369812887799,29,8,,4.767199197909847,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,24.7126025986761,0.0,0.0,0.0,0.0,8.712378025521529,20.021900603552965,1.3827038032733265,0.0,0.0,0.0
266,Takumi Minamino,Liverpool,Midfielder,1.8527958935923272,5.373108091417749,29,10,,6.718097532880441,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,53.73108091417749,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Cedric Soares,Arsenal,Defender,1.8425527050718074,4.690134158364601,28,11,,3.898033404909879,12.113945310801133,0.0,0.0,,3.320761905905858,,,0.0,15.166517430835661,,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.762989883831486,0.0,14.227261210636476,0.0
268,Ross Barkley,Chelsea,Midfielder,1.823197703869721,10.209907141670438,28,5,,9.784208528170613,,,0.0,0.0,0.0,,,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.484314439409375,0.0,0.0,0.0,0.0,0.0,44.5874812375483,0.0,2.9777400313945086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Joachim Andersen,Crystal Palace,Defender,1.8078589912324508,2.0971164298296427,29,25,,1.7299071555161467,,,0.0,,21.85275374641495,,0.0,0.0,0.0,,3.178529269288419,3.953279470121828,,5.667143687850055,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.790395709494634,0.0,0.0,0.0,0.0,1.3531248936324871,6.354300548943314,0.0,0.0,1.278383419995391,0.0,0.0
270,Javier Manquillo,Newcastle,Defender,1.8026728278970643,2.904306222723048,29,18,,2.6784778748444977,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,1.2132989817940456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6057417992165148,0.0,47.616546951299924,1.8419242767043777,0.0,0.0,0.0,0.0,0.0,0.0
271,Adam Idah,Norwich,Forward,1.7852696977877118,3.045460072696685,29,17,,2.9207903064903222,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,10.146229542316057,,0.0,,0.0,,7.078950369729686,9.384137760323785,0.0,,0.0,0.0,15.41640608218347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.747097481290647,0.0,0.0,0.0
272,Nikola Vlasic,West Ham,Midfielder,1.7691526217179327,2.9854450491490114,27,16,,3.4796142481633465,0.0,,0.0,,11.770600257230882,,0.0,,5.634969022052782,,0.0,0.0,,0.0,,0.0,4.095031222813831,0.0,0.0,0.0,,0.0,13.360517784377176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.906002499909517,,,
273,Luke Cundle,Wolves,Midfielder,1.7622482412104121,26.433723618156183,30,2,,25.944128414346874,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,52.867447236312366,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,Pontus Jansson,Brentford,Defender,1.7593699238115326,1.7593699238115326,30,30,,1.124288834920557,2.241074483390019,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.151199420744308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31890077904064,2.0699230311710153,0.0
275,Mohammed Salisu,Southampton,Defender,1.7561963830401477,1.8862850040060846,29,27,,2.4371053884457474,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,13.852090270884338,,1.397458451874761,0.0,0.0,,0.0,0.0,3.9776715243561505,0.0,0.0,0.0,0.0,0.0,0.0,7.080848831101895,0.0,11.465877828952861,0.0,8.2406553558994,4.915092845094879,0.0,0.0
276,Arthur Masuaku,West Ham,Defender,1.7456356072004575,4.364089018001144,30,12,,5.086459833390162,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,50.3088759404183,0.0,0.0,0.0,,2.0601922755954276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Joshua Sargent,Norwich,Forward,1.7442495112810665,2.023329433086037,29,25,,1.94050187949479,,,0.0,0.0,1.398094661112366,,0.0,,3.3294286195993834,,0.0,0.0,,4.4072761712587525,,0.0,,0.0,0.0,0.0,,0.0,12.331847367034966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.200552009278285,10.303147241006867,0.0,6.587059820246158,0.0,4.02582993761415,0.0,0.0
278,Victor Lindelof,Man Utd,Defender,1.7317778373655677,2.511077864180073,29,20,,3.068631037072766,,,0.0,,0.0,,1.517796591840653,,1.86006988746703,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.52136974328085,0.0,0.0,0.0,0.0,0.0,0.0,27.322321061012936
279,Armando Broja,Southampton,Forward,1.7079006646322334,1.9811647709733906,29,25,,2.559691313075063,,,0.0,0.0,4.432455292080243,,30.61160954563671,,0.0,,0.0,2.0094396673148,,0.0,,0.0,,0.0,0.0,0.0,,7.843790718305867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.631824050997147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Neco Williams,Liverpool,Defender,1.706560184514904,49.49024535093222,29,1,,61.878579313303405,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.49024535093222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,Yves Bissouma,Brighton,Midfielder,1.6884634647675414,2.448272023912935,29,20,,3.411240198897949,,0.0,0.0,,0.0,,2.301172207621317,,1.93399437188842,0.0,0.0,,,0.0,0.0,0.0,,0.0,4.281616281611732,0.0,,0.0,,0.0,13.2397932593473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.208864357789928,0.0
282,Todd Cantwell,Norwich,Midfielder,1.670113553010696,6.054161629663773,29,8,,5.806326853659837,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.433293037310186
283,Ashley Barnes,Burnley,Forward,1.6468392373183585,2.964310627173045,27,15,3.4549815268693354,1.4847259107847794,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.631946303422001,7.736671075683153,24.36258821989065,4.733453808599865
284,Jose Diogo Dalot Teixeira,Man Utd,Defender,1.61333993235595,2.9241786273951593,29,16,,3.5734556152043484,,,0.0,,0.0,,0.0,,0.0,2.229738740668675,0.0,14.98299190607625,,8.112558122637472,0.0,5.231870128319306,,0.0,0.0,6.67934258296047,,,0.0,2.548494048401469,0.0,0.0,0.0,0.0,0.0,7.001862509258905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Kieran Trippier,Newcastle,Defender,1.5806068576934982,3.9515171442337453,10,4,,3.6442614625448497,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,9.682154311855601,,0.0,,6.12391426507938,,,,,,,,,,,,,,,,,,,,,,
286,Connor Roberts,Burnley,Defender,1.5602785150988734,3.4042440329429966,24,11,3.9677354117202723,1.7050741160568286,,,0.0,,0.0,0.0,9.154823124597565,4.752965326509353,10.972732224801586,,10.085932205013625,0.0,2.480231481450834,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
287,Malang Sarr,Chelsea,Defender,1.5200994542000796,8.512556943520446,28,5,,8.157628770530021,,,0.0,0.0,0.0,,,,42.56278471760223,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Mathias Normann,Norwich,Midfielder,1.4892168546282702,2.4199773887709393,26,16,,2.3209125486216444,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,6.431106418764403,0.0,3.759490617023879,0.0,0.0,4.558464703694372,3.620462899553133,20.35011358129924,0.0,,,
289,Luka Milivojevic,Crystal Palace,Midfielder,1.4868004688759902,3.593101133116976,29,12,,2.9639419501268027,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,6.771999262244877,9.532476486971115,0.0,,0.0,0.0,0.0,0.0,0.0,7.790030631557009,0.0,0.0,0.0,0.0,19.022707216630714,0.0,0.0,0.0,0.0,0.0,0.0
290,Nathan Ake,Man City,Defender,1.4466096860648525,4.66129787732008,29,9,,4.96399415616581,,,0.0,,0.0,,0.0,,0.0,,41.95168089588072,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Ryan Sessegnon,Spurs,Defender,1.4197257698969126,4.574671925223385,29,9,,5.512628747874666,0.0,0.0,0.0,,0.0,,38.3685475167607,1.1878872071637014,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,1.6156126030860645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Timothy Castagne,Leicester,Defender,1.4001365584247512,2.223746298674605,27,17,,2.3618190230466665,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,14.232550507862458,0.0,,,0.0,0.0,0.0,10.87896770012746,0.0,0.0,1.8332222565788427,0.0,2.6893102515313507,0.0,8.169636361368173,0.0,0.0,0.0,0.0,0.0
293,Yoane Wissa,Brentford,Midfielder,1.396401120194241,1.9041833457194195,30,22,,1.2168288466566664,17.658369446110953,,0.0,,0.0,,1.7051226973891314,,0.0,,0.0,0.0,,0.0,0.0,14.99442205295214,0.0,0.0,0.0,7.534119409375003,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Harvey Elliott,Liverpool,Midfielder,1.379028639873268,7.9983661112649544,29,5,,10.00050673184678,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,5.239866765275884,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.795966632839634,7.5490980573971935,22.406899100812055,0.0
295,Cole Palmer,Man City,Midfielder,1.378429782795794,9.993615925269507,29,4,,10.642583322850133,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.97446370107803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Dimitris Giannoulis,Norwich,Defender,1.3741196417506125,3.622679055524342,29,11,,3.474380099008065,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,7.870563741246102,0.0,8.730541300249325,0.0,0.0,0.0,0.0,0.0,4.48852723404305,12.8727184529158,0.0,0.0,0.0,0.0,0.0,5.887118882313486
297,Jonny Evans,Leicester,Defender,1.3578628575761233,3.332936104959576,27,11,,3.5398785823654095,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,0.0,9.620466424679634,0.0,27.041830729875702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Marc Guehi,Crystal Palace,Defender,1.3564116465102196,1.4048549195998703,29,28,,1.1588620180117024,,,18.636690347349376,,0.0,,0.0,0.0,1.8844949946389757,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.814752406808022
299,Ashley Young,Aston Villa,Defender,1.3209735777051053,2.0162228291288447,29,19,,1.9497556398291713,0.0,,2.109412966104809,0.0,0.0,,0.0,,9.890028774285634,,0.0,1.3536027934986927,,0.0,,0.0,,0.0,,0.0,,0.0,1.5762954382050594,0.0,0.0,6.680637490703447,11.03248073504591,0.0,0.91089375078195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.754881804822557
300,Callum Wilson,Newcastle,Forward,1.3188888035587851,2.549851686880318,29,15,,2.351584441753658,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,11.368315038849643,12.293398497641478,0.0,7.541230594609493,0.0,0.0,0.0,4.09212911609679,0.0,0.0,0.0,0.0,0.0,2.9527020560073676,0.0
301,Aaron Lennon,Burnley,Midfielder,1.3161491380057155,1.827984913896827,25,18,2.1305642030276633,0.9155776527963267,,,0.0,,21.108379129749,0.0,0.0,0.0,0.0,,11.795349320393887,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
302,Aymeric Laporte,Man City,Defender,1.3062024499345448,1.5783279603375748,29,24,,1.6808217320222605,,,0.0,,0.0,,0.0,,16.650443255460015,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,6.47310187382501,0.0,8.380207885411522,0.0,0.0,0.0,0.0,4.9425848302592135,0.0,0.0,0.0,0.0,0.0,1.433533203146037,0.0,0.0,0.0
303,Ben Davies,Spurs,Defender,1.2896918316060124,1.8700531558287181,29,20,,2.2534749934820164,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,5.109745690754346,0.0,,0.0,,5.4763852991928195,,3.9252955131264784,6.536126149494009,0.0,0.0,,,14.296702957612855,0.0,,0.0,2.0568075063938562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Fabio Silva,Wolves,Forward,1.283506086834384,2.2650107414724423,30,17,,2.2230590886663357,4.518060063992625,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.98712254103889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Donny van de Beek,Everton,Midfielder,1.2709513318089307,2.6326849016042138,29,14,2.8036467118258543,2.573778312868084,,0.0,0.0,,2.738820246489112,,0.0,,0.0,,1.4629383272580698,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,32.655830048711806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Tim Krul,Norwich,Goalkeeper,1.2474789632140466,1.6444040878730612,29,22,,1.5770883233283657,,,36.17688993320735,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Danny Welbeck,Brighton,Forward,1.2390759367663484,2.2458251353890066,29,16,,3.1291657571980855,,10.686629790822845,0.0,,0.0,,0.0,,0.0,1.2105663028827074,0.0,,,0.0,15.04322020454538,0.0,,0.0,0.0,2.169477168319196,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.823308699653978,0.0,0.0,0.0,0.0
308,Francisco Jorge Tomas Oliveira,Wolves,Midfielder,1.2198205703616896,3.049551425904224,10,4,,2.993068814015711,0.0,,0.0,4.305812092854108,0.0,,0.0,0.0,0.0,,0.0,7.892393610762789,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
309,Aaron Connolly,Brighton,Forward,1.214390548182845,8.804331474325625,29,4,,12.267300837609078,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,35.2173258973025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Grant Hanley,Norwich,Defender,1.1990001863850337,1.4487918918819158,29,24,,1.3894837603907493,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.079759432050273,0.0,0.0,0.0,0.0,3.774376262548663,8.101742255380723,0.0,0.0,17.815127455186317
311,James Tomkins,Crystal Palace,Defender,1.188755972337689,4.309240399724123,29,8,,3.5546838011886566,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,26.377368494722077,0.0,8.096554703070904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Jose Malheiro de Sa,Wolves,Goalkeeper,1.1835846600065425,1.1835846600065425,30,30,,1.1616627627660245,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.693713277586331,0.0,0.0,30.813826522609947,0.0,0.0,0.0,0.0,0.0
313,Marcus Forss,Brentford,Forward,1.163733249921164,4.987428213947845,30,7,,3.187112488408096,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,34.911997497634914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,James Tarkowski,Burnley,Defender,1.1618761155229294,1.2548262047647638,27,25,1.4625327444271017,0.6285012652411252,,,1.379736397277411,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.324366569930378,8.812411111976386,,,,0.0,0.0,,,,0.0,0.0,0.0,,13.854141039934914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,Joel Ward,Crystal Palace,Defender,1.1306394584818493,1.425588882433636,29,23,,1.175965422552408,,,0.0,,0.0,,0.0,0.0,0.0,,2.1316269981160394,0.0,,0.0,,0.0,,5.4599786081964155,0.0,0.0,,0.0,0.0,0.0,2.3759660587653544,7.6458663349266445,3.047915675503541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.127190620465637,0.0
