,Name,Team,Position,xA per fixture adj,xA per game adj,Team games,Played,GW38,GW37*,GW37,GW36*,GW36,GW35,GW34*,GW34,GW33*,GW33,GW32,GW31*,GW31,GW30,GW29*,GW29,GW28*,GW28,GW27*,GW27,GW26*,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21*,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
1,Trent Alexander-Arnold,Liverpool,Defender,35.251277310123655,41.86089180577184,38,32,38.2935403444081,,0.0,0.0,10.017531880478794,0.0,,27.611992226996872,,29.70856487103853,104.42766388695408,,0.0,,16.52468766817163,17.079470246771407,,122.65112261076207,,,25.778204106281716,0.0,,34.80496032193722,6.273828122192768,,0.0,,70.29626132963006,,46.51369764917195,9.585247896725576,,130.13588006072285,8.79522797010329,11.844728324633769,21.36206108375736,58.978773666382075,15.01587301343489,153.00634256663142,49.02635196527013,5.786530918430236,85.2873709028903,1.0100402643858852,0.0,5.649870061415634,0.0,72.25212685067528,58.576667549635104,94.63083970448405,8.62307972032563
2,Kevin De Bruyne,Man City,Midfielder,29.66766238303068,37.57903901850553,38,30,117.983251052519,,17.507869401530158,64.78422271927693,83.39328275846407,0.0,,65.95880823236607,,64.17282647397612,21.83571736634823,,20.142256801844905,,,40.20106763553648,,38.66481963023088,,57.22308778133173,,0.0,,0.0,17.4773186682151,,34.635631739662536,,62.11187198533102,,19.086755098316814,79.34238940254271,17.08222843193695,33.42694863543897,48.96362395945824,8.413611862790232,2.9303262618207353,0.0,0.0,0.0,21.361749674984043,0.0,61.287252790289145,39.660677236486734,6.0162798875169585,64.9582599412415,17.74422441701129,0.0,0.0,0.0,1.0048107086982698
3,Mohamed Salah,Liverpool,Midfielder,27.665271336967713,30.0365803087078,38,35,0.0,,0.0,6.96502881422819,1.2309200430105336,3.289071754927634,,35.713844951467536,,59.35215743475872,158.62719122928925,,3.128507558463779,,0.0,17.80970906105245,,0.0,,,40.8859716605805,43.45208601732332,,1.8104763836820517,23.106634607212655,,0.0,,0.0,,21.875483912410644,12.854318913281414,,10.396061471842085,10.666607139000385,0.0,65.7674488499052,0.0,68.67215985005447,57.03240781988073,6.22216410997915,52.86129264211591,48.1840101113678,28.68474188951192,136.26694709747724,2.955738945808863,19.68388481245145,28.22592651201382,17.60696825071762,9.966187742642019,57.986361218316134
4,Harry Kane,Spurs,Forward,25.343997984323465,26.028970902818696,38,37,50.08333873352685,,0.0,33.48483876182411,11.001821841336115,0.0,,0.0,,54.05133407885061,59.107708937893015,,81.9299759363532,62.2755801511617,37.996456360945224,0.0,,46.12847311663324,,67.00426062061024,3.512527359839613,30.952840876045087,,0.0,33.608554972358895,,14.232527626110581,,39.653986375483086,,1.4093395127019486,8.12649039982034,0.0,97.69947344689002,,,0.0,67.13636206741593,,0.0,31.03594818540398,0.0,0.0,62.88189417569232,41.030276909526364,0.0,0.0,0.0,13.997350792076082,14.73056216579321,0.0
5,Dejan Kulusevski,Spurs,Midfielder,24.806018737128177,24.806018737128177,18,18,10.70716648840078,,0.0,0.0,0.0,12.963350012139658,,2.9364202532763795,,0.0,12.298713099449284,,64.38496425295102,52.572998901334515,13.941515190376935,17.470199239491567,,113.35583033051083,,3.073618148332621,11.883229968844006,125.72510988978644,,2.9318250505152714,2.2633964428978266,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Heung-Min Son,Spurs,Midfielder,24.325996889054768,26.411082336688033,38,35,3.4614665988849027,,16.33266114426233,29.501736516517724,18.35859326449389,32.32622544486785,,13.614704591589502,,0.0,0.0,,53.697483784081804,51.44707438797016,21.168938963891456,0.0,,16.277300494512208,,4.472885415600987,25.831346487555237,273.70693471336324,,18.2990986767769,0.0,,0.0,,0.0,,55.22271606988294,56.68270259169635,10.789439583874845,91.7405480995759,,,20.882779794483646,9.886923365108057,,0.0,2.7856141627845816,3.8859618346075107,14.60835325298009,19.631220240157706,12.533884652656738,23.125484116892267,4.17652960688902,0.0,8.26386502726859,0.0,11.675408900854505
7,Christian Eriksen,Brentford,Midfielder,22.900111991892402,31.22742544348964,15,11,14.47992557507837,,51.29356256917708,,31.85923466470302,34.130532315049344,,32.91589234567344,,83.86744792366818,6.213776770264228,,31.888315078412884,0.0,,51.37958231826823,,0.0,,5.473410318091244,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Bruno Miguel Borges Fernandes,Man Utd,Midfielder,22.663034820936005,23.922092310988006,38,36,0.0,,,,21.03731367260968,0.0,0.0,11.065724789823216,6.234390653479524,6.012216028182648,17.969630075818902,,2.439007352329502,,,0.0,,18.882122368191816,,37.89284614218878,,35.93479561757062,83.7989010824008,8.957095323490115,29.816280264740048,,30.45514137256034,94.19395706068607,8.866383786757698,,9.577381275864704,0.0,35.36262630016265,,,0.903757242767335,20.273888221835932,29.771855770314954,0.0,22.464347449672744,0.0,16.514644825454635,24.600107007771527,33.270876111899746,17.09458679969243,41.41947648128235,86.24704500042549,41.878072813225664,10.652769100031907,48.65321253989136,8.954870664444947
9,Ivan Toney,Brentford,Forward,20.80622173108839,23.958679569132084,38,33,0.0,,3.6397125097641063,,116.45831972247224,0.9963463901636572,,3.236048684833466,,6.312823101562923,28.32876461086766,,49.950046082689035,46.47651180889904,,9.50438971833328,,3.4065642463333803,,23.18584188412339,,0.0,,0.0,0.0,,2.535989122346412,57.019570061048476,0.0,0.0,6.4082524316314755,0.0,18.728182326418175,,,0.0,0.0,1.5899062449665362,0.0,0.923183429655664,0.0,0.0,13.514766446694887,0.0,25.25441845962902,206.1177932012629,77.26030776610392,72.83463888729295,3.567553087671437,0.0,13.38649555659488
10,Bukayo Saka,Arsenal,Midfielder,19.219663897863313,19.219663897863313,38,38,7.952947720840073,,4.589279861857681,6.604734482823835,0.0,10.3919483640206,,1.9409273515615633,14.206097812047767,11.175043646368245,99.6696887180978,,21.10657330600188,62.770389574873334,2.6305796970217292,16.403840128827852,,12.905708115306938,,,50.35785855215316,8.568402047097363,,,20.83362766618273,,4.070776065312838,,,,0.0,,47.825117467197636,7.090760011187571,30.642355004807467,36.62818593674116,43.43212068292638,0.0,32.14905257799498,0.0,11.280415655677874,14.798825407586007,40.499156413902746,5.254671968779129,4.7961578595664776,71.63637884066483,0.0,17.789574692084216,0.0,5.464298579527955,4.8817339097661
11,Mason Mount,Chelsea,Midfielder,18.016908782055122,21.39507917869046,38,32,38.01445568692086,,0.0,16.628053470964925,0.0,12.694926407570371,24.214121169809196,17.69339462940848,,21.080690538694174,31.971723605188842,,4.075479748677912,,,0.0,58.978080326157986,0.0,,,,0.0,,,,,25.559455078778484,7.113042926193582,0.0,,23.284164714414594,31.710874356990775,13.896893307975278,17.553501087693437,2.7718624871416435,1.1476402434779402,40.5491567780926,7.735354967664417,7.473467395876223,0.0,1.076725175790196,0.0,29.46050793813902,0.0,65.61553696296839,0.0,0.0,0.0,24.771271429511643,159.57215328399352,0.0
12,Raphael Dias Belloli,Leeds,Midfielder,17.613693190023838,19.123438320597312,38,35,39.94887828829049,,37.61795430811501,0.0,0.0,13.613138290877949,,0.0,,,0.0,,9.017524890627485,0.0,,83.02189564945138,0.0,18.120833127765263,,36.55479999933019,0.0,1.4404067565354814,,2.001570391499407,8.978253643062171,,38.24049627401044,,93.31986828045555,,6.452064995549368,,,0.0,0.0,10.548841298206089,68.95343421149202,4.50846679482078,0.0,0.0,38.78159966245478,5.701426535058587,7.647778455251667,0.0,7.518398494238354,53.497423514429684,17.74727011773823,42.6245347197502,11.252608544834409,2.2713475206815,9.93952645637941
13,Phil Foden,Man City,Midfielder,17.313577608786915,23.49699818335367,38,28,18.098122235485864,,0.0,38.1569468383848,0.0,81.81962867097633,,0.0,,9.2686646090066,0.0,,11.452368873813427,,,0.0,,0.0,,0.0,,6.493904082905985,,0.0,34.654432512511924,,38.317985682508784,,10.268545582829455,,0.0,2.249836070797221,0.0,0.0,22.714645011863666,7.127043070469441,118.40934220315138,0.0,0.0,42.50552055543189,40.904113361861356,15.089686641423869,59.27201693607958,0.0,13.709037524447606,87.4041086699536,0.0,0.0,0.0,0.0,0.0
14,Pablo Fornals,West Ham,Midfielder,16.9581508709868,17.9002703638194,38,36,7.527471328222395,,108.58460268305524,,4.577937106288045,11.655666373257471,,18.180868294735813,,2.468815164258942,14.333861540911034,,26.117715345697626,12.122527886203523,,10.650969542726225,,7.033737012618266,,34.793429406418014,,0.0,,10.392015116413077,0.0,,0.0,,12.853816800239354,64.96623503336444,0.0,0.0,0.0,,0.0,0.0,0.0,74.82141063225036,3.1487053651723578,0.0,34.380367804791234,5.248031771572087,77.49224842145492,0.0,0.0,2.359846078489457,16.47445219677891,0.0,2.476824840630153,35.16304719481497,46.58513015713459
15,Reece James,Chelsea,Defender,16.84395422416294,24.618086943007373,38,26,53.42820819776687,,30.422761682450382,33.20841932311236,3.305157824659606,0.972890081417155,84.21808550284224,0.0,,0.0,0.0,,0.0,,,0.0,0.0,80.95195743595677,,,,0.0,,,,,0.0,0.0,0.0,,0.0,9.22976744993168,0.0,2.23711949212396,87.1347823286726,10.513137975852985,13.884219540752493,0.0,3.141916301487795,16.00884436417257,49.66802210830124,43.96261350703065,2.98002135869995,0.0,0.0,0.0,0.0,0.0,3.5000576928014033,111.30227835015893,0.0
16,Joao Pedro Cavaco Cancelo,Man City,Defender,16.82939083215182,17.764356989493585,38,36,63.58703100985678,,1.7803772754145717,0.0,53.80947101444463,14.797609704804149,,0.0,,6.07453146148021,94.34154081429853,,13.649929585498704,,,11.85868589018786,,0.0,,0.0,,8.312327000004318,,0.0,0.0,,12.831458108440689,,2.629600330742422,,8.014712878257685,5.053827167175674,0.0,46.596319363835725,0.0,64.7714903184802,0.0,2.646048499528375,7.804781780206391,41.373608888535706,37.594333765728265,0.0,0.0,1.93287557907757,25.482096174601786,17.020371885097006,0.0,5.015008009626733,0.0,0.0,92.53881511644518
17,Bernardo Mota Veiga de Carvalho e Silva,Man City,Midfielder,16.604852810381164,18.028125908413834,38,35,4.380701816131468,,5.022267410178428,35.76910086842736,0.0,18.7911692607516,,0.0,,0.0,9.298980372692226,,13.829200241460041,,,14.410706087078292,,20.4830309288853,,8.382550321591001,,5.1479369104157495,,21.63649164771047,0.0,,18.110277464148314,,0.0,,2.448452962211348,2.6304974015475695,35.88065136608198,73.04613147765892,1.1122451566896632,3.836371953134956,46.72003913183995,12.77222748842985,9.983832413598071,2.487788635198218,2.1165242987011967,0.0,125.68756811834314,22.96644647428052,60.511200712382895,5.075986350113118,4.01234335445809,44.4336861703444,0.0,0.0,0.0
18,Michail Antonio,West Ham,Forward,16.42211139882127,17.334450920978004,38,36,0.0,,16.984260559296168,,7.414959908882178,0.0,,0.0,,0.0,0.0,,10.602381377126981,0.0,,2.2166528458894494,,0.0,,76.70421545175941,,0.0,,0.0,0.0,,0.0,,7.010810017622911,0.0,17.414317972634862,13.326355454302924,0.0,,11.988835992106386,0.0,139.2426671130453,11.949901559914142,0.0,15.118145477295752,0.0,50.14570962524343,24.885088036561275,15.003696603059812,24.08332294626302,29.7204161428953,0.0,0.0,75.07644265086797,36.76931047457904,38.38274294586158
19,James Maddison,Leicester,Midfielder,16.22423812369945,17.61488710573083,38,35,70.16197354401636,2.0914163303261795,30.029002857648152,9.389182790811825,0.0,0.0,,2.876894583086205,15.621700597954469,0.0,23.633344065596507,,46.3066422563632,63.919043442951086,,14.664457818531286,,0.0,,0.0,,0.0,,2.2569958884935764,16.58916284195855,,2.207516877587224,,3.0114361743044697,,,3.6221100244888063,69.00183254414878,,,38.82374744694986,0.0,8.307339595664182,41.854151755025974,72.83299190284923,0.0,37.23670602965521,4.818082039999615,0.0,0.0,1.8219200911212292,0.0,20.15344740383522,0.0,7.798801203240781,7.491148593971112
20,James Ward-Prowse,Southampton,Midfielder,16.184604675776374,17.083749379986173,38,36,0.0,,0.0,,10.42724537371346,16.25364183637448,,23.336141798715957,54.56836458783336,3.934423549252623,3.9928653891911425,,7.353905837263826,,,21.521952092537912,13.911285503475893,0.0,,33.94246234531573,,134.24256459970582,,2.8768028222009248,38.613961306829474,,10.75929128169724,,2.0046903258990536,,56.446914825077826,0.0,11.325898154557487,,34.5249925648534,11.995087659689373,0.0,39.81387687662499,11.427314829953586,14.1660905403986,15.669374983790037,4.437672495112402,0.0,0.0,0.0,4.1726901061750485,5.028672002936752,11.796957729960386,5.056512822599823,4.87117260748634,6.542150830279076
21,Andrew Robertson,Liverpool,Defender,15.970859992080932,20.927333782726738,38,29,0.0,,0.0,0.0,25.34780382714863,3.066018876132576,,8.071713921839516,,7.569430938853731,0.0,,3.839812798783923,,93.28835662329438,20.216009055898358,,20.612146902266776,,,39.89143623904695,0.0,,10.105965905546302,3.6548450513701085,,40.2063705265088,,44.63932733806549,,0.0,0.0,,8.720520246934534,7.5776792511732936,32.43023790127222,1.318475285592338,36.71104687128258,115.1792042633866,0.0,32.05389701249539,0.0,0.0,5.060563775269286,0.0,2.0259333606906313,0.0,20.507207667993555,24.798676058229283,0.0,0.0
22,Michael Olise,Crystal Palace,Midfielder,15.604135335843974,22.80604395238735,38,26,0.0,0.0,0.0,,30.43604511691593,0.0,,21.125950948472095,,0.0,0.0,,0.0,,,19.76566291287259,,8.542098020917194,,52.22992638755316,0.0,59.34601318761762,,0.0,4.844649155773574,,149.30862020426966,,0.0,,56.010434389593534,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.6334987363264,83.43806462825583,13.28315039062701,9.993028682876474,0.0,0.0,0.0,0.0,0.0,0.0
23,Martin Ødegaard,Arsenal,Midfielder,15.581227092550495,16.014038956232454,37,36,25.855016652990315,,10.61785971217835,3.298050278114578,15.166303272538967,17.525111500803003,,47.67858060059382,31.335099084871768,14.333127434500257,0.0,,0.0,15.257343383372145,2.7410831365026023,33.512866594938245,,27.2963162263869,,,31.537868659970705,2.753024150098046,,,7.456786902656462,,16.19105920602998,,,,0.0,,15.762270890947585,114.89723321140394,17.244201164000973,43.21803448733807,16.267718612898715,18.965591479580453,12.584004675184483,0.0,0.0,14.689753174047768,0.0,0.0,0.0,9.523623351407986,8.145314208246562,2.652160372765553,0.0,0.0,
24,Jack Grealish,Man City,Midfielder,15.427420627743965,22.54776860977964,38,26,0.0,,18.322035366594754,21.540408885866,52.377778459432044,2.135310869822159,,0.0,,0.0,0.0,,8.078977793191983,,,114.56699339244895,,53.9847506194047,,0.0,,0.0,,0.0,0.0,,2.2072260397492944,,19.765615311436147,,0.0,1.1994354839837347,0.0,0.0,4.244923871829222,11.689352328668246,7.720026919294407,0.0,0.0,0.0,0.0,26.451158943969393,68.22855812766763,0.0,0.0,4.577218334457098,8.760095828324427,17.48006853872956,123.4923607068938,2.63351163057578,16.78617640193137
25,Jarrod Bowen,West Ham,Midfielder,15.302836895096505,16.152994500379645,38,36,0.0,,0.0,,14.686041254476786,0.0,,0.0,,40.33052680933825,2.81594448765873,,5.740909537392424,0.0,,0.0,,18.074991878333346,,4.63776729407807,,0.0,,12.609284463923265,36.055271796368224,,2.033772942933949,,0.0,0.0,0.0,99.74937621785568,39.78037618781015,,0.0,16.29648793561946,0.0,0.0,0.0,0.0,148.57827777259953,4.9692656339318395,4.831799708690777,51.049936854138764,0.0,0.0,17.175710302985166,3.8465824215002526,29.627404604392098,26.672495969465484,1.945577940175046
26,Rodrigo Bentancur,Spurs,Midfielder,15.290468142796856,16.18990744531432,18,17,88.33199674167561,,4.825706854660417,72.992342686912,0.0,2.8353908075128684,,0.0,,0.0,0.0,,2.5178787539041934,0.0,50.425174235657785,45.00219889357592,,0.0,,0.0,0.0,0.0,,8.297737596444613,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Pascal Groß,Brighton,Midfielder,15.2021262170393,19.920027456810118,38,29,29.456936335015676,,0.0,,102.54554235502339,7.473244001640997,,0.0,12.713154270679192,18.889707843006093,2.272401281653305,,7.002216896514501,,9.872960270549948,0.0,,68.24715384906666,,0.0,,0.0,18.26203153940828,13.051660771088317,,,0.0,42.64251969865268,37.21731417588474,,0.0,0.0,0.0,,0.0,,7.510099143448195,0.0,58.707145892876554,12.080330201592407,0.0,9.200652296156335,16.734634572412958,3.89067934724465,21.283320448366975,17.044196548375034,0.0,0.0,17.01442048182093,12.984089192739454,31.584384834276168
28,Gabriel Fernando de Jesus,Man City,Forward,14.48613979189273,19.659761146140134,38,28,15.222368839335266,,10.235089305969042,0.0,0.0,50.24268771636202,,46.179709495441614,,0.0,67.43402766704986,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,2.40572220302623,0.0,0.0,92.17804714242165,0.0,3.3552930379577925,6.827415409977803,37.26603986726606,11.882142749137012,0.0,12.8262732791734,4.5132243183131155,22.1399499963761,0.0,30.790243966184786,0.0,0.0,0.0,36.20116682730147,88.06212323095562,12.711787039674952
29,John McGinn,Aston Villa,Midfielder,14.469297466506008,15.709522963635095,38,35,0.0,17.630798987144054,5.246756307393292,41.35595930378663,57.81449024230302,5.616151128754857,,5.740794655143106,,,1.6949969385990862,,39.073372189985356,10.366677906513209,,0.0,0.0,20.776767540804382,,3.5128070267673905,,3.081652102215485,,4.840530205178751,0.0,,0.0,,0.0,,48.81462430943046,,0.0,,15.672898565082825,0.0,69.10186824047912,3.2715792279733473,1.944764033425371,5.101401573736719,3.956051444547301,7.111424368731432,0.0,58.165717997556676,5.83528088025397,0.0,0.0,107.36693078692322,0.0,6.739007764499137,0.0
30,Philippe Coutinho Correia,Aston Villa,Midfielder,13.986382241703396,13.986382241703396,19,19,18.671805063628867,0.0,0.0,0.0,0.0,16.800867352251785,,8.630370422340722,,,59.205880382743516,,0.0,1.4641929262015034,,2.1167549541872677,12.469126767135391,67.65820214032611,,7.90253077160724,,2.1898600899093,,5.239668153227937,61.535856454655935,,1.8561471141489814,,0.0,,,,,,,,,,,,,,,,,,,,,,
31,Sadio Mane,Liverpool,Midfielder,13.979775340567752,15.624454792399252,38,34,19.663065423092252,,0.0,5.282937735116217,16.629876292838684,0.0,,0.0,,30.173484369039667,12.88527428481996,,0.0,,0.0,0.0,,15.088287063767709,,,18.12039435678192,1.7129415633990186,,62.003716153827504,0.0,,0.0,,0.0,,50.27805282158439,0.0,,10.124293942847785,43.38216214006525,7.504253866104448,1.3171848348860453,11.787351194802408,0.0,100.38677063562366,9.331918063395573,16.845980373714532,0.0,0.0,0.0,41.12633751258862,0.0,29.5593555611509,0.0,17.264050353317838,10.763774398810346
32,Dwight McNeil,Burnley,Midfielder,13.717295617610477,13.717295617610477,38,38,3.7657706518110996,1.7971373049966768,15.25803176533673,,13.613859353517226,5.202947211876658,,24.642672468630334,28.204022333133718,0.0,46.22197762498355,0.0,0.0,,,8.220152733781084,,13.23195225348526,10.6768425292926,0.0,48.93779089254416,3.6998399163596716,,0.0,13.33311276942464,1.2891835924816264,6.8553122484439255,,,,1.1163265952672934,0.0,,,,9.358419420167412,8.120475982516913,0.0,,46.21404077440985,0.0,14.99336658797621,8.892288452287763,72.58620273265373,0.0,0.0,13.338760301677372,39.40172520761487,41.486004749082596,11.653561675911284,9.145455339533882
33,Diogo Jota,Liverpool,Midfielder,13.669074521488403,14.840709480473123,38,35,0.0,,6.230806780310724,22.809896003532693,0.0,90.09097460260615,,3.9210889959467883,,13.287795236265438,0.0,,19.827901689701875,,0.0,0.0,,0.0,,,0.0,0.0,,1.4811709093911696,17.40119278983849,,15.445475769145153,,0.0,,0.0,30.1972444289065,,0.0,5.486363803243796,0.0,4.13877097383065,60.99970290992703,6.821718344093727,0.0,3.1433879572156322,11.95085534177675,49.01025242248345,0.0,0.0,44.818795484572696,3.7605878224656117,87.55257126309489,0.0,21.048278288210046,0.0
34,Marcos Alonso,Chelsea,Defender,13.653311567340408,18.529494269961983,38,28,0.0,,8.47422196723487,10.808859298977252,3.3496928316456573,14.397354547122083,12.541307366706794,40.5863106630493,,6.711100652345945,82.12517309923204,,4.769575702047808,,,0.0,0.0,0.0,,,,10.979026748177029,,,,,0.0,0.0,0.0,,74.32784278037207,0.0,10.11393831298605,33.62913501728806,56.30526715132788,24.94550299623595,3.009786781704811,0.0,10.313357882607598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.76914089026541,0.0,20.19628240498171,34.30732045846103,23.16564200616625
35,Allan Saint-Maximin,Newcastle,Forward,13.65292300101936,14.823173543963877,38,35,54.665153190129274,,0.0,,88.27585347504125,4.0814553149346136,,9.795947523251947,0.0,3.015125464682818,0.0,,0.0,,3.3263084140654082,2.8949629974643623,0.0,0.0,,0.0,,0.0,,13.635940764917855,23.96179064758021,,41.02220255146894,,0.9567844977745192,,,,0.0,0.0,3.5640031628117987,1.5774283227786474,16.616530875173222,3.60873464448228,2.7844181261429735,7.667923845145518,0.0,0.0,0.0,9.861059415445542,0.0,94.21173951837382,11.041649846638645,32.407763896545134,3.5749288043290535,0.0,86.2633687395581
36,Leandro Trossard,Brighton,Midfielder,13.372895913105921,14.94617778523603,38,34,0.0,,78.05578062673197,,72.98421275056478,23.300038588358316,,73.05261268473677,0.0,5.960072572202021,0.0,,9.713052288958306,,16.326395270781163,2.8946491726862043,,1.8377509760683062,,0.0,,0.0,1.356309125183003,0.0,,,13.705958019626186,0.0,0.0,,5.007392268146125,0.0,0.0,,1.8735314994368748,,5.26717245814862,8.518766339464667,7.633066280726667,39.61600546632788,14.98800122718473,50.70483222662233,28.64263826009869,0.0,14.972368676878707,0.0,11.458642208066454,18.381252574452013,1.919543136574265,0.0,0.0
37,Raheem Sterling,Man City,Midfielder,13.181600109786277,16.69669347239595,38,30,65.6061552683305,,0.0,15.669222123310771,22.46418813787494,0.0,,0.0,,0.0,7.68928267239031,,34.91450935883964,,,0.0,,0.0,,5.838381184715515,,11.851525359512245,,4.258722023068936,18.86103978303567,,0.0,,20.187451673425393,,26.953509595481403,0.0,0.0,0.0,0.0,67.47455462878882,29.29750886775848,13.872308331773525,79.44368925988704,20.014730974179542,0.0,7.699519622927075,0.0,4.568768272679504,18.15600759371206,0.0,5.337609652772832,8.219978188931883,12.522141598482401,0.0,0.0
38,Lucas Rodrigues Moura da Silva,Spurs,Midfielder,12.99234051361254,14.52085116227284,38,34,47.56793953338393,,18.91740689443582,0.0,0.0,0.0,,0.0,,0.0,0.0,,29.479244750777312,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,8.994628073320118,39.85992057441854,,0.0,,36.9756638066192,,32.39667980304807,0.0,129.6709898107488,0.0,,,9.518101977989188,0.0,,52.340675202074465,7.947852381397701,38.69625537749233,0.0,1.7866628125321995,14.659288326828444,1.8006020934292706,0.0,0.0,0.0,0.0,23.09702809878112
39,Cristiano Ronaldo dos Santos Aveiro,Man Utd,Forward,12.762600078215918,14.889700091251905,35,30,0.0,,,,0.0,13.686465738613371,0.0,66.2929427281219,0.0,1.4267804600214122,1.4329303762227041,,0.0,,,0.0,,0.0,,9.95456597430042,,9.658835965053425,125.41923296200667,46.21273973202713,0.0,,10.287979658973528,0.0,0.0,,9.773807508021042,8.39382307293891,0.0,,,0.0,3.0129910802291238,0.0,0.0,58.01379900991275,0.0,71.2348318968757,0.0,3.6043386209361215,4.581611005091754,1.8945187785767725,0.0,1.808808169634411,,,
40,Wilfried Zaha,Crystal Palace,Midfielder,12.492916388517777,14.385782507990168,38,33,11.414025943340402,0.0,5.451298323016888,,36.707608092472476,4.450366050523158,,16.607487235205216,,3.7058543657150693,11.88324042419604,,6.400504485670566,,,0.0,,36.69368481888482,,14.715356626278018,16.124787662580236,17.399305924818076,,1.6795640810633237,0.0,,0.0,,0.0,,0.0,0.0,0.0,,27.312337765845392,15.474525192711814,14.125361268102711,24.12234530935935,0.0,16.39520618410039,17.35555325607287,16.352943519738783,7.358230058242811,0.0,15.988834762041888,0.0,0.0,98.04354311000976,3.7350849236534818,35.23377338003195,0.0
41,Emiliano Buendia Stati,Aston Villa,Midfielder,12.385330374210547,13.44693012057145,38,35,0.0,16.119832755922694,15.652992501299085,3.1158604431376418,33.88946639022081,34.74716538043522,,1.4996748549914194,,,0.0,,16.517926948915722,3.4858196075166856,,5.988126844773189,7.62915792447158,0.0,,0.0,,46.010173669152564,,2.3889626206823062,0.0,,0.0,,22.452995930083297,,34.89370923074956,,0.0,,6.92622744336003,0.0,9.138309314906168,87.8020225891568,0.0,0.0,15.383753865066115,41.55499933602069,16.789117609379524,31.433726708110317,0.0,4.167527020970416,0.0,0.0,7.891389186303633,5.1636160443751775,0.0
42,Conor Gallagher,Crystal Palace,Midfielder,12.348845801496447,13.801651189907792,38,34,1.8940534969286356,0.0,0.0,,0.0,11.665551448543216,,0.0,,0.0,7.561031466416475,,0.0,,,0.0,,0.0,,2.052300236198416,0.0,0.0,,7.336287207989737,2.275526250731434,,0.0,,0.0,,0.0,0.0,8.87846004168636,,8.94491710165081,25.819644997498067,3.0716049001950085,0.0,7.4091191572935715,61.19832524991271,25.721671407775464,109.49562375363087,11.340004300976801,0.0,9.066927336835423,0.0,8.074387778958362,73.57048900061571,77.10614060271224,6.7740747203157285,0.0
43,Said Benrahma,West Ham,Midfielder,12.251984986235746,14.549232171154948,38,32,0.0,,0.0,,5.1435024791496,14.12923329166723,,0.0,,5.186776415915218,0.0,,42.71497351837617,4.534272800943546,,60.50833060213969,,0.0,,0.0,,16.497910544260087,,0.0,0.0,,0.0,,0.0,0.0,80.90664620849681,15.326530871187739,0.0,,0.0,2.003852666694762,0.0,6.090609559204244,0.0,0.0,22.653778070024277,12.056339840871715,0.0,3.970420933603098,11.80291759430312,55.52638602885391,34.70708368218712,13.842836324485685,10.702922956826127,14.587441546151108,32.68266354161709
44,Luis Diaz,Liverpool,Midfielder,12.064577703006945,14.84871101908547,16,13,10.818293773292027,,0.0,28.970914251551303,7.484312471137912,13.542353467529779,,48.54676006686069,,13.448725423993105,0.0,,0.0,,0.0,22.848104178311683,,2.201788848438691,,,15.100563472377234,28.85742228167926,,0.0,1.2140050129394175,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Matt Targett,Newcastle,Defender,11.85191486754755,13.647659544448693,38,33,23.64877682287113,,11.665874760458383,,40.39043496581918,0.0,,0.0,15.270217964034222,8.51909385389214,0.0,,0.0,,3.3424345325743903,12.42675961598439,2.247874336597469,29.83436454728926,,34.67055967650014,,14.467818683131384,,0.0,4.878650336421306,,0.0,,0.0,,4.694708093108178,,17.24871244121068,,4.19939874718192,0.0,0.0,0.0,0.0,56.99070649037522,3.0346632178539314,8.148136112124561,50.79858720916949,4.7217610389226925,87.91054749638744,0.0,8.604835422633101,1.3444541140960113,0.0,0.0,1.3133944881702357
46,Bryan Mbeumo,Brentford,Midfielder,11.816938990383255,12.829819475273249,38,35,6.568180446601575,,0.0,,0.0,2.0294076337315237,,0.0,,3.4065543775236873,60.956143822793855,,131.72098764586585,6.372147266442815,,1.9311208861482891,,0.0,,1.4202331970865563,,2.170913910630696,,91.15733028113746,0.0,,2.231301122939166,7.79580342705883,0.0,8.048123129100219,0.0,0.0,0.0,,,0.0,25.839657761325387,0.0,0.0,12.273360192051443,26.40654533740527,0.0,0.0,0.0,0.0,15.17392277204806,2.431200127108937,1.8753511005081043,0.0,31.021786861234688,8.21361033582127
