,Name,Team,Threat per fixture,Threat per game,Team games,Played,Threat GW47 7 - average,Threat GW46 7 - average,Threat GW45 7 - average,Threat GW44 7 - average,Threat GW43 7 - average,Threat GW42 7 - average,Threat GW41 7 - average,Threat GW40 7 - average,Threat GW39* 7 - average,Threat GW39 7 - average,Threat GW38 7 - average,Threat GW37 7 - average,Threat GW36 7 - average,Threat GW35 7 - average,Threat GW34 7 - average,Threat GW33 7 - average,Threat GW32 7 - average,Threat GW31 7 - average,Threat GW30 7 - average,Threat GW29 7 - average,Threat GW28 7 - average,Threat GW27 7 - average,Threat GW26 7 - average,Threat GW25 7 - average,Threat GW24* 7 - average,Threat GW24 7 - average,Threat GW23 7 - average,Threat GW22 7 - average,Threat GW21 7 - average,Threat GW20 7 - average,Threat GW19 7 - average,Threat GW18 7 - average,Threat GW17 7 - average,Threat GW16 7 - average,Threat GW15 7 - average,Threat GW14 7 - average,Threat GW13 7 - average,Threat GW12 7 - average,Threat GW11 7 - average,Threat GW10 7 - average,Threat GW9 7 - average,Threat GW8 7 - average,Threat GW7 7 - average,Threat GW47 color,Threat GW47,Threat GW46 color,Threat GW46,Threat GW45 color,Threat GW45,Threat GW44 color,Threat GW44,Threat GW43 color,Threat GW43,Threat GW42 color,Threat GW42,Threat GW41 color,Threat GW41,Threat GW40 color,Threat GW40,Threat GW39* color,Threat GW39*,Threat GW39 color,Threat GW39,Threat GW38 color,Threat GW38,Threat GW37 color,Threat GW37,Threat GW36 color,Threat GW36,Threat GW35 color,Threat GW35,Threat GW34 color,Threat GW34,Threat GW33 color,Threat GW33,Threat GW32 color,Threat GW32,Threat GW31 color,Threat GW31,Threat GW30 color,Threat GW30,Threat GW29 color,Threat GW29,Threat GW28 color,Threat GW28,Threat GW27 color,Threat GW27,Threat GW26 color,Threat GW26,Threat GW25 color,Threat GW25,Threat GW24* color,Threat GW24*,Threat GW24 color,Threat GW24,Threat GW23 color,Threat GW23,Threat GW22 color,Threat GW22,Threat GW21 color,Threat GW21,Threat GW20 color,Threat GW20,Threat GW19 color,Threat GW19,Threat GW18 color,Threat GW18,Threat GW17 color,Threat GW17,Threat GW16 color,Threat GW16,Threat GW15 color,Threat GW15,Threat GW14 color,Threat GW14,Threat GW13 color,Threat GW13,Threat GW12 color,Threat GW12,Threat GW11 color,Threat GW11,Threat GW10 color,Threat GW10,Threat GW9 color,Threat GW9,Threat GW8 color,Threat GW8,Threat GW7 color,Threat GW7,Threat GW6 color,Threat GW6,Threat GW5 color,Threat GW5,Threat GW4 color,Threat GW4,Threat GW3 color,Threat GW3,Threat GW2 color,Threat GW2,Threat GW1 color,Threat GW1
165,Jack O'Connell,Sheffield Utd,6.473684210526316,7.454545454545454,38,33,1.4285714285714286,1.4285714285714286,1.4285714285714286,1.1428571428571428,3.7142857142857144,6.285714285714286,7.142857142857143,7.142857142857143,7.714285714285714,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.857142857142857,5.857142857142857,3.0,3.2857142857142856,3.2857142857142856,3.2857142857142856,3.5714285714285716,2.2857142857142856,7.571428571428571,8.142857142857142,8.714285714285714,8.142857142857142,8.428571428571429,8.142857142857142,9.0,4.0,5.714285714285714,5.428571428571429,5.714285714285714,5.428571428571429,6.428571428571429,13.428571428571429,13.142857142857142,red,0.0,red,0.0,red,2.0,red,6.0,red,2.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,24.0,white,,pink,20.0,red,6.0,red,0.0,white,,red,4.0,red,9.0,red,0.0,red,2.0,red,0.0,red,8.0,red,0.0,red,6.0,red,0.0,light green,37.0,red,6.0,red,4.0,red,4.0,red,2.0,red,4.0,red,6.0,red,2.0,pink,18.0,red,2.0,red,6.0,red,0.0,pink,11.0,green,55.0,red,0.0
166,Mbwana Samatta,Aston Villa,6.447368421052632,17.5,38,14,10.857142857142858,7.857142857142857,7.857142857142857,4.714285714285714,4.142857142857143,6.142857142857143,15.285714285714286,24.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,light green,30.0,red,0.0,pink,22.0,red,8.0,red,6.0,red,0.0,pink,10.0,red,9.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,4.0,white,,pink,20.0,green,64.0,green,72.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,,white,
167,Junior Stanislas,Bournemouth,6.342105263157895,16.066666666666666,38,15,24.428571428571427,21.714285714285715,23.714285714285715,23.428571428571427,19.285714285714285,19.142857142857142,10.857142857142858,7.285714285714286,7.0,7.0,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,1.1428571428571428,1.1428571428571428,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,2.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pink,21.0,red,2.0,light green,27.0,light green,29.0,red,9.0,green,58.0,light green,25.0,red,2.0,white,,pink,16.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,25.0,red,0.0,red,8.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,pink,19.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
168,George Baldock,Sheffield Utd,6.342105263157895,6.342105263157895,38,38,4.142857142857143,7.0,6.428571428571429,6.142857142857143,6.714285714285714,6.714285714285714,7.285714285714286,6.571428571428571,3.7142857142857144,4.0,6.857142857142857,6.857142857142857,6.857142857142857,6.857142857142857,6.857142857142857,6.857142857142857,6.857142857142857,6.857142857142857,6.857142857142857,6.857142857142857,6.285714285714286,6.285714285714286,5.714285714285714,4.571428571428571,3.7142857142857144,3.7142857142857144,5.142857142857143,7.857142857142857,5.0,5.0,5.285714285714286,7.714285714285714,8.285714285714286,10.285714285714286,8.428571428571429,9.0,9.285714285714286,8.714285714285714,6.857142857142857,6.285714285714286,7.285714285714286,6.714285714285714,6.571428571428571,red,0.0,red,4.0,red,2.0,red,0.0,red,6.0,red,6.0,pink,11.0,pink,20.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,4.0,white,,red,6.0,pink,10.0,red,6.0,white,,red,0.0,red,2.0,pink,20.0,red,0.0,red,2.0,red,2.0,red,0.0,pink,10.0,pink,21.0,red,0.0,red,0.0,red,4.0,pink,19.0,red,4.0,pink,24.0,red,8.0,red,4.0,red,2.0,red,0.0,red,6.0,red,0.0,light green,31.0,red,4.0,red,3.0
169,Caglar Soyuncu,Leicester,6.2631578947368425,7.0,38,34,0.2857142857142857,3.7142857142857144,4.714285714285714,5.571428571428571,6.142857142857143,6.142857142857143,11.142857142857142,11.142857142857142,7.714285714285714,7.714285714285714,7.428571428571429,7.428571428571429,7.428571428571429,7.428571428571429,7.428571428571429,7.428571428571429,7.428571428571429,7.428571428571429,7.428571428571429,7.428571428571429,6.571428571428571,6.0,6.0,1.0,1.0,1.0,3.7142857142857144,10.857142857142858,12.428571428571429,12.714285714285714,12.714285714285714,12.714285714285714,18.0,15.285714285714286,8.857142857142858,7.285714285714286,6.714285714285714,6.714285714285714,7.571428571428571,2.7142857142857144,3.0,1.8571428571428572,2.142857142857143,red,0.0,red,0.0,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,pink,24.0,white,,red,7.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,6.0,red,6.0,red,0.0,light green,35.0,red,0.0,white,,red,0.0,red,5.0,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,pink,19.0,green,55.0,pink,11.0,red,4.0,red,0.0,red,0.0,light green,37.0,red,0.0,pink,10.0,red,0.0,red,0.0,red,0.0,red,6.0,red,3.0,red,2.0,red,2.0,red,2.0
170,Maximillian Aarons,Norwich,6.2368421052631575,6.583333333333333,38,36,3.2857142857142856,3.857142857142857,3.857142857142857,3.857142857142857,4.428571428571429,4.142857142857143,3.5714285714285716,7.571428571428571,7.857142857142857,7.857142857142857,8.428571428571429,8.428571428571429,8.428571428571429,8.428571428571429,8.428571428571429,8.428571428571429,8.428571428571429,8.428571428571429,8.428571428571429,8.428571428571429,8.714285714285714,8.857142857142858,6.714285714285714,7.0,3.0,3.0,2.4285714285714284,1.8571428571428572,1.5714285714285714,8.285714285714286,8.0,8.857142857142858,8.857142857142858,9.142857142857142,9.714285714285714,12.571428571428571,6.571428571428571,6.571428571428571,5.428571428571429,8.285714285714286,8.0,10.0,7.142857142857143,red,0.0,red,0.0,red,0.0,red,0.0,pink,19.0,red,4.0,red,0.0,red,4.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,4.0,pink,17.0,red,0.0,light green,28.0,white,,red,6.0,red,4.0,red,2.0,red,5.0,red,2.0,red,2.0,red,0.0,red,2.0,red,0.0,red,0.0,green,52.0,red,0.0,red,8.0,red,0.0,red,4.0,red,4.0,pink,20.0,pink,10.0,red,0.0,red,0.0,pink,20.0,red,2.0,pink,18.0,red,0.0
171,Bernard Anicio Caldeira Duarte,Everton,6.2105263157894735,8.74074074074074,38,27,2.0,2.2857142857142856,2.2857142857142856,2.0,1.7142857142857142,2.0,3.857142857142857,3.857142857142857,7.285714285714286,7.285714285714286,7.571428571428571,7.571428571428571,7.571428571428571,7.571428571428571,7.571428571428571,7.571428571428571,7.571428571428571,7.571428571428571,7.571428571428571,7.571428571428571,9.857142857142858,9.857142857142858,9.571428571428571,8.285714285714286,8.285714285714286,8.285714285714286,4.714285714285714,4.428571428571429,2.142857142857143,2.142857142857143,2.142857142857143,0.42857142857142855,0.42857142857142855,0.2857142857142857,6.142857142857143,6.142857142857143,6.142857142857143,7.0,9.571428571428571,11.285714285714286,11.571428571428571,11.571428571428571,13.0,red,2.0,red,0.0,red,2.0,red,2.0,red,0.0,red,8.0,red,0.0,red,4.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,2.0,pink,21.0,red,0.0,white,,light green,28.0,red,2.0,pink,16.0,red,0.0,red,0.0,pink,12.0,red,0.0,red,3.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.0,light green,41.0,red,0.0,red,0.0,red,6.0,pink,18.0,pink,12.0,red,4.0,light green,41.0,pink,10.0
172,Ricardo Domingos Barbosa Pereira,Leicester,6.184210526315789,8.392857142857142,38,28,0.0,0.0,0.0,0.0,0.8571428571428571,2.7142857142857144,3.5714285714285716,5.0,10.857142857142858,10.857142857142858,12.571428571428571,12.571428571428571,12.571428571428571,12.571428571428571,12.571428571428571,12.571428571428571,12.571428571428571,12.571428571428571,12.571428571428571,12.571428571428571,12.571428571428571,11.714285714285714,9.857142857142858,9.571428571428571,8.142857142857142,8.142857142857142,3.0,5.0,5.571428571428571,8.857142857142858,8.857142857142858,9.714285714285714,10.285714285714286,10.142857142857142,8.714285714285714,8.142857142857142,6.142857142857143,9.571428571428571,8.714285714285714,8.428571428571429,7.857142857142857,6.0,7.285714285714286,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,6.0,pink,13.0,red,6.0,pink,10.0,white,,light green,41.0,pink,12.0,red,0.0,red,0.0,red,0.0,red,4.0,red,0.0,red,5.0,light green,26.0,red,4.0,pink,23.0,red,0.0,pink,10.0,red,4.0,red,4.0,pink,16.0,red,0.0,red,9.0,pink,24.0,red,4.0,red,2.0,red,0.0,red,3.0,red,9.0
173,Michael Obafemi,Southampton,6.184210526315789,11.19047619047619,38,21,5.285714285714286,5.285714285714286,12.714285714285714,12.428571428571429,10.714285714285714,14.142857142857142,14.428571428571429,15.0,18.428571428571427,18.428571428571427,10.714285714285714,10.714285714285714,10.714285714285714,10.714285714285714,10.714285714285714,10.714285714285714,10.714285714285714,10.714285714285714,10.714285714285714,10.714285714285714,10.714285714285714,7.714285714285714,4.285714285714286,9.571428571428571,9.0,9.0,5.571428571428571,5.571428571428571,5.571428571428571,5.571428571428571,9.285714285714286,3.7142857142857144,3.7142857142857144,3.7142857142857144,3.7142857142857144,3.7142857142857144,3.7142857142857144,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,red,0.0,red,2.0,red,2.0,light green,33.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,green,54.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,pink,21.0,pink,24.0,red,2.0,red,4.0,white,,pink,24.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,39.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,26.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.0
174,Ryan Bertrand,Southampton,6.157894736842105,7.3125,38,32,6.571428571428571,6.571428571428571,4.428571428571429,4.714285714285714,6.571428571428571,5.714285714285714,6.571428571428571,6.857142857142857,6.714285714285714,6.714285714285714,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.857142857142857,4.142857142857143,2.7142857142857144,5.571428571428571,5.571428571428571,5.714285714285714,10.428571428571429,15.428571428571429,14.285714285714286,14.857142857142858,14.571428571428571,11.428571428571429,11.142857142857142,7.285714285714286,2.0,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.7142857142857142,1.1428571428571428,2.142857142857143,red,2.0,pink,20.0,red,0.0,red,0.0,pink,18.0,red,6.0,red,0.0,red,2.0,white,,red,5.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,2.0,pink,13.0,pink,12.0,pink,12.0,red,2.0,white,,red,1.0,red,0.0,red,2.0,pink,12.0,red,0.0,red,2.0,pink,22.0,red,2.0,light green,33.0,light green,37.0,red,4.0,red,4.0,red,0.0,red,0.0,red,0.0,red,6.0,red,0.0,red,2.0,red,4.0,red,0.0,red,0.0,red,0.0,red,2.0,red,7.0
175,Josip Drmic,Norwich,6.078947368421052,11.0,38,21,4.285714285714286,5.142857142857143,8.0,19.285714285714285,26.714285714285715,25.428571428571427,23.857142857142858,22.714285714285715,21.857142857142858,21.857142857142858,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,7.714285714285714,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,3.0,4.428571428571429,4.714285714285714,4.714285714285714,5.428571428571429,5.428571428571429,5.428571428571429,3.0,red,0.0,red,0.0,red,0.0,red,0.0,red,9.0,pink,13.0,red,8.0,red,6.0,white,,pink,20.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,79.0,green,52.0,red,0.0,red,2.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.0,red,0.0,red,0.0,pink,19.0,pink,10.0,red,2.0,red,0.0,red,7.0,red,0.0,red,0.0,red,2.0
176,Cenk Tosun,Everton,6.026315789473684,22.9,38,10,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.7142857142857142,1.7142857142857142,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,8.857142857142858,9.428571428571429,9.142857142857142,9.142857142857142,9.142857142857142,10.714285714285714,10.714285714285714,9.285714285714286,2.142857142857143,1.5714285714285714,1.5714285714285714,11.857142857142858,17.428571428571427,18.857142857142858,18.857142857142858,18.857142857142858,18.857142857142858,18.857142857142858,11.428571428571429,5.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,2.857142857142857,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,white,,pink,10.0,green,50.0,red,4.0,red,0.0,red,0.0,red,0.0,pink,11.0,red,0.0,red,0.0,red,0.0,red,0.0,green,72.0,light green,39.0,pink,21.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,20.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
177,Gabriel Teodoro Martinelli Silva,Arsenal,5.947368421052632,16.142857142857142,38,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.142857142857143,7.0,13.714285714285714,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,11.571428571428571,11.571428571428571,11.571428571428571,13.0,15.428571428571429,15.428571428571429,15.714285714285714,15.714285714285714,15.571428571428571,11.714285714285714,3.5714285714285716,2.857142857142857,2.857142857142857,2.5714285714285716,2.5714285714285716,2.0,2.0,2.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,0.0,pink,22.0,white,,light green,27.0,light green,47.0,red,2.0,red,0.0,red,0.0,red,0.0,red,5.0,light green,27.0,green,57.0,pink,19.0,red,0.0,red,2.0,red,0.0,red,4.0,red,0.0,red,0.0,pink,14.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
178,Christian Eriksen,Spurs,5.921052631578948,11.25,38,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.142857142857143,8.714285714285714,11.571428571428571,14.142857142857142,14.142857142857142,13.571428571428571,12.142857142857142,11.428571428571429,10.285714285714286,5.714285714285714,2.857142857142857,0.8571428571428571,1.4285714285714286,1.4285714285714286,3.4285714285714284,3.857142857142857,3.857142857142857,4.857142857142857,12.0,13.714285714285714,14.0,14.285714285714286,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,4.0,pink,10.0,red,7.0,red,8.0,light green,32.0,pink,20.0,pink,18.0,red,0.0,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,red,4.0,red,4.0,red,0.0,pink,16.0,red,3.0,red,0.0,red,7.0,green,54.0,pink,16.0,red,2.0,pink,18.0
179,Emerson Palmieri dos Santos,Chelsea,5.921052631578948,15.0,38,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.428571428571429,5.428571428571429,5.428571428571429,5.428571428571429,5.428571428571429,5.428571428571429,5.428571428571429,5.428571428571429,5.428571428571429,5.428571428571429,5.428571428571429,5.428571428571429,5.428571428571429,6.285714285714286,6.285714285714286,6.285714285714286,11.857142857142858,10.428571428571429,10.428571428571429,12.428571428571429,15.142857142857142,15.285714285714286,15.285714285714286,5.714285714285714,5.714285714285714,5.714285714285714,3.7142857142857144,1.0,0.0,0.0,3.5714285714285716,3.857142857142857,10.571428571428571,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,light green,28.0,pink,10.0,red,0.0,red,0.0,red,0.0,red,6.0,red,0.0,green,67.0,red,0.0,red,0.0,pink,14.0,pink,19.0,red,7.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,25.0,red,2.0,light green,47.0
180,Federico Fernandez,Newcastle,5.868421052631579,6.96875,38,32,4.0,3.5714285714285716,6.142857142857143,6.142857142857143,5.571428571428571,3.142857142857143,3.4285714285714284,4.285714285714286,6.714285714285714,6.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,4.714285714285714,5.428571428571429,4.571428571428571,4.571428571428571,1.8571428571428572,8.428571428571429,8.428571428571429,8.428571428571429,13.714285714285714,16.0,18.714285714285715,18.714285714285715,11.571428571428571,11.571428571428571,11.571428571428571,6.285714285714286,3.0,0.2857142857142857,0.0,0.0,0.0,red,7.0,red,0.0,red,0.0,red,4.0,pink,17.0,red,0.0,red,0.0,red,4.0,white,,pink,18.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,2.0,red,6.0,white,,pink,21.0,red,4.0,red,0.0,red,0.0,red,0.0,red,7.0,red,0.0,red,2.0,green,50.0,red,0.0,red,0.0,light green,37.0,pink,23.0,pink,19.0,red,2.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
181,Divock Origi,Liverpool,5.842105263157895,7.928571428571429,38,28,6.714285714285714,4.285714285714286,4.571428571428571,4.857142857142857,4.857142857142857,4.857142857142857,4.0,0.8571428571428571,3.857142857142857,3.857142857142857,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.5714285714285716,3.0,6.285714285714286,6.285714285714286,6.285714285714286,6.571428571428571,4.142857142857143,4.142857142857143,12.714285714285714,9.428571428571429,9.428571428571429,9.428571428571429,10.857142857142858,10.857142857142858,10.285714285714286,12.0,3.4285714285714284,4.571428571428571,4.571428571428571,5.142857142857143,3.7142857142857144,3.7142857142857144,2.0,5.0,pink,17.0,red,0.0,red,2.0,red,0.0,red,0.0,red,6.0,pink,22.0,red,0.0,white,,red,2.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,4.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,21.0,red,0.0,red,0.0,pink,23.0,red,0.0,red,0.0,red,2.0,white,,red,4.0,red,0.0,green,60.0,red,0.0,red,0.0,red,0.0,pink,12.0,red,0.0,pink,12.0,red,0.0,red,8.0,red,0.0,red,4.0,red,2.0,red,0.0,red,0.0,pink,21.0
182,Adam Webster,Brighton,5.815789473684211,7.129032258064516,38,31,2.4285714285714284,2.4285714285714284,0.2857142857142857,0.2857142857142857,0.8571428571428571,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.7142857142857142,1.7142857142857142,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.285714285714286,5.0,7.714285714285714,8.571428571428571,8.571428571428571,8.0,7.0,16.714285714285715,13.714285714285714,14.0,11.285714285714286,10.428571428571429,10.428571428571429,17.142857142857142,7.714285714285714,8.428571428571429,8.714285714285714,8.714285714285714,9.0,9.0,2.0,1.7142857142857142,red,0.0,pink,15.0,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,6.0,red,2.0,red,0.0,red,0.0,white,,red,4.0,red,9.0,red,0.0,pink,22.0,red,0.0,pink,19.0,red,6.0,red,0.0,red,2.0,green,68.0,red,1.0,red,2.0,red,0.0,red,0.0,red,0.0,light green,49.0,red,2.0,red,6.0,red,4.0,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0
183,Tom Cleverley,Watford,5.815789473684211,12.277777777777779,38,18,6.142857142857143,6.142857142857143,6.142857142857143,3.0,3.0,0.8571428571428571,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,5.571428571428571,8.142857142857142,19.142857142857142,22.0,24.857142857142858,24.857142857142858,24.571428571428573,red,0.0,red,2.0,pink,22.0,red,0.0,pink,17.0,red,2.0,red,0.0,red,0.0,white,,red,2.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,2.0,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.0,light green,37.0,pink,18.0,green,77.0,pink,20.0,pink,20.0,red,0.0,red,0.0
184,Sam Byram,Norwich,5.7368421052631575,12.823529411764707,38,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.857142857142858,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.428571428571429,10.714285714285714,11.571428571428571,11.571428571428571,17.0,7.428571428571429,7.428571428571429,7.714285714285714,7.714285714285714,11.571428571428571,11.0,15.857142857142858,10.428571428571429,10.142857142857142,9.571428571428571,9.571428571428571,5.428571428571429,5.142857142857143,1.1428571428571428,3.7142857142857144,3.7142857142857144,3.4285714285714284,3.4285714285714284,3.4285714285714284,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,green,69.0,white,,red,4.0,red,0.0,red,2.0,red,6.0,red,0.0,light green,38.0,red,2.0,red,6.0,red,0.0,light green,29.0,red,2.0,light green,34.0,red,0.0,red,0.0,red,2.0,red,0.0,red,0.0,red,0.0,red,6.0,pink,18.0,red,0.0,red,0.0,red,0.0,red,0.0
185,Matt Ritchie,Newcastle,5.7368421052631575,12.11111111111111,38,18,6.571428571428571,9.714285714285714,10.714285714285714,11.714285714285714,23.142857142857142,21.428571428571427,21.285714285714285,22.857142857142858,19.714285714285715,19.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,16.714285714285715,13.142857142857142,1.7142857142857142,1.7142857142857142,1.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,1.7142857142857142,red,0.0,pink,14.0,pink,18.0,red,0.0,pink,12.0,red,2.0,red,0.0,pink,22.0,white,,pink,21.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,light green,25.0,green,80.0,red,0.0,red,1.0,pink,11.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,pink,12.0,red,0.0
