,Name,Team,xA per fixture,xA per game,Team games,Played,GW47,GW46,GW45,GW44,GW43,GW42,GW41,GW40,GW39*,GW39,GW38,GW37,GW36,GW35,GW34,GW33,GW32,GW31,GW30,GW29,GW28,GW27,GW26,GW25,GW24*,GW24,GW23,GW22,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
347,Steve Cook,Bournemouth,1.3552631578947372,1.7758620689655178,38,29,0.2,0.3,0.3,0.7,0.0,0.0,0.3,0.7,,10.7,,,,,,,,,,0.0,0.2,0.3,0.0,0.0,,0.0,0.0,0.7,0.7,0.5,0.8,0.0,0.0,0.0,0.0,0.2,11.0,1.1,0.1,0.3,0.7,0.3,0.0,0.0,10.3,0.2,10.7,0.1,0.1
348,Danny Welbeck,Watford,1.355263157894737,2.861111111111111,38,18,3.3,0.1,12.1,0.9,1.6,1.8,0.5,2.3,,0.3,,,,,,,,,,0.3,0.0,0.0,0.3,0.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.3,13.8,0.0,0.0,0.0,10.4,0.8,0.0
349,Pablo Zabaleta,West Ham,1.3289473684210527,5.05,38,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.6,0.0,0.0,0.4,27.1,2.3,0.0,0.0,1.8,,0.0,0.0,0.0,0.0,0.0,0.0,3.5,13.8,0.0,0.5,0.0,0.1,0.4,0.0,0.0,0.0,0.0
350,Jairo Riedewald,Crystal Palace,1.239473684210526,2.770588235294117,38,17,0.3,4.2,0.3,2.3,0.0,1.4,0.0,0.2,,0.0,,,,,,,,,,0.0,0.2,0.0,0.0,0.0,,11.9,3.5,1.9,15.5,2.3,2.1,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
351,Shkodran Mustafi,Arsenal,1.1973684210526319,3.0333333333333337,38,15,0.0,0.0,0.0,1.1,0.2,1.0,1.7,0.4,25.7,0.0,,,,,,,,,,0.0,,0.8,1.4,0.3,,10.5,1.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,Jan Bednarek,Southampton,1.1973684210526316,1.338235294117647,38,34,0.0,0.0,1.3,11.3,0.2,0.4,0.5,0.9,,0.3,,,,,,,,,,0.2,0.5,10.3,0.0,0.1,,0.0,0.6,0.2,0.3,0.7,0.0,0.1,0.4,0.2,0.5,0.5,0.3,0.3,0.3,0.4,0.3,0.3,1.1,0.8,0.4,0.0,0.3,0.7,10.8
353,Yan Valery,Southampton,1.1631578947368422,4.0181818181818185,38,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,2.2,,,,,,,,,,1.9,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,4.1,0.5,0.8,1.0,0.0,0.0,0.0,0.0,1.1,16.1,15.2
354,Morgan Gibbs-White,Wolves,1.1605263157894736,6.3,38,7,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,,0.3,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,12.3,0.0,25.6,0.0,0.0
355,Michy Batshuayi,Chelsea,1.1289473684210527,2.68125,38,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.3,0.0,3.6,0.0,,1.1,0.3,0.0,0.0,0.0,0.0,1.3,1.3,10.8,10.5,0.0,0.2,1.5,0.3,0.0,0.0,0.5,0.1,0.1,10.7,0.3,0.0,0.0,0.0
356,Eric Garcia,Man City,1.1105263157894734,3.2461538461538453,38,13,12.7,3.7,15.0,1.0,0.0,2.9,0.3,0.0,0.0,1.1,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.8,2.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,,,,,
357,Ryan Bennett,Leicester,1.0789473684210527,2.5625,38,16,0.0,1.1,1.9,2.2,1.5,0.6,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.2,0.0,0.0,0.0,10.7,20.0,0.9,0.4
358,Nacho Monreal,Arsenal,1.0736842105263158,13.6,38,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,24.0,15.6
359,Kurt Zouma,Chelsea,1.055263157894737,1.4321428571428572,38,28,0.3,0.6,2.4,2.2,0.8,2.9,0.0,0.0,,0.0,,,,,,,,,,0.3,0.0,0.0,0.3,0.0,,0.0,0.0,0.0,10.3,1.5,0.3,0.3,3.2,1.8,1.1,1.9,0.4,1.3,0.8,0.7,1.7,0.3,0.0,0.3,1.5,0.3,1.7,0.3,0.6
360,Gary Cahill,Crystal Palace,1.0526315789473684,1.6,38,25,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,,0.5,,,,,,,,,,0.8,0.2,0.2,0.3,0.5,,0.1,10.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.5,1.0,10.8,0.8,10.6,0.0,1.3,0.0,0.0,0.0
361,Ryan Sessegnon,Spurs,1.05,6.650000000000001,38,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.1,0.0,0.0,6.7,25.6,2.4,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,Sung-yueng Ki,Newcastle,1.0473684210526315,13.266666666666666,38,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,22.9,0.0,0.0,0.0,16.1,0.0
363,Angelo Ogbonna,West Ham,0.9947368421052633,1.2193548387096775,38,31,0.8,0.1,0.0,0.3,14.6,0.3,0.0,0.0,,0.0,,,,,,,,,,0.3,0.1,0.0,0.4,0.3,0.0,3.0,0.4,0.5,0.5,0.0,0.4,,0.6,0.3,0.6,0.2,0.3,0.0,0.0,0.0,10.1,1.1,0.7,0.4,0.6,0.4,0.0,0.5,0.0
364,Aaron Lennon,Burnley,0.994736842105263,2.3625,38,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.3,0.0,0.0,,0.0,0.0,0.9,0.0,0.0,0.0,0.6,0.0,0.7,14.5,11.6,0.0,0.0,0.0,0.0,2.4,0.8,0.0,1.4,1.6,2.4,0.3,0.3,0.0
365,Sokratis Papastathopoulos,Arsenal,0.9684210526315791,1.9368421052631581,38,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,5.0,,0.0,0.0,0.0,,0.0,0.0,0.2,0.2,0.0,0.7,0.0,0.3,0.3,0.2,0.0,4.4,0.0,0.4,0.3,0.8,0.7,0.3,10.5,0.2,0.2,0.3,11.4,0.4
366,Gabriel Teodoro Martinelli Silva,Arsenal,0.9631578947368421,2.6142857142857143,38,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,11.5,,3.3,1.3,0.6,0.0,0.0,0.0,2.1,0.8,11.5,0.0,0.1,0.0,0.0,0.3,0.0,0.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5
367,Patrick Cutrone,Wolves,0.9368421052631579,2.966666666666667,38,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,11.3,1.5,3.3,0.1,1.3,15.7,0.0,0.0,0.0
368,Craig Cathcart,Watford,0.9157894736842105,1.2,38,29,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,,0.0,,,,,,,,,,0.1,0.1,0.2,0.0,0.3,,0.0,10.2,0.0,0.0,0.4,0.0,0.0,3.0,10.3,0.1,0.1,4.4,0.3,0.1,0.7,0.1,1.1,0.8,0.0,0.0,0.3,0.3,0.9,0.3
369,Connor Wickham,Crystal Palace,0.9078947368421053,5.75,38,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,10.8,0.3,0.0,12.3,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5
370,Gedson Carvalho Fernandes,Spurs,0.9026315789473683,4.8999999999999995,38,7,0.0,0.3,0.0,0.0,5.0,0.0,0.0,0.0,,2.0,,,,,,,,,,0.0,15.3,0.0,0.0,0.0,,0.9,10.8,,,,,,,,,,,,,,,,,,,,,,
371,Henrikh Mkhitaryan,Arsenal,0.8921052631578947,11.299999999999999,38,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.5,0.0,19.4
372,Kortney Hause,Aston Villa,0.868421052631579,1.8333333333333333,38,18,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.3,0.4,10.4,,,,,,,,,,0.0,,0.2,0.3,11.3,,2.0,0.9,0.3,0.5,1.1,0.3,1.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Bjorn Engels,Aston Villa,0.8394736842105265,1.8764705882352946,38,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,10.3,15.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.5,0.3,0.4,0.3,0.7,0.9,0.3,0.6,0.0
374,Davinson Sanchez,Spurs,0.8157894736842106,1.0689655172413794,38,29,0.0,0.0,0.3,0.4,0.0,0.0,0.8,2.5,,0.3,,,,,,,,,,0.6,1.1,1.6,0.1,0.0,,0.0,0.0,0.3,0.0,0.6,0.8,1.6,0.1,0.1,1.5,1.7,0.3,0.3,0.1,0.3,1.1,0.0,0.0,0.0,0.0,1.1,1.6,0.0,11.8
375,Jack Robinson,Sheffield Utd,0.8,5.066666666666667,38,6,0.3,0.0,0.0,0.0,0.0,14.8,1.3,1.6,1.4,11.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
376,Nick Pope,Burnley,0.7973684210526316,0.7973684210526316,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,10.0
377,Ruben Loftus-Cheek,Chelsea,0.7947368421052632,4.314285714285714,38,7,1.1,0.0,7.1,0.8,15.3,0.7,1.9,0.0,,3.3,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,Kasper Schmeichel,Leicester,0.7894736842105263,0.7894736842105263,38,38,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
379,Takumi Minamino,Liverpool,0.7868421052631579,2.99,38,10,14.0,0.0,2.5,0.0,0.3,0.0,0.1,2.5,,1.8,,,,,,,,,,0.0,1.4,0.0,0.0,0.0,0.0,7.3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
380,Shane Duffy,Brighton,0.7842105263157896,1.5684210526315792,38,19,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,,0.0,,,,,,,,,,0.0,0.0,10.0,5.0,0.0,,0.0,0.0,10.3,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.8,0.2
381,Charlie Daniels,Bournemouth,0.7789473684210527,14.8,38,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0
382,Emil Krafth,Newcastle,0.7578947368421052,1.6941176470588233,38,17,0.0,0.5,1.2,0.2,0.3,13.3,1.2,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,1.2,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,4.3,1.4,0.8,1.4,0.0
383,Richairo Zivkovic,Sheffield Utd,0.7526315789473684,5.720000000000001,38,5,0.0,0.3,0.0,0.0,15.8,0.0,0.0,12.0,0.5,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
384,Timothy Fosu-Mensah,Man Utd,0.7526315789473684,9.533333333333333,38,3,0.0,1.6,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,Lloyd Kelly,Bournemouth,0.7473684210526317,3.5500000000000003,38,8,0.3,0.4,0.4,0.3,20.3,4.3,2.1,0.3,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,Jamaal Lascelles,Newcastle,0.7394736842105264,1.1708333333333334,38,24,0.0,0.0,0.0,0.1,0.0,0.5,0.3,0.6,,10.3,,,,,,,,,,1.7,0.2,0.5,0.2,0.0,,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.3,0.6,0.0,11.4,0.0,0.1,0.4
387,Dejan Lovren,Liverpool,0.7394736842105264,2.81,38,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2,,,,,,,,,,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6,13.0,0.5,2.1,0.4,1.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,Gaetan Bong,Brighton,0.7342105263157895,6.9750000000000005,38,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,26.6,0.8,0.0,0.0,0.0,0.0,0.0
389,James Tomkins,Crystal Palace,0.7289473684210527,1.538888888888889,38,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.2,0.6,,0.0,0.2,0.3,1.3,0.0,0.3,0.2,10.4,0.0,0.1,3.0,10.5,0.2,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,Henri Lansbury,Aston Villa,0.7157894736842104,2.7199999999999998,38,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.4,0.0,2.8,0.0,0.0,2.0,0.0,0.0,0.0,0.5,20.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,0.0,0.0,0.0
391,Kevin Danso,Southampton,0.6842105263157896,4.333333333333334,38,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.3,0.0,0.0,0.0,0.5,0.0,12.3,1.6,0.0,
392,Christoph Zimmermann,Norwich,0.6710526315789473,1.5,38,17,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.1,1.1,,0.3,0.1,0.2,0.1,0.3,1.5,0.5,0.2,10.3,0.4,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,Andrew Surman,Bournemouth,0.6710526315789473,5.1,38,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,21.7,1.6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.4,0.0
394,John Egan,Sheffield Utd,0.6684210526315789,0.7055555555555555,38,36,0.0,0.4,10.2,0.1,0.7,0.4,0.3,0.0,0.2,0.5,,,,,,,,,,0.3,,1.4,0.8,0.3,,0.1,0.6,0.3,0.2,0.3,0.7,0.2,0.8,0.2,2.9,0.3,0.0,0.2,0.0,0.0,0.2,0.4,0.3,0.1,0.7,0.3,0.7,0.0,0.3
395,Ben Johnson,West Ham,0.6631578947368421,8.4,38,3,21.6,2.4,1.2,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,Angel Gomes,Man Utd,0.6526315789473685,12.4,38,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
397,Aaron Ramsdale,Bournemouth,0.631578947368421,0.6486486486486487,38,37,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
398,Odion Ighalo,Man Utd,0.6263157894736843,2.1636363636363636,38,11,0.0,0.6,0.0,0.0,0.1,0.3,0.4,0.5,,10.3,,,,,,,,,,0.1,11.3,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Joel Matip,Liverpool,0.605263157894737,2.555555555555556,38,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.1,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,2.0,0.3,3.9,0.8,11.3,1.3,0.0
400,Albian Ajeti,West Ham,0.6026315789473685,2.5444444444444447,38,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.8,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,Muhamed Besic,Sheffield Utd,0.5657894736842105,2.388888888888889,38,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,3.1,0.3,1.6,0.4,4.0,0.0,0.0,0.7,10.9,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,Daniel Drinkwater,Aston Villa,0.5578947368421052,4.24,38,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,13.4,0.0,,3.6,1.8,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Brandon Pierrick,Crystal Palace,0.5526315789473685,10.5,38,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,21.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
404,Chris Mepham,Bournemouth,0.5473684210526315,1.7333333333333332,38,12,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.8,10.7,0.7,0.1,0.3,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,0.0,1.2
405,Fabian Balbuena,West Ham,0.4868421052631579,1.088235294117647,38,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.1,,0.0,0.6,3.3,10.2,0.0,0.3,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
406,Ibrahim Amadou,Norwich,0.48157894736842105,1.6636363636363638,38,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,16.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.9,0.0,0.3,0.0,0.0,0.0
407,Adam Idah,Norwich,0.47894736842105273,1.5166666666666668,38,12,0.3,1.1,1.1,1.1,0.6,0.5,11.4,0.3,,0.3,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
408,Japhet Tanganga,Spurs,0.4526315789473685,2.866666666666667,38,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,11.4,0.3,2.0,0.0,1.3,,0.0,1.9,0.3,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
409,Jake Vokins,Southampton,0.4394736842105263,16.7,38,1,0.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Ederson Santana de Moraes,Man City,0.42105263157894735,0.45714285714285713,38,35,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,Mamadou Sakho,Crystal Palace,0.41842105263157897,1.1357142857142857,38,14,0.0,0.0,0.5,0.8,0.8,0.5,0.0,0.1,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.1,0.4,0.6,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,10.3,0.1,0.0,0.0,0.0
412,Curtis Jones,Liverpool,0.41052631578947363,2.5999999999999996,38,6,0.8,1.3,0.0,9.2,0.0,0.8,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.8,,,,,,,,,,,,,,,
413,Yoshinori Muto,Newcastle,0.4052631578947369,1.9250000000000003,38,8,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,1.0,0.0,1.5,0.0
414,Ciaran Clark,Newcastle,0.3921052631578947,1.0642857142857143,38,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.3,0.8,,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.1,10.7,1.1,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,Isaac Success Ajayi,Watford,0.3578947368421053,2.72,38,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0
416,Jordan Pickford,Everton,0.34210526315789475,0.34210526315789475,38,38,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,Ezequiel Schelotto,Brighton,0.3342105263157895,1.5875000000000001,38,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.8,,,,,,,,,,0.0,0.0,1.1,2.8,1.3,,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.3,0.1,0.0,0.0,0.0,,,,,,
418,Jack Simpson,Bournemouth,0.33421052631578946,3.175,38,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.6,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
