GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW20,GW21,GW22,GW23,GW24,GW25,GW26,GW27,GW28,GW29,GW30,GW31,GW32,GW33,GW34,GW35,GW36,GW37,GW38
3.4,1.7,3.3,1.1,15.6,27.8,11.8,0.0,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.8,11.3,0.0,18.0,0.9,0.0,23.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,6.3,0.0,24.7,0.0,0.0,0.0,0.0,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.8,21.9,8.8,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.3,1.8,0.3,0.0,21.6,0.4,0.0,1.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8,0.0,0.0,0.1,12.8,1.3,2.0,5.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,41.6,4.8,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.5,53.2,18.4,0.0,1.8,0.0,27.5,1.0,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,13.5,0.0,0.0,12.6,0.0,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8,5.2,1.8,12.9,9.8,0.2,0.0,0.1,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.1,54.5,15.0,0.0,0.0,0.1,0.0,0.1,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,0.0,0.0,0.4,0.0,0.0,2.9,6.2,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,33.4,27.5,2.3,32.3,10.7,13.5,12.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,15.7,24.1,38.2,34.6,3.6,12.3,1.8,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,1.6,5.9,5.8,12.0,23.4,20.4,12.7,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3,14.0,22.4,15.5,11.4,10.3,0.1,0.7,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6,0.8,1.8,2.1,0.8,0.1,0.0,0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.4,0.0,7.7,26.8,5.6,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.9,0.7,0.9,29.1,16.3,15.7,12.6,12.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,28.3,22.8,39.6,2.0,9.2,44.4,0.0,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.4,11.2,0.6,0.0,0.0,0.1,1.5,0.0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.4,0.0,0.0,0.0,21.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
