,Name,Team,Creativity per fixture,Creativity per game,Team games,Played,Creativity GW47 7 - average,Creativity GW46 7 - average,Creativity GW45 7 - average,Creativity GW44 7 - average,Creativity GW43 7 - average,Creativity GW42 7 - average,Creativity GW41 7 - average,Creativity GW40 7 - average,Creativity GW39* 7 - average,Creativity GW39 7 - average,Creativity GW38 7 - average,Creativity GW37 7 - average,Creativity GW36 7 - average,Creativity GW35 7 - average,Creativity GW34 7 - average,Creativity GW33 7 - average,Creativity GW32 7 - average,Creativity GW31 7 - average,Creativity GW30 7 - average,Creativity GW29 7 - average,Creativity GW28 7 - average,Creativity GW27 7 - average,Creativity GW26 7 - average,Creativity GW25 7 - average,Creativity GW24* 7 - average,Creativity GW24 7 - average,Creativity GW23 7 - average,Creativity GW22 7 - average,Creativity GW21 7 - average,Creativity GW20 7 - average,Creativity GW19 7 - average,Creativity GW18 7 - average,Creativity GW17 7 - average,Creativity GW16 7 - average,Creativity GW15 7 - average,Creativity GW14 7 - average,Creativity GW13 7 - average,Creativity GW12 7 - average,Creativity GW11 7 - average,Creativity GW10 7 - average,Creativity GW9 7 - average,Creativity GW8 7 - average,Creativity GW7 7 - average,Creativity GW47 color,Creativity GW47,Creativity GW46 color,Creativity GW46,Creativity GW45 color,Creativity GW45,Creativity GW44 color,Creativity GW44,Creativity GW43 color,Creativity GW43,Creativity GW42 color,Creativity GW42,Creativity GW41 color,Creativity GW41,Creativity GW40 color,Creativity GW40,Creativity GW39* color,Creativity GW39*,Creativity GW39 color,Creativity GW39,Creativity GW38 color,Creativity GW38,Creativity GW37 color,Creativity GW37,Creativity GW36 color,Creativity GW36,Creativity GW35 color,Creativity GW35,Creativity GW34 color,Creativity GW34,Creativity GW33 color,Creativity GW33,Creativity GW32 color,Creativity GW32,Creativity GW31 color,Creativity GW31,Creativity GW30 color,Creativity GW30,Creativity GW29 color,Creativity GW29,Creativity GW28 color,Creativity GW28,Creativity GW27 color,Creativity GW27,Creativity GW26 color,Creativity GW26,Creativity GW25 color,Creativity GW25,Creativity GW24* color,Creativity GW24*,Creativity GW24 color,Creativity GW24,Creativity GW23 color,Creativity GW23,Creativity GW22 color,Creativity GW22,Creativity GW21 color,Creativity GW21,Creativity GW20 color,Creativity GW20,Creativity GW19 color,Creativity GW19,Creativity GW18 color,Creativity GW18,Creativity GW17 color,Creativity GW17,Creativity GW16 color,Creativity GW16,Creativity GW15 color,Creativity GW15,Creativity GW14 color,Creativity GW14,Creativity GW13 color,Creativity GW13,Creativity GW12 color,Creativity GW12,Creativity GW11 color,Creativity GW11,Creativity GW10 color,Creativity GW10,Creativity GW9 color,Creativity GW9,Creativity GW8 color,Creativity GW8,Creativity GW7 color,Creativity GW7,Creativity GW6 color,Creativity GW6,Creativity GW5 color,Creativity GW5,Creativity GW4 color,Creativity GW4,Creativity GW3 color,Creativity GW3,Creativity GW2 color,Creativity GW2,Creativity GW1 color,Creativity GW1
60,Nathan Redmond,Southampton,9.537923348283297,11.326283976086415,38,32,14.000073341386658,14.000073341386658,15.77187292277813,11.860871155347143,4.2755755462816785,3.879124245473317,3.4091029848371233,3.9302367184843336,5.451127993209021,5.451127993209021,4.7804893127509525,4.7804893127509525,4.7804893127509525,4.7804893127509525,4.7804893127509525,4.7804893127509525,4.7804893127509525,4.7804893127509525,4.7804893127509525,4.7804893127509525,12.582968068974358,15.089271856205803,15.204393610890422,15.204393610890422,15.881607322288412,15.881607322288412,14.360716047563724,11.622251743184668,5.080133743051972,2.573829955820526,8.263081737927028,8.263081737927028,7.807486983282225,7.807486983282225,7.807486983282225,6.547126227191517,8.048658232603755,4.231171682476997,4.231171682476997,3.488418992076601,9.262810115303312,10.157893810953412,10.157893810953412,red,0.0,pink,11.461123824119568,light green,27.37701237201691,green,53.09706926345825,red,2.7751591056585307,red,3.2901488244533534,red,0.0,red,0.0,white,,pink,23.863720893859863,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,3.647936135530472,white,,pink,10.646238923072817,pink,19.169250130653378,green,54.61735129356384,pink,17.544126510620114,red,0.8058522827923298,red,0.0,red,8.388432115316393,red,0.0,red,0.0,red,8.822525292634962,red,0.0,light green,40.63061475753784,red,0.0,red,5.1992688328027725,red,0.0,red,0.0,red,0.0,pink,10.510724037885666,pink,13.908208906650545,red,0.0,red,0.0,light green,40.420737862586975,red,6.265585869550705,red,0.0
61,Teemu Pukki,Norwich,9.523724784192286,10.052820605536303,38,36,0.24505960089819773,0.9777070688349861,2.8899986296892166,3.023454626756055,3.023454626756055,3.299678516175066,3.299678516175066,3.054618915276868,4.065957266305174,4.065957266305174,3.1012709917766705,3.1012709917766705,3.1012709917766705,3.1012709917766705,3.1012709917766705,3.1012709917766705,3.1012709917766705,3.1012709917766705,3.1012709917766705,3.1012709917766705,2.9678149947098325,2.9678149947098325,2.6915911052908217,2.6915911052908217,2.6915911052908217,2.6915911052908217,1.2235902515905244,0.8564706093498639,1.272089353629521,1.5996017094169344,6.496022801314082,8.069764663066183,9.285485265510422,9.009500300245625,8.71644291494574,12.516696884163789,13.635748066008091,8.739326974110943,17.171421088278294,15.955700485834054,26.680233090051583,34.493956501994816,31.920164397784642,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,1.715417206287384,red,5.128532275557519,white,,pink,13.386040925979614,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.9341919794678688,red,0.0,red,1.933567225933075,red,0.0,red,0.0,white,,pink,12.207900732755661,red,6.63323700428009,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,1.9318947568535805,red,4.063399508595467,red,2.9093312099576,red,2.2925864905118942,light green,34.27494764328003,pink,11.016193032264711,red,8.51004421710968,red,0.0,red,2.0119978114962582,light green,29.511108994483948,pink,10.12594476342201,red,0.0,green,70.04085183143616,red,0.0,green,75.0717282295227,green,56.708061695098884,pink,11.494564265012741
62,Lys Mousset,Sheffield Utd,9.50554471560999,12.040356639772654,38,30,0.0,0.0,0.0,0.0,0.0,0.0,7.444183315549578,12.758601563317436,12.758601563317436,12.758601563317436,12.758601563317436,12.758601563317436,12.758601563317436,12.758601563317436,12.758601563317436,12.758601563317436,12.758601563317436,12.758601563317436,12.758601563317436,12.758601563317436,12.758601563317436,12.758601563317436,13.199208836470332,14.45096427840846,9.136546030640602,9.136546030640602,9.136546030640602,9.136546030640602,9.136546030640602,15.509516799024173,20.48943085329873,11.793492095811027,29.343093718801224,29.343093718801224,29.343093718801224,29.343093718801224,22.970122950417654,17.549601622990203,17.549601622990203,0.36328714340925217,0.36328714340925217,0.36328714340925217,0.36328714340925217,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,green,52.109283208847046,light green,37.200927734375,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,3.0842509120702744,green,60.87157130241394,red,0.0,red,0.0,red,0.0,red,0.0,light green,44.610795378685,light green,37.94364929199219,red,0.0,green,122.84721136093141,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.543010003864765,red,0.0,red,0.0,red,0.0
63,Serge Aurier,Spurs,9.479768461498775,10.916097016271317,38,33,1.755345240235329,2.429106725113733,4.216353275946209,5.3937128611973355,5.8951259191547125,4.472902789711952,5.718522891402245,5.718522891402245,15.296916982957297,15.296916982957297,15.731419090713775,15.731419090713775,15.731419090713775,15.731419090713775,15.731419090713775,15.731419090713775,15.731419090713775,15.731419090713775,15.731419090713775,15.731419090713775,23.622837236949376,23.21805272783552,23.21805272783552,22.832848078438214,22.979408449360303,22.979408449360303,12.727252872926849,10.505504214337893,1.4367264828511648,4.7883059829473495,10.983846922005926,16.890837252140045,17.05230533012322,17.427895297961577,18.410496706409113,18.410496706409113,14.62916654667684,9.75356801812138,4.264046757348946,3.9560183084436824,3.580428340605327,2.597826932157789,2.597826932157789,red,0.0,red,0.0,red,0.0,red,2.3318547755479813,red,9.955561906099321,red,0.0,red,0.0,red,4.7163303941488275,white,,pink,12.510725855827332,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,8.241517096757889,red,5.8417461812496185,red,0.0,red,8.719340711832048,red,0.0,white,,green,71.7650890350342,pink,15.55224061012268,green,63.481444120407104,red,3.008254617452621,red,0.0,red,6.022908166050911,red,1.0259225964546204,red,0.0,red,0.0,red,0.0,light green,26.46931111812592,light green,43.368786573410034,light green,47.371840476989746,red,2.1561991423368454,red,2.6291297748684883,red,6.878209859132768,red,0.0,red,0.0,red,9.239596873521805,red,8.945191651582716,red,0.0,red,0.0,red,0.0,red,0.0
64,Ryan Fraser,Bournemouth,9.47529844155437,12.859333599252361,38,28,0.0,0.0,0.0,2.0709050553185597,3.4429460763931274,3.4429460763931274,7.857632211276463,10.407223871776036,17.02368983200618,17.02368983200618,18.248547187873296,18.248547187873296,18.248547187873296,18.248547187873296,18.248547187873296,18.248547187873296,18.248547187873296,18.248547187873296,18.248547187873296,18.248547187873296,18.771336759839738,25.79236286027091,26.401912793517113,23.616294616035052,22.444684643830573,22.444684643830573,17.97192719365869,18.371138774922912,16.151071446282522,8.103550704462188,8.161245286464691,8.088778278657369,8.526487116302762,8.11699309519359,6.492924158062253,7.010051075901304,6.664504696215902,5.997260180967195,4.440659231373242,8.111973479390143,6.377758990441049,7.771114845361027,7.433970059667314,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,14.49633538722992,red,9.604287147521973,red,0.0,light green,30.90280294418335,pink,17.847141623497013,white,,light green,46.31526172161102,red,8.574001491069794,pink,18.155862390995022,green,58.751469850540154,red,4.266849532723427,pink,11.40347570180893,red,9.645871818065645,pink,15.005959570407867,pink,11.368482559919356,red,2.615391090512276,red,2.4188246577978134,red,4.670711606740952,pink,10.896206647157669,pink,12.709833681583405,pink,12.13950142264366,red,0.0,red,6.235279515385628,red,0.0,red,0.0,red,0.0,light green,38.409033417701714,red,0.0,red,9.75349098443985,red,3.875266015529633
65,Gabriel Fernando de Jesus,Man City,9.470679620771032,10.584877223214683,38,34,21.1912961942809,16.223402321338657,17.097855146442143,18.627284999404633,8.560745950256075,4.422239214181901,4.644238629511425,4.644238629511425,4.972123461110251,11.295855471066066,15.979152704988207,15.979152704988207,15.979152704988207,15.979152704988207,15.979152704988207,15.979152704988207,15.979152704988207,15.979152704988207,15.979152704988207,15.979152704988207,18.864785134792328,18.864785134792328,19.486104058367864,18.417286659990037,18.417286659990037,18.417286659990037,19.186455756425858,10.81673236829894,4.604005281414303,2.0206489733287265,1.399330049753189,1.399330049753189,2.5504508188792636,3.334277868270874,5.687533318996429,5.687533318996429,5.385257197277887,5.385257197277887,5.760109264935766,4.60898849580969,2.7281075183834345,0.3748520676578794,0.3748520676578794,light green,34.775257110595696,red,8.200769871473312,red,0.0,green,70.46577334403993,light green,28.969547152519226,red,5.92772588133812,red,0.0,red,0.0,pink,14.321939647197725,pink,10.706008970737457,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,red,0.0,red,7.481721788644791,red,0.0,white,,red,2.295193821191788,green,58.58806371688843,light green,43.48908960819245,pink,20.19942700862884,red,4.349232465028764,red,0.0,red,0.0,red,7.679377496242522,red,0.0,red,0.0,red,2.1159328520298004,red,0.0,red,0.0,red,8.057845383882523,pink,13.166166841983795,pink,16.472788155078884,red,0.0,red,0.0,red,0.0,red,2.6239644736051555,red,0.0,red,0.0,red,0.0,red,0.0
66,James Tarkowski,Burnley,9.439974349286212,9.439974349286212,38,38,3.2634239776858256,2.2289918336485113,2.046366860823972,10.577944107353687,10.800941102206707,10.800941102206707,10.800941102206707,9.924220692898546,10.843994681324277,10.843994681324277,10.843994681324277,10.843994681324277,10.843994681324277,10.843994681324277,10.843994681324277,10.843994681324277,10.843994681324277,10.843994681324277,10.843994681324277,10.843994681324277,2.312417434794562,12.813812068530494,12.813812068530494,12.813812068530494,12.813812068530494,12.813812068530494,11.599800416401456,11.748950210000789,11.748950210000789,0.14914979359933309,0.14914979359933309,8.548423461616037,8.548423461616037,18.049235242818078,23.156728489058356,24.119450151920315,24.119450151920315,24.119450151920315,16.695694838251384,16.695694838251384,7.194883057049343,1.9382400172097343,0.975518354347774,red,9.30068865418434,red,1.2783748097717762,red,0.0,red,6.127861514687537,red,0.0,red,0.0,red,6.137042865157127,red,2.0596636459231377,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,green,59.72104072570801,red,7.688840478658676,red,0.0,red,0.0,red,0.0,white,,red,8.49808156490326,red,0.0,red,0.0,green,81.1986029148102,red,0.0,red,0.0,red,0.0,red,0.0,red,1.0440485551953316,red,0.0,red,0.0,red,0.0,green,58.794915676116936,red,0.0,green,66.50568246841429,light green,36.79650127887726,red,6.739051640033723,red,0.0,red,0.0,red,6.828628480434418,red,0.0,red,0.0,red,0.0,red,0.0
67,Jack O'Connell,Sheffield Utd,9.362149145454168,10.780656591735102,38,33,1.1323019862174988,1.1323019862174988,1.1323019862174988,1.1323019862174988,1.1323019862174988,11.046818324497767,11.803802049585752,11.803802049585752,11.803802049585752,16.74447405551161,16.74447405551161,16.74447405551161,16.74447405551161,16.74447405551161,16.74447405551161,16.74447405551161,16.74447405551161,16.74447405551161,16.74447405551161,16.74447405551161,24.740372438515937,24.740372438515937,13.693554114018168,16.21117059673582,16.21117059673582,16.21117059673582,16.21117059673582,11.270498590809959,11.270498590809959,3.2746002078056335,3.590075804718903,0.9193907624908856,1.091201470366546,11.592942981847697,21.08646852097341,21.08646852097341,21.08646852097341,20.770992924060142,20.167077758482524,19.995267050606863,10.082877746650151,0.5893522075244358,0.5893522075244358,red,0.0,red,0.0,red,0.0,red,0.0,red,7.9261139035224915,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,white,,green,77.32772827148438,red,5.298886075615883,red,0.0,white,,red,0.0,light green,34.58470404148102,red,0.0,green,55.97128868103027,red,0.0,pink,22.922201454639435,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.2083291783928867,red,4.227406159043312,red,1.2026749551296234,green,73.51219058036806,green,66.45467877388,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,4.125465452671051,red,0.0,red,0.0
68,Patrick van Aanholt,Crystal Palace,9.353782006196285,12.256679870188236,38,29,14.73440732806921,14.966011898858207,20.688818182264054,20.97280084022454,22.728003348623,26.165894525391714,25.845521342541492,25.279579231781618,25.047974660992622,25.047974660992622,19.325168377586774,19.325168377586774,19.325168377586774,19.325168377586774,19.325168377586774,19.325168377586774,19.325168377586774,19.325168377586774,19.325168377586774,19.325168377586774,19.04118571962629,16.559890338352748,0.0,1.0007640080792564,6.397526498351778,6.397526498351778,6.397526498351778,6.397526498351778,6.397526498351778,6.397526498351778,6.682101131549902,6.53723757714033,1.1404750868678093,1.9948967067258698,2.3885232795562064,2.87021060607263,3.1355380213686397,2.850963388170515,1.9950629345008306,2.3548629134893417,1.5004412936312812,1.9776374101638794,1.4959500836474555,red,0.0,red,0.0,red,0.0,red,5.082650110125543,green,91.85399413108826,red,2.2426122799515724,red,3.961594775319099,red,1.621231995522976,white,,light green,40.059643983840935,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,1.9878786057233808,pink,17.369067668914795,green,115.91923236846924,red,0.0,red,0.0,white,,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,7.005348056554794,light green,37.77733743190765,red,0.0,red,0.0,red,0.0,red,0.0,red,1.9920224323868752,red,5.99130317568779,red,0.0,red,5.980951339006424,red,2.755386009812355,red,3.371811285614968,red,1.8572919070720677,red,0.0,red,0.0,red,2.5185998529195786,red,0.0,red,6.095758825540543,red,0.0
69,Benjamin Chilwell,Leicester,9.304018651968555,13.094544769437224,38,27,6.284463831356594,6.9839456251689365,9.754944912024907,9.754944912024907,11.502053907939366,11.502053907939366,12.43511853473527,7.539445800440652,6.839964006628309,6.839964006628309,4.068964719772339,4.068964719772339,4.068964719772339,4.068964719772339,4.068964719772339,4.068964719772339,4.068964719772339,4.068964719772339,4.068964719772339,4.068964719772339,4.459340577679021,2.712231581764562,2.712231581764562,1.779166954968657,0.39037585790668217,0.39037585790668217,1.960067158298833,4.501174949109555,4.110799091202873,6.029259094170162,14.24112639256886,15.929383252348218,16.29890895315579,28.296902030706406,25.755794239895685,25.755794239895685,24.64963426547391,16.788182274571486,15.099925414792128,18.402941604810103,4.835257226867335,4.835257226867335,6.426651004169669,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,light green,43.991246819496155,red,4.896372556686401,white,,pink,19.396995007991787,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,pink,12.229762971401215,red,0.0,red,6.531452387571335,red,9.721537679433824,white,,red,0.0,red,0.0,red,2.732631005346775,red,0.0,red,0.0,red,0.0,red,0.0,pink,10.987839102745056,pink,17.787754535675052,red,0.0,pink,13.429220020771027,green,57.4830710887909,pink,11.817798018455505,red,2.586679905653,green,94.97379064559937,red,0.0,red,0.0,red,5.686100199818611,red,2.4529071524739265,red,0.0,light green,25.70779323577881,red,0.0,red,0.0,pink,11.139756441116333
70,Ryan Bertrand,Southampton,9.269589793525244,11.007637879811227,38,32,2.171996342284339,2.803818562201091,3.0116295175892964,4.959670667137418,5.791992428047316,5.852642495717321,11.229397409728595,12.220383382269315,13.104726746678352,13.104726746678352,13.80437681717532,13.80437681717532,13.80437681717532,13.80437681717532,13.80437681717532,13.80437681717532,13.80437681717532,13.80437681717532,13.80437681717532,13.80437681717532,21.24896672155176,20.839246468884603,19.855620392731257,14.478865478719984,24.175987711974553,24.175987711974553,22.659822127648763,20.50334076796259,11.110709714038032,10.688108205795288,14.828743253435407,14.828743253435407,4.140635047640119,4.140635047640119,6.205715451921735,7.0324956838573724,9.374763231192317,7.611627823540142,7.611627823540142,7.611627823540142,7.611627823540142,5.546547419258526,4.719767187322889,red,0.0,red,8.743142336606981,red,0.0,red,0.0,red,6.460832059383392,red,0.0,red,0.0,red,4.422755539417267,white,,pink,10.197819024324415,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,13.636288046836851,red,5.826252326369286,red,6.885382533073425,light green,37.637284398078926,red,6.936901807785034,white,,pink,10.613159090280533,pink,15.095369517803194,green,65.74841737747192,red,2.9582105576992035,red,0.0,red,0.0,green,74.81675744056702,red,0.0,red,0.0,red,0.0,red,0.0,light green,28.984445333480835,red,0.0,red,0.0,red,0.0,pink,14.455562829971313,red,5.787461623549461,pink,16.395872831344604,pink,16.64249747991562,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
71,Aaron Wan-Bissaka,Man Utd,9.186623042057219,9.974047874233552,38,35,3.537721719060625,8.536405222756523,7.64759426404323,9.56348062359861,9.867860762668508,9.867860762668508,10.642338291342769,14.037820337606329,15.039063418017966,15.039063418017966,27.95995960810355,27.95995960810355,27.95995960810355,27.95995960810355,27.95995960810355,27.95995960810355,27.95995960810355,27.95995960810355,27.95995960810355,27.95995960810355,26.044073248548166,25.73969310947827,25.73969310947827,30.4868255342756,24.610463636262075,24.610463636262075,18.61053705215454,6.338955834507942,6.338955834507942,6.702404682125364,6.702404682125364,1.9142277538776398,1.9142277538776398,1.9142277538776398,1.7431111208030161,1.7431111208030161,1.379662273185594,1.379662273185594,2.0376511450324744,3.4489660922970096,4.126700758934022,3.4804715109722957,5.123776676399367,red,0.0,red,7.397893071174622,red,0.0,red,0.0,red,0.0,red,0.0,pink,17.366158962249756,light green,34.990784525871284,white,,red,1.17621636018157,white,,white,,white,,white,,white,,white,,white,,white,,white,,pink,13.411204516887665,red,2.1306609734892845,red,0.0,red,5.421342700719833,light green,41.134533286094666,white,,light green,41.999486088752754,green,91.62248969078064,red,0.0,red,0.0,red,0.0,light green,38.65126967430115,red,0.0,red,0.0,red,5.721421167254447,red,0.0,red,2.5441419333219533,red,0.0,red,5.1340311765670785,red,0.0,red,0.0,red,4.523604735732079,red,0.0,red,0.0,red,0.0,red,9.739953279495241,red,9.879204630851746,red,4.7441426664590844,red,0.0,pink,11.503136157989502
72,Bamidele Alli,Spurs,9.168053844845609,13.935441844165325,38,25,0.0,0.35936590284109116,0.35936590284109116,0.35936590284109116,1.216050104371139,1.216050104371139,2.4413459801248143,2.4413459801248143,2.081980077283723,2.081980077283723,9.788368482674871,9.788368482674871,9.788368482674871,9.788368482674871,9.788368482674871,9.788368482674871,9.788368482674871,9.788368482674871,9.788368482674871,9.788368482674871,10.012187223349299,17.212053388357162,18.176246221576417,18.519276806286403,18.519276806286403,18.519276806286403,25.015746695654734,27.97658784048898,28.5805772457804,21.350410687071935,24.396703179393494,26.26431946243559,27.905832656792235,21.409362767423904,11.645112931728363,10.817304785762515,9.990920977933063,5.98043565239225,2.5444929088865003,0.9029797145298548,0.9029797145298548,0.0,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,2.515561319887638,white,,red,0.0,white,,white,,white,,white,,white,,white,,white,,white,,white,,red,0.0,red,5.996789410710335,red,0.0,red,8.577071130275726,red,0.0,white,,red,0.0,green,53.94471883773804,red,1.566731184720993,green,56.39585256576538,red,6.74934983253479,pink,10.978285223245619,red,0.0,light green,45.47528922557831,green,74.67060685157777,red,5.7946570217609406,red,5.784686654806138,light green,28.073397278785702,pink,24.05159920454025,pink,11.49059236049652,red,0.0,red,6.3208580017089835,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0,red,0.0
