id,name,team_name,country,team_fan,2020/21,2019/20,2018/19,2017/18,2016/17,2015/16,2014/15,2013/14,2012/13,2011/12,2010/11,2009/10,2008/09,2007/08,2006/07,predict,probability
272860.0,Jami Kivekýs,FC Hillo,Finland,,32718.0,6920.0,22611.0,181227.0,33918.0,524061.0,,,,,,,,,,1,0.6460340312928822
658080.0,James Crowther,The Crows,England,Liverpool,5806.0,13822.0,185148.0,123092.0,,42315.0,,,,,,,,,,1,0.6459571399494937
859291.0,Steve Williams,Golden Eagles,England,,23960.0,30472.0,52908.0,29472.0,7357.0,136502.0,31968.0,,,,,,,,,1,0.6459523467208107
1662663.0,Brian T,BrÃ¼no,Singapore,Man Utd,32374.0,51497.0,42180.0,10071.0,8347.0,1021.0,3293.0,196571.0,144232.0,,,,,,,1,0.6459349186127233
121404.0,Sven ÿenji,Caro Kann,Croatia,Leeds,16093.0,117149.0,12908.0,40508.0,,,,,,,,,,,,1,0.6459317691526889
351364.0,Victor Liu,Bangers Only,Singapore,Spurs,16639.0,6726.0,308049.0,,,,,,,,,,,,,1,0.6458513569980899
55481.0,Oddvin Aune,The Odd Win,Norway,,104084.0,27976.0,69033.0,5186.0,8269.0,239310.0,,,,,,,,,,1,0.6458318950115117
3855255.0,Geoff Currie,Dukes 11,Northern Ireland,Liverpool,38936.0,10424.0,86977.0,,,,,,,,,,,,,1,0.6457207995652826
7216.0,Mark Sainsbury,Finding Timo,Australia,Liverpool,10598.0,25582.0,257836.0,88202.0,23462.0,,,,,,,,,,,1,0.6456868106760298
3525296.0,Karl Caudell,MeltInYaAzpilicueta,England,Arsenal,9878.0,3129.0,15567.0,1203069.0,348295.0,,,,,,,,,,,1,0.6456208097056458
17008.0,Matic Rudolf,Rudijevo moötvo,Slovenia,,3422.0,188529.0,21638.0,50690.0,30440.0,126006.0,,,,,,,,,,1,0.6456032660384347
285903.0,Hugo Underhill,BrainForcePlusUser,England,West Brom,85574.0,2868.0,8456.0,196127.0,,,,,,,,,,,,1,0.6453854925811549
577746.0,Thor Kaiser,tholleri,Denmark,,10203.0,16837.0,225578.0,,,,,,,,,,,,,1,0.6452949351172651
5686866.0,Tim Franssen,For SÃ¤mi,Switzerland,Man Utd,276.0,105832.0,96452.0,55301.0,,,,,,,,,,,,1,0.645293165631522
733062.0,Dan Rezny,Knish,USA,Spurs,35999.0,17549.0,27827.0,50463.0,14028.0,34468.0,48312.0,11646.0,3688.0,9951.0,,,,,,1,0.64526577494097
3547479.0,Malte Wannerskog,The Klopps,Sweden,Liverpool,64171.0,53.0,3988.0,94528.0,31742.0,3580944.0,,2120025.0,,,,,,,,1,0.6452621190697223
37322.0,Thomas Lovell,Risk and Reward,England,Liverpool,96985.0,10747.0,17602.0,83640.0,15253.0,3352.0,12709.0,1540706.0,,,,,,,,1,0.6452570179444626
1587242.0,leo Nash,Cream,Ireland,Man Utd,19814.0,2565.0,97594.0,2494431.0,4299.0,16473.0,8986.0,609406.0,576.0,5037.0,,,,,,1,0.6452544489065702
1098828.0,Nikhil Suri,Gunners14,India,Arsenal,16293.0,70155.0,20945.0,,,,,,,,,,,,,1,0.6452523194958178
4980634.0,Scott Morley,Here Comes The Son,England,,54984.0,3682.0,58988.0,,,,,,,,,,,,,1,0.6452149973159677
91790.0,Lee Allitt,Men on a mission,England,Man Utd,1594.0,284011.0,10335.0,,,,,,,,,,,,,1,0.6451830410886703
216234.0,Eric Neuhauser,Gutted FC,USA,Wolves,30724.0,33744.0,15534.0,47566.0,3592.0,33793.0,43939.0,4615.0,3088.0,44592.0,,,,,,1,0.6451827313204641
5496726.0,Toni Nurmi,FC QÄ«ngsÅng QÇshÃ¨ng,Finland,Man City,114804.0,16364.0,182547.0,2683.0,189879.0,2058.0,,,,,,,,,,1,0.6451424632345832
2025.0,Dan Bennett,Bend It Like Bennett,England,Man Utd,9284.0,8307.0,40778.0,30929.0,2926.0,1482.0,917.0,23790.0,2658.0,7618.0,3001.0,4006.0,31677.0,1506027.0,,1,0.6451389957120646
1362.0,James Lau,Gini Mini Mane Mo,England,Liverpool,17482.0,4343.0,3444.0,32405.0,1437.0,74523.0,275.0,357532.0,38384.0,19150.0,29420.0,577786.0,,,,1,0.6450513280016279
3269459.0,Joga Uppal,JogaBonitoXI,England,Man Utd,14523.0,124659.0,5814.0,89932.0,34065.0,16135.0,31772.0,,,,,,,,,1,0.6450271072339873
4583629.0,Eadie Elmes,Eadie's Hammers,England,West Ham,5278.0,202932.0,20254.0,,,,,,,,,,,,,1,0.6450252723839278
322.0,Terje Balteskard,TBFC,Norway,Man Utd,93386.0,3376.0,2593.0,170647.0,,,,,,,,,,,,1,0.6449969663011487
6300.0,Darren Tomlinson,LNM Town,England,Liverpool,6907.0,79297.0,6405.0,309224.0,91072.0,17461.0,,,,,,,,,,1,0.6449318652188322
113.0,Henri Lehtinen,Flopit,Finland,,153938.0,44954.0,2753.0,6402.0,46623.0,3145.0,2787.0,116505.0,24819.0,,,,,,,1,0.6449207443037264
82932.0,Hassan Yousri,YNWA,Egypt,Liverpool,85846.0,22252.0,65.0,325.0,26572.0,63456.0,162389.0,481.0,180691.0,,,,,,,1,0.644900697073615
1731596.0,Damien Martin,Laporte & Starboard,Scotland,Liverpool,3725.0,20421.0,534624.0,,,,,,,,,,,,,1,0.6448991530118638
973676.0,?ø?ñ?? ??ø???,Integrity,Bulgaria,Leeds,3162.0,20451.0,529553.0,,,,,,,,,,,,,1,0.6448991530118638
227555.0,Andy Hudgell,Cocktails & Dreams,England,Liverpool,18420.0,616.0,10627.0,26176.0,3732.0,21730.0,10252.0,413714.0,4863.0,9864.0,688.0,57975.0,2960.0,324930.0,,1,0.6448116330222039
331299.0,Hassan Cheaib,Manuuuu,United Arab Emirates,Man Utd,5017.0,98035.0,22573.0,154986.0,31986.0,,,,,,,,,,,1,0.6448031381408758
2258887.0,John Gill,Los Pollos Hermanos,Gibraltar,Man Utd,12562.0,304142.0,4721.0,52849.0,6771.0,4292.0,9697.0,145879.0,18605.0,,,,,,,1,0.644775598125634
73794.0,Tom Seakens,Eat my goal !,England,,7930.0,25413.0,3721.0,2051610.0,,,,,,,,,,,,1,0.6447389978700931
131997.0,Paul Elton,The Beef,England,Liverpool,14607.0,3966.0,2694677.0,38192.0,1825481.0,1195292.0,52660.0,58612.0,39710.0,101364.0,3503.0,14743.0,1875814.0,,,1,0.6446833522911398
2993642.0,Steinar Mosfjeld,FC Excel,Norway,Liverpool,77772.0,14006.0,102760.0,91191.0,3585.0,,,,,,,,,,,1,0.6446754752716832
1437.0,Tom Miller,"Not for me, Clive",England,,8113.0,4436.0,3543.0,1032.0,38935.0,30094.0,21024.0,477405.0,79621.0,6277.0,33747.0,63366.0,115341.0,24264.0,,1,0.6446625728086364
4035809.0,Chirag Patel,Cobra Kai,England,Arsenal,33943.0,11584.0,75183.0,12767.0,10089.0,14323.0,3873.0,1767.0,484.0,37179.0,15313.0,129995.0,,,,1,0.6446430719501574
1473305.0,Karan Singh,Bombay Reds,India,Man Utd,13017.0,1827.0,25359.0,11156.0,225238.0,270.0,2430.0,107190.0,43141.0,14680.0,119725.0,1557146.0,,,386474.0,1,0.6446399782092262
4953018.0,Kalle Ernfjord,Kalles Krigare,Sweden,Arsenal,85343.0,3985.0,73425.0,63226.0,29896.0,3882.0,66276.0,,,,,,,,,1,0.6446339339595043
931932.0,Matic Dimic,Fc Murgle,Slovenia,Spurs,3498.0,31052.0,19495.0,322658.0,14243.0,1385684.0,,,,,,,,,,1,0.6446047659303334
325710.0,Mike Harrison,Jobbies Giants,England,Liverpool,25018.0,89134.0,125536.0,2441.0,6317.0,539606.0,,,,,,,,,,1,0.6445950180451446
2292.0,Ben Kugler,Ur Bonatini.Mee Long,England,Spurs,11575.0,116994.0,65592.0,14244.0,59303.0,25921.0,,,,,,,,,,1,0.6445494308177193
6503.0,J S,OCD All-Stars,England,West Ham,1012.0,19962.0,13643.0,271559.0,8645.0,34681.0,6273.0,17675.0,9210.0,11547.0,1784.0,53368.0,110374.0,1342.0,228315.0,1,0.6444842648214967
88104.0,Benjamin Hicks,Dock Dynasty,USA,Liverpool,71349.0,12980.0,28633.0,82121.0,5155.0,291948.0,,,,,,,,,,1,0.644482144895413
837414.0,Lars Garstad,Filet Mignolet,Norway,Fulham,125434.0,456.0,17864.0,7334.0,344149.0,,,,,1288779.0,,,,,,1,0.6444330080259587
508982.0,Alex Patchett,Salt & Pepe,England,Arsenal,22671.0,15879.0,77934.0,89712.0,147892.0,,,,,,,,,,,1,0.6442445260944113
180782.0,Marcin Kaczorowski,Masta Squad,Poland,Liverpool,7930.0,9606.0,,,,,,,,,,,,,,1,0.644193048227747
3870.0,David Ison,Schlupp n' Tickle,England,,5778.0,8463.0,,,,,,,,,,,,,,1,0.644193048227747
109620.0,boon mi,boonmi,Malaysia,Leeds,5584.0,7612.0,,,,,,,,,,,,,,1,0.644193048227747
142620.0,George Gillson,Hanging by a Fred,England,,33122.0,11831.0,93144.0,,,,,,,,,,,,,1,0.6441485042128677
4286135.0,Ivan Boyanov,IVANB,Bulgaria,Man Utd,1824.0,160681.0,41524.0,,,,,,,,,,,,,1,0.6441389515710748
388361.0,sy feng,Piak Piak Piak,Singapore,Man Utd,27759.0,181882.0,20834.0,21436.0,18700.0,,,,,,,,,,,1,0.644138052129499
616.0,Tomasz Libner,RED ARROW FC,Poland,Arsenal,138106.0,3108.0,5583.0,,,,,,,,,,,,,1,0.6440573656069216
25367.0,Baqer Alallaq,SG8,Iraq,Liverpool,57651.0,20353.0,35850.0,,,,,,,,,,,,,1,0.6439426618448371
1316597.0,Paul Jones,The Hoboken Zephyrs,Wales,,54542.0,28235.0,81715.0,63802.0,16062.0,,,,,,,,,,,1,0.6439083296214685
576984.0,Sir Edo Nygren,Sir Edo,Sweden,,43803.0,42050.0,759.0,193340.0,512.0,12496.0,10754.0,1548.0,2060.0,11065.0,29112.0,870.0,1653.0,1778.0,674.0,1,0.6438439373181197
411339.0,Henri Annala,FC Isot Pahat Sudet,Finland,Chelsea,15839.0,8084.0,66862.0,294099.0,1288.0,84759.0,24690.0,122383.0,,,,,,,,1,0.6437108405008072
682429.0,David Corkett,IngsCanOnlyGetBetter,England,,19566.0,339636.0,9211.0,3101.0,1318.0,87441.0,31.0,55242.0,7500.0,3632.0,35739.0,,,,,1,0.6437007566472871
17013.0,Markus Solvik,Solviks Sloppy Squad,Norway,Man Utd,6625.0,1819.0,35634.0,,2836521.0,42459.0,43848.0,2043227.0,169752.0,23941.0,,,,,,1,0.6436597461628966
1032143.0,Mathias Vinningland,Bayer Neverlusen,Norway,,22096.0,9179.0,13156.0,877318.0,,,,,,,,,,,,1,0.6436263407616128
30849.0,Sunkanmi Jay,Sunjay FC,Nigeria,Man Utd,4340.0,11032.0,796997.0,21296.0,,,,,,,,,,,,1,0.6435055924671899
546620.0,Brian Beer,Bluebirds,England,,68507.0,6007.0,72958.0,127670.0,30141.0,,,,,,,,,,,1,0.6435000132531618
726727.0,Simon Densham,GREEN ARMY FC,England,,129.0,35614.0,34764.0,47526.0,1703457.0,,,,,,,,,,,1,0.6434494323688691
138076.0,Chatchapol Lk,Ohmlk,Thailand,Liverpool,7996.0,68853.0,92188.0,,,,,,,,,,,,,1,0.6434216035039697
5403057.0,Daniel Maddocks,Mad Dogs,Wales,,64429.0,20847.0,71434.0,15279.0,,,,,,,,,,,,1,0.6433645241753362
2152055.0,Thomas Helgesen,ByrÃ¥et,Norway,Liverpool,22122.0,4903.0,195120.0,51696.0,23576.0,301862.0,35371.0,,,,,,,,,1,0.6433166754474414
19811.0,Daniel Reeves,Egg Fried Reus,USA,Man Utd,63261.0,2421.0,49152.0,101669.0,,,,,,,,,,,,1,0.6433126818290259
118023.0,Seif Hamdy,Shhhamdy,Egypt,Man Utd,50692.0,21965.0,11898.0,27511.0,68032.0,109459.0,,,,225248.0,,,,,,1,0.6432909186056497
218660.0,Aleksandra Smith-Koz?owska,Athletic BilBABT,Poland,Spurs,10526.0,9777.0,7494.0,428850.0,867633.0,,,,,,,,,,,1,0.6432077988242401
243531.0,Mayur Chopdekar,Balls GoPro,India,Man City,4089.0,37176.0,99176.0,28147.0,12016.0,16628.0,1223991.0,,,,,,,,,1,0.6431906283598945
535377.0,Dean Swallow,Sydney¢??s super subs,England,Arsenal,46310.0,4057.0,118242.0,,,,,,,,,,,,,1,0.6431682905716252
666185.0,Oscar Ericsson,FC Ibra,Sweden,Man Utd,32143.0,2045.0,215948.0,,,,,,,,,,,,,1,0.6431464147451964
2792537.0,Stephen Robinson,F.C. TevÃ©,England,Newcastle,152122.0,20210.0,4471.0,51451.0,,,,,,,,,,,,1,0.6431248423922361
1134.0,Magnar Nordtun,FC Magnars,Norway,Man Utd,146396.0,19931.0,16329.0,1859.0,5025.0,22569.0,7002.0,198212.0,550345.0,12104.0,,,,,,1,0.6431216899826578
4672195.0,Sondre VÃ¥gsÃ¦ter,SlÃ¸gstad FK,Norway,Man Utd,8990.0,10658.0,5137.0,167998.0,16502.0,76517.0,1506.0,43550.0,211031.0,329761.0,,,,,,1,0.6430853423480952
4524.0,Sergey Yasnopolsky,Blue Moon,Russia,,7889.0,839.0,20873.0,51745.0,69433.0,56509.0,24021.0,1414657.0,280497.0,,,,,,,1,0.6429764401592637
17363.0,Will Nicholas,CubanMillwallCrisis,Wales,,3269.0,66633.0,41477.0,70623.0,399999.0,,,,,,,,,,,1,0.6429700608099355
703338.0,Ahmed Fathy,???? ?üò??? Te7a,Egypt,Leeds,4519.0,49217.0,139843.0,,,,,,,,,,,,,1,0.6429347502609978
442708.0,Peter Bolovis,Bol?,Canada,Liverpool,463.0,112764.0,89724.0,,,,,,,,,,,,,1,0.6429129293233411
2447276.0,Alican Aktuna,AlwaysCountTransfers,Lithuania,Liverpool,5736.0,50414.0,148670.0,,,,,,,,,,,,,1,0.64285212541789
212710.0,Adam Maddock,Hair Bear Bunch,England,Aston Villa,46617.0,2517.0,7969.0,145625.0,2802.0,6803.0,5342.0,49790.0,25845.0,4037.0,10846.0,6231.0,357793.0,37413.0,21766.0,1,0.6428401856328227
85742.0,P hu,Herewegoagain,England,,2623.0,32139.0,28034.0,67783.0,50121.0,189068.0,89496.0,7439.0,,,,,,,,1,0.6428124279682182
2626115.0,Christoffer Mattsson,FÃ¥rfarmen FC,Sweden,,5682.0,71225.0,104009.0,,,,,,,,,,,,,1,0.6427990904949606
316785.0,Emma Jackson,Rafa¢??s Boys,England,Chelsea,15847.0,6942.0,1209.0,2388120.0,,,,,,,,,,,,1,0.6427700644312371
248558.0,Anders Dellenmark,Fiskarna,Sweden,Liverpool,10263.0,9552.0,69360.0,,,,2140512.0,,,,,,,,,1,0.6427320923334993
737602.0,Eirik Johan Horve,HorveUnited,Norway,Man Utd,3269.0,141567.0,8025.0,77504.0,22917.0,7212.0,5020.0,16955.0,208297.0,1043.0,11342.0,,,,,1,0.6426370771588668
232108.0,Steve Carr,Inter Carro,England,Newcastle,74644.0,121076.0,1823.0,19376.0,47524.0,,,,,,,,,,,1,0.6426069375910942
147076.0,Mohamed El Sherif,DAMACIANS,Egypt,Liverpool,31726.0,23293.0,77018.0,,,,,,,,,,,,,1,0.6425798463092602
5944.0,stephen mccann,Pathetico Madrid,Wales,Man Utd,11068.0,95187.0,3461.0,317609.0,3726.0,251809.0,,,,,,,,,,1,0.6425406545439137
2478.0,Andreas Olofsson,Stors?der FC,Sweden,Arsenal,8213.0,88541.0,3779.0,999.0,189434.0,562954.0,,,1826947.0,,,,,,,1,0.6425362274099221
423376.0,Damian Pedrick,Damo's Shlayigs,Scotland,,2814.0,6443.0,9223.0,301748.0,1480852.0,1674800.0,,,,,,,,,,1,0.6424944459430757
2447204.0,Hussain Asfoor,hussain,Bahrain,Man Utd,1903.0,1251.0,,,,,,,,,,,,,,1,0.6424858163907615
7980.0,Amar Isic,FC Mostar,Bosnia-Herzegovina,,3312.0,2732.0,,,,,,,,,,,,,,1,0.6424858163907615
169229.0,Mouhanad R,Donny Montana,USA,,2901.0,4664.0,,,,,,,,,,,,,,1,0.6424858163907615
370243.0,John Roche,JR FC,USA,Liverpool,79417.0,23459.0,19422.0,52534.0,,,,,,,,,,,,1,0.6424638410276762
127412.0,Allan Bottrell,Fools Goldson,Scotland,,94883.0,8623.0,15481.0,133275.0,36789.0,,,,,,,,,,,1,0.642455976239414
240416.0,Lazy Traider,ItStillAintComingHom,India,Man Utd,119769.0,4661.0,7835.0,47728.0,48428.0,585857.0,,,,,,,,,,1,0.6424287374298652
407178.0,Steve Voce,FPL Voce,England,Southampton,875.0,69943.0,68607.0,9542.0,119232.0,657551.0,,,,,,,,,,1,0.6423870358546601
3194746.0,Rory O'Riordan,The Champ,Ireland,,26217.0,39812.0,44534.0,106893.0,50238.0,,,,,,,,,,,1,0.6423780865823283
13412.0,Daniel Pickard,Cincinnati Kids,England,Aston Villa,4398.0,119906.0,73754.0,10171.0,6696.0,41581.0,82901.0,,,,,,,,,1,0.6422964987269981
3722502.0,Rosie E,Zola Defence,England,Aston Villa,108570.0,6344.0,27718.0,84274.0,26348.0,60267.0,,,,,,,,,,1,0.6421448582663546
2628342.0,June Lyngdoh,The Red Devils,India,Man Utd,17708.0,144875.0,20084.0,32726.0,49330.0,,,,,,,,,,,1,0.6421173970923817
19854.0,Krystian Koper,KASZTANY,Poland,Chelsea,2868.0,43797.0,21039.0,1092505.0,,,,,,,,,,,,1,0.6420757140236484
69562.0,Ryan Longstaff,Wakandan Wanderers,England,,3480.0,29043.0,1506.0,2117760.0,,,,,,,,,,,,1,0.6420589159313499
1116694.0,Robbie Morris,RuthityFC,South Africa,,7449.0,22705.0,15976.0,88046.0,51282.0,74459.0,1648705.0,,,,,,,,,1,0.6420111083393443
559540.0,Jean Bou Rjeily,Team 404,Lebanon,Man City,33943.0,57959.0,7644.0,,,,,,,,,,,,,1,0.6419175397979402
3623.0,Stephen Gill,Netflix and Chilwell,England,Chelsea,31928.0,1148.0,15818.0,27190.0,4243827.0,,,,,,,,,,,1,0.6418919166251492
404056.0,Ridwan Koodruth,The Riddlers,England,Man Utd,17374.0,22789.0,38368.0,99694.0,250839.0,,,,,,,,,,,1,0.6418266765533491
2217664.0,Kenneth Kristiansen,Kristiansen United,Norway,Man Utd,25182.0,16743.0,80390.0,779.0,179555.0,11743.0,1595.0,140487.0,1790795.0,392130.0,,,,,,1,0.6418243570680889
1139899.0,Sarah Cartwright,Sarah's MotÃ¶rheads,England,Man Utd,83285.0,14374.0,12896.0,,,,,,,,,,,,,1,0.641817233543057
13565.0,Maciek Lipny,Yeah!Bunny Team,Poland,Arsenal,22372.0,72986.0,1111.0,28311.0,13279.0,299349.0,496407.0,,,,,,,,,1,0.6418110849163152
66832.0,Adam Strumi??o,D O S K O,Poland,Liverpool,19594.0,42771.0,1387.0,85235.0,685137.0,,,,,,,,,,,1,0.641807140644848
51632.0,Count Rayan Ashcar,Abou Ror,Lebanon,,22899.0,114162.0,9223.0,12284.0,38667.0,890.0,34333.0,159704.0,15428.0,,,,,,,1,0.6417920728035539
121855.0,Josh Zaharoff,Naeher Do Well,USA,,9470.0,10719.0,328089.0,,,,,,,,,,,,,1,0.641743728532203
191230.0,Ryan P,ATQN 11,Singapore,Liverpool,1197.0,117049.0,84226.0,,,,,,,,,,,,,1,0.6417352428707389
26694.0,Marc Nunes,Redexplosion FC,Trinidad and Tobago,Man City,74048.0,44039.0,2832.0,6635.0,650600.0,,,,,,,,,,,1,0.6417169694949308
1438405.0,Robin Miller,Looks Like Rain,England,Sheffield Utd,8098.0,52486.0,3878.0,316401.0,,,,,,986445.0,,,,,,1,0.6416186150889092
750817.0,Jack Howells,Cactus Jack,England,,171415.0,3019.0,4439.0,49137.0,2264.0,3630.0,6104.0,236741.0,15907.0,428.0,21244.0,13155.0,12306.0,31327.0,9312.0,1,0.641604165573708
696651.0,Miljko Sreckovic,Batina United,Serbia,,3265.0,119122.0,51199.0,19376.0,8312.0,79372.0,419512.0,,,,,,,,,1,0.6415870116167177
4764781.0,Mark Rowlands,Marcelona,England,Man Utd,51731.0,116532.0,2897.0,54017.0,5232.0,11510.0,4058.0,28778.0,158971.0,,,,,,,1,0.6415337779354855
230254.0,Magnus Breilid,Devlin FC,Norway,Man Utd,21339.0,46977.0,2620.0,204603.0,602.0,1245.0,5331.0,2529.0,15807.0,64844.0,51792.0,,,,143649.0,1,0.6415060693755346
233602.0,Vintage Dirac,Il Magnifico,Ghana,Chelsea,9270.0,85350.0,80533.0,35699.0,15340.0,43659.0,,,,,,,,,,1,0.641501918789837
3279.0,Agatha Stedman,Pole Position,England,Arsenal,3567.0,205650.0,4772.0,245390.0,,,,,,,,,,,,1,0.6415009454850561
1745095.0,Matthew Karan,Heaven Eleven,Australia,Arsenal,179.0,13816.0,62926.0,57127.0,18138.0,42194.0,6786.0,33216.0,27071.0,81783.0,,,,,,1,0.6414358774523441
83587.0,Arto Ahvenainen,Silent Invoicer,Finland,Chelsea,8491.0,27395.0,153085.0,,,,,,,,,,,,,1,0.6414198352554097
91377.0,Kenfer M,Onpoint**,Kenya,Arsenal,794.0,30255.0,274206.0,21894.0,22020.0,621138.0,9867.0,11616.0,,,,,,,,1,0.6414148389799437
2648215.0,Charles Gillam,Early Mist,England,Arsenal,6403.0,139683.0,35064.0,38315.0,,,,,,,,,,,,1,0.6414066452235627
3495228.0,Jacques Frye,Parkies United,Namibia,Liverpool,17864.0,60291.0,30935.0,,,,,,,,,,,,,1,0.6413534578880159
1782099.0,Sonja KandiÄ-Nazzal,EgZZotika,Serbia,Liverpool,24257.0,86724.0,8025.0,,,,,,,,,,,,,1,0.6413464905522923
3866245.0,Mateusz Ålusarczyk,Mia SanÃ¨ Mia,Poland,,30802.0,6248.0,26625.0,459466.0,,,,,,,,,,,,1,0.6413311903106351
146539.0,Lars Valdresbr?ten,Bñlla Pinnsvin,Norway,Man Utd,487.0,245737.0,8138.0,73082.0,1941.0,77625.0,147651.0,,,,,,,,,1,0.6413271844309975
3059732.0,D7OOM FCB~,D7OOM,Saudi Arabia,,3344.0,114625.0,95860.0,,,,,,,,,,,,,1,0.6413130159876501
196866.0,Axel Junginger,Combat Wombats,Australia,Liverpool,35968.0,50165.0,17442.0,,,,,,,,,,,,,1,0.6412633313074617
142772.0,Bruce Savage,Tartan Brazilians,Scotland,Chelsea,34053.0,34780.0,111339.0,5195.0,2790.0,4980.0,464.0,56371.0,9563.0,646.0,2072.0,54.0,3384.0,25641.0,28314.0,1,0.6412245211998918
14865.0,Andrew Ballantyne,DeadStarComing,England,West Brom,8575.0,81204.0,27630.0,61476.0,15130.0,64714.0,21098.0,,,,,,,,,1,0.6411586031228537
3788.0,Alex Gloeckl,KickerAusEisenstadt,Austria,,18731.0,18742.0,42472.0,231308.0,,,,,,,,,,,,1,0.641096676806684
1169484.0,Edvin Bartos,Red Trafford,Serbia,Man Utd,5865.0,63862.0,117873.0,,,,,,,,,,,,,1,0.641086272862217
3074630.0,Hoai Nguyen,H-Men,Norway,Man Utd,1367.0,76950.0,23033.0,349357.0,,,,,,,,,,,,1,0.6410284768874432
376475.0,Kenneth Goh,Puntillimon,Singapore,Liverpool,52485.0,10410.0,8746.0,189542.0,138484.0,92204.0,,,,,,,,,,1,0.6409906525428851
215874.0,Deleted Player,Deleted,USA,Liverpool,,38342.0,14305.0,5357.0,9900.0,,,,,,,,,,,1,0.6409282749643602
77718.0,joe matthews,The Red Arrows,England,,59269.0,19819.0,25648.0,56275.0,111644.0,58570.0,,,,,,,,,,1,0.6408859825378082
145533.0,Yiannis Pachipis,AlwaysFirst!,Cyprus,,106983.0,18189.0,14489.0,18177.0,8014.0,10603.0,3445331.0,,,,,,,,,1,0.6408573865476842
3335.0,Joe Shanahan,Joe,Ireland,Man Utd,58309.0,10181.0,12317.0,11741.0,10089.0,105589.0,1590.0,34853.0,3474.0,3667.0,48107.0,9973.0,416699.0,39045.0,18299.0,1,0.6408558807231094
7549.0,Cameron Anderson,Letsbringinpeterwalt,England,Leeds,44080.0,48129.0,43875.0,41480.0,5923.0,27649.0,5647.0,6410.0,1278.0,12397.0,,,,,,1,0.6408353094633192
3953.0,P?l Andre Andersen,Paan FC,Norway,Liverpool,40586.0,40621.0,18793.0,,,,,,,,,,,,,1,0.6408191894161431
55995.0,Andy Carr,Carr Trouble,England,Man Utd,118586.0,2648.0,18471.0,1041.0,45625.0,663800.0,3304.0,183761.0,25527.0,2697.0,,,,,,1,0.6408051305002173
220455.0,Volodymyr Klyuka,Trojan Moose,Ukraine,Man Utd,7987.0,70225.0,215823.0,26929.0,,,,,,,,,,,,1,0.6407862677414253
407746.0,Anders Svenheim Rene,Renes Rñvere,Norway,Arsenal,14279.0,19318.0,68706.0,13289.0,147361.0,2524711.0,,,,,,,,,,1,0.6407548028867446
19000.0,Mark Archer,Red Dogs,England,,132986.0,120972.0,8869.0,1775.0,11449.0,93273.0,,,,1158122.0,,,,,,1,0.640491116086347
2457.0,kieren russell,Wanderers Wannabees,England,,3416.0,40817.0,61925.0,1080.0,165058.0,1697.0,10.0,57164.0,1066.0,213153.0,2533.0,10648.0,1700.0,175657.0,309663.0,1,0.6404584702210914
597.0,Michael Scott,Imirt Go Maith,Scotland,Liverpool,147178.0,14569.0,12453.0,10316.0,4164.0,16287.0,261290.0,1351759.0,,,,,,,,1,0.6403982872930398
224230.0,Mohamed Adel,Forza Juve,Egypt,West Brom,58908.0,66893.0,9092.0,31123.0,3785.0,2331141.0,,,,,,,,,,1,0.6403064564140656
200356.0,Karl Bassem,Pharohs,Egypt,Liverpool,2047.0,9943.0,630909.0,,,,,,,,,,,,,1,0.6402916828285337
4277985.0,Amar-Kaash Gandecha,Thai's R Us,England,Leicester,4240.0,127945.0,25749.0,83357.0,5226.0,69633.0,1909.0,188111.0,,,,,,,,1,0.6401547950726509
629534.0,Daniel C,Dumb and Dummett,England,Chelsea,3796.0,278799.0,12138.0,16075.0,1085.0,42819.0,39433.0,243428.0,1886.0,15947.0,54.0,,,,,1,0.6401377089206611
449662.0,Hussein Ali,Hussein-RMZ8 (66),Iraq,Arsenal,3547.0,160612.0,190985.0,11835.0,,,,,,,,,,,,1,0.6401296994557479
359436.0,Nathan Beverley,Bevo's Boys,Jersey,Leeds,27801.0,40934.0,60273.0,55112.0,66951.0,,,,,,,,,,,1,0.6401126817899728
3118.0,Benjamin Sirnes,Allamugans Bñnner,Norway,Liverpool,21738.0,35267.0,64365.0,4537.0,,,2085176.0,,,,,,,,,1,0.6400914975732565
5036951.0,Shane Dynes,Born Slippy FC,Ireland,Man Utd,60591.0,22789.0,24788.0,67783.0,98989.0,,,,,,,,,,,1,0.6400594995475124
2944135.0,Hitesh Bechar,nWo,England,Man Utd,52182.0,16818.0,76227.0,17874.0,36208.0,,,,,21822.0,36471.0,,,,,1,0.6400130726109714
126351.0,Amal Tharakan,The blues,India,Chelsea,136649.0,8398.0,103859.0,478.0,85042.0,184515.0,,,,,,,,,,1,0.6399866752289795
1103032.0,Cato Berglie,Torshov Tuppeservice,Norway,,34507.0,165247.0,1996.0,58659.0,59298.0,,,,,,,,,,,1,0.6399270436286035
342907.0,Kenneth Ramsland,It doesn¢??t Mata,Norway,Man Utd,10509.0,133930.0,4331.0,252979.0,82703.0,,,,,,,,,,,1,0.6399036966091765
174.0,Anders Kirchoff,Bricklayers,Norway,Spurs,217309.0,10245.0,38593.0,19951.0,66.0,82330.0,,,,,,,,,,1,0.6398699624361831
479556.0,martin garlick,No subs today,England,Newcastle,20114.0,31771.0,129.0,480522.0,,,,,,,,,,,,1,0.6397481349262715
226457.0,James Hatherill,WFDC - Comms Team,Christmas Island,Liverpool,3944.0,244908.0,2322.0,308969.0,31147.0,,,,,,,,,,,1,0.6397385399271341
