GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,GW16,GW17,GW18,GW19,GW19*,GW20,GW21,GW22,GW23,GW24,GW24*,GW25,GW25*,GW26,GW26*,GW27,GW27*,GW28,GW29,GW30,GW31,GW32,GW32*,GW33,GW34,GW35,GW35*,GW35**,GW36,GW37,GW38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0
90.0,90.0,90.0,90.0,90.0,90.0,71.0,70.0,90.0,66.0,0.0,1.0,84.0,0.0,8.0,90.0,90.0,90.0,78.0,,65.0,11.0,32.0,45.0,28.0,,90.0,,90.0,90.0,64.0,,6.0,,0.0,14.0,,,12.0,81.0,74.0,0.0,,90.0,90.0,90
16.0,2.0,0.0,23.0,7.0,90.0,85.0,0.0,0.0,0.0,90.0,72.0,90.0,90.0,68.0,90.0,90.0,89.0,67.0,,72.0,90.0,90.0,90.0,90.0,,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,,,82.0,90.0,90.0,64.0,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,18.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,,0.0,90.0,90.0,45.0,90.0,,0.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,,,90.0,0.0,0.0,0.0,,0.0,0.0,2
90.0,80.0,81.0,90.0,0.0,0.0,18.0,84.0,76.0,65.0,16.0,0.0,14.0,90.0,0.0,6.0,42.0,9.0,90.0,,17.0,90.0,90.0,75.0,90.0,,90.0,,90.0,90.0,90.0,,83.0,,83.0,75.0,,,77.0,8.0,15.0,71.0,,0.0,11.0,90
90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,80.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,,90.0,90.0,57.0,0.0,0.0,,0.0,,0.0,0.0,45.0,,90.0,,90.0,90.0,,,90.0,90.0,90.0,90.0,,90.0,90.0,90
80.0,74.0,0.0,0.0,87.0,75.0,64.0,19.0,23.0,90.0,73.0,90.0,5.0,90.0,81.0,83.0,39.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,6.0,25.0,,16.0,,22.0,31.0,,,5.0,30.0,70.0,25.0,,90.0,90.0,32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0
0.0,0.0,2.0,18.0,90.0,84.0,90.0,76.0,66.0,23.0,17.0,17.0,0.0,15.0,21.0,73.0,1.0,0.0,22.0,,17.0,45.0,90.0,90.0,90.0,,90.0,,90.0,28.0,90.0,,90.0,,67.0,58.0,,,84.0,59.0,19.0,90.0,,0.0,8.0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0
90.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,,90.0,0.0,0.0,90.0,0.0,,90.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,90.0,90.0,90.0,,90.0,90.0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0
90.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,0.0,0.0,90.0,0.0,90.0,0.0,0.0,0.0,0.0,,0.0,90.0,90.0,90.0,90.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,90.0,90.0,0.0,90.0,,0.0,0.0,0
9.0,15.0,74.0,90.0,0.0,14.0,25.0,90.0,90.0,90.0,90.0,88.0,75.0,68.0,90.0,0.0,50.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,,90.0,,78.0,83.0,45.0,,73.0,,90.0,58.0,,,90.0,90.0,90.0,90.0,,90.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0
,,,,0.0,71.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,0.0,90.0,0.0,0.0,0.0,,0.0,84.0,90.0,90.0,90.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0
,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,90.0,0.0,0
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,64.0,14.0,,74.0,,0.0,0.0,16.0,,0.0,,13.0,0.0,,,0.0,22.0,0.0,12.0,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0
0.0,0.0,0.0,32.0,0.0,32.0,90.0,0.0,0.0,29.0,28.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,24.0,20.0,5.0,0.0,,0.0,0.0,0
22.0,25.0,14.0,90.0,18.0,57.0,90.0,66.0,14.0,0.0,9.0,82.0,90.0,90.0,90.0,,63.0,75.0,,,5.0,90.0,89.0,21.0,90.0,90.0,31.0,,90.0,26.0,69.0,,0.0,,59.0,90.0,90.0,,90.0,81.0,84.0,66.0,,45.0,85.0,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
90.0,90.0,90.0,57.0,30.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,,90.0,4.0,,,1.0,90.0,0.0,0.0,56.0,72.0,90.0,,0.0,0.0,0.0,,17.0,,75.0,90.0,29.0,,90.0,90.0,90.0,74.0,,90.0,81.0,0
0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,11.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,45.0,30.0,90.0,0.0,8.0,0.0,0.0,0.0,0.0,35.0,,63.0,0.0,,,0.0,0.0,0.0,0.0,22.0,0.0,0.0,,0.0,83.0,14.0,,0.0,,0.0,0.0,0.0,,0.0,14.0,0.0,0.0,,12.0,0.0,31
90.0,90.0,90.0,90.0,90.0,71.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,90.0,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,,90.0,90.0,90
90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,,0.0,90.0,,,90.0,90.0,10.0,90.0,34.0,90.0,90.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,90.0,,0.0,0.0,90.0,90.0,,90.0,90.0,90
90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,,90.0,90.0,,,90.0,90.0,0.0,0.0,0.0,90.0,90.0,,90.0,90.0,90.0,,42.0,,0.0,0.0,90.0,,90.0,90.0,90.0,90.0,,90.0,90.0,90
67.0,90.0,75.0,0.0,71.0,0.0,59.0,0.0,0.0,23.0,61.0,7.0,49.0,0.0,16.0,,26.0,26.0,,,90.0,27.0,90.0,90.0,90.0,0.0,58.0,,86.0,90.0,75.0,,90.0,,30.0,0.0,0.0,,65.0,69.0,0.0,23.0,,12.0,4.0,0
0.0,19.0,4.0,65.0,12.0,45.0,14.0,23.0,90.0,66.0,90.0,85.0,90.0,82.0,90.0,,0.0,90.0,,,10.0,62.0,86.0,15.0,0.0,68.0,4.0,,3.0,57.0,55.0,,90.0,,0.0,32.0,60.0,,0.0,75.0,0.0,15.0,,0.0,0.0,33
0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,11.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
90.0,90.0,90.0,90.0,90.0,90.0,90.0,0.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,,,90.0,90.0,90.0,0.0,0.0,17.0,0.0,,0.0,0.0,0.0,,0.0,,90.0,57.0,0.0,,1.0,0.0,61.0,0.0,,0.0,90.0,0
1.0,0.0,1.0,90.0,0.0,0.0,0.0,0.0,16.0,60.0,0.0,4.0,0.0,90.0,73.0,,90.0,63.0,,,90.0,0.0,1.0,74.0,55.0,68.0,90.0,,0.0,0.0,34.0,,65.0,,90.0,87.0,83.0,,4.0,0.0,90.0,0.0,,0.0,8.0,90
88.0,70.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,89.0,90.0,90.0,,78.0,0.0,,,88.0,90.0,90.0,90.0,0.0,0.0,28.0,,90.0,90.0,90.0,,90.0,,90.0,0.0,0.0,,90.0,90.0,90.0,90.0,,90.0,90.0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,81.0,0.0,90.0,90.0,90.0,90.0,,90.0,90.0,,,79.0,0.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,72.0,,90.0,90.0,90.0,,90.0,90.0,28.0,90.0,,45.0,1.0,90
90.0,90.0,89.0,24.0,89.0,0.0,0.0,0.0,75.0,90.0,90.0,89.0,90.0,90.0,0.0,,90.0,14.0,,,90.0,90.0,79.0,90.0,90.0,90.0,85.0,,90.0,90.0,90.0,,90.0,,90.0,90.0,90.0,,88.0,90.0,83.0,90.0,,90.0,90.0,77
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,47.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
90.0,90.0,90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,88.0,90.0,40.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,32.0,90.0,,90.0,,0.0,0.0,90.0,,90.0,90.0,90.0,90.0,,90.0,90.0,90
90.0,77.0,85.0,77.0,90.0,90.0,0.0,79.0,73.0,90.0,90.0,0.0,0.0,0.0,0.0,,26.0,85.0,,,84.0,90.0,0.0,68.0,67.0,21.0,61.0,,0.0,0.0,0.0,,0.0,,78.0,90.0,90.0,,85.0,0.0,0.0,0.0,,77.0,0.0,0
90.0,64.0,90.0,90.0,77.0,57.0,90.0,90.0,90.0,90.0,80.0,90.0,90.0,90.0,90.0,,90.0,90.0,,,0.0,90.0,90.0,80.0,90.0,90.0,90.0,,90.0,63.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,90.0,,77.0,89.0,56
,,,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,12
,,,,59.0,90.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,,,90.0,0.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,90.0,,14.0,90.0,90.0,,90.0,90.0,90.0,90.0,,90.0,90.0,90
,,,,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,90.0,90.0,90.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,90.0,90.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,3.0,9.0,34.0,21.0,0.0,,1.0,6.0,20.0,,24.0,,0.0,0.0,6.0,,0.0,8.0,6.0,0.0,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0
60.0,0.0,0.0,0.0,80.0,73.0,0.0,7.0,32.0,76.0,82.0,73.0,76.0,13.0,90.0,,,90.0,0.0,90.0,90.0,90.0,70.0,90.0,90.0,90.0,90.0,,90.0,63.0,23.0,,62.0,27.0,82.0,62.0,13.0,,,0.0,16.0,,,0.0,27.0,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
0.0,0.0,32.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
90.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,57.0,0.0,7.0,0.0,0.0,64.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
90.0,0.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,90.0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
90.0,90.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
62.0,32.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
15.0,32.0,77.0,80.0,0.0,16.0,84.0,82.0,57.0,90.0,70.0,90.0,61.0,90.0,82.0,,,90.0,82.0,0.0,90.0,71.0,19.0,82.0,90.0,66.0,1.0,,65.0,0.0,90.0,,0.0,0.0,90.0,90.0,90.0,,,90.0,65.0,,,90.0,90.0,90
90.0,90.0,90.0,66.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,,,0.0,7.0,90.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,15.0,0.0,,0.0,0.0,0.0,0.0,6.0,,,0.0,0.0,,,28.0,90.0,75
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
27.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,32.0,3.0,0.0,0.0,13.0,76.0,7.0,,,0.0,0.0,7.0,11.0,90.0,90.0,11.0,0.0,0.0,0.0,,17.0,19.0,5.0,,27.0,45.0,90.0,90.0,0.0,,,9.0,90.0,,,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,90
90.0,90.0,90.0,66.0,90.0,0.0,5.0,1.0,90.0,86.0,90.0,90.0,90.0,0.0,90.0,,,85.0,78.0,70.0,78.0,18.0,45.0,90.0,17.0,23.0,77.0,,24.0,70.0,84.0,,79.0,90.0,43.0,6.0,83.0,,,77.0,90.0,,,90.0,90.0,90
74.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,17.0,0.0,7.0,0.0,0.0,,,12.0,24.0,,,75.0,0.0,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
62.0,57.0,51.0,23.0,0.0,21.0,0.0,0.0,0.0,0.0,19.0,16.0,28.0,0.0,0.0,,,4.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
27.0,90.0,90.0,90.0,90.0,65.0,90.0,90.0,21.0,90.0,90.0,90.0,90.0,90.0,90.0,,,90.0,90.0,78.0,90.0,90.0,45.0,7.0,7.0,29.0,90.0,,72.0,26.0,0.0,,90.0,90.0,0.0,27.0,90.0,,,90.0,90.0,,,62.0,90.0,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
90.0,69.0,0.0,0.0,0.0,11.0,45.0,90.0,90.0,90.0,67.0,10.0,61.0,0.0,90.0,,,90.0,90.0,90.0,65.0,18.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,90.0,62.0,90.0,73.0,21.0,,,0.0,0.0,,,90.0,31.0,0
0.0,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,,90.0,43.0,0.0,0.0,90.0,90.0,78.0,0.0,12.0,90.0,,45.0,74.0,7.0,,10.0,90.0,0.0,90.0,90.0,,,90.0,90.0,,,0.0,0.0,0
0.0,20.0,0.0,0.0,9.0,78.0,45.0,0.0,68.0,13.0,22.0,79.0,28.0,90.0,0.0,,,0.0,0.0,11.0,24.0,71.0,45.0,78.0,90.0,60.0,4.0,,0.0,90.0,90.0,,72.0,90.0,82.0,90.0,90.0,,,77.0,90.0,,,0.0,90.0,0
0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,,,90.0,90.0,,,90.0,90.0,0
0.0,90.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,66.0,90.0,90.0,78.0,9.0,45.0,90.0,90.0,77.0,12.0,,90.0,0.0,90.0,,90.0,18.0,90.0,90.0,0.0,,,0.0,53.0,,,90.0,1.0,90
90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0
,,,23.0,90.0,90.0,89.0,90.0,90.0,89.0,90.0,87.0,90.0,90.0,89.0,,,23.0,90.0,90.0,90.0,90.0,90.0,90.0,82.0,90.0,90.0,,90.0,90.0,82.0,,90.0,90.0,46.0,0.0,68.0,,,90.0,90.0,,,27.0,88.0,63
,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,,90.0,82.0,82.0,90.0,80.0,90.0,0.0,90.0,90.0,90.0,,45.0,90.0,90.0,,90.0,71.0,90.0,83.0,90.0,,,90.0,0.0,,,61.0,0.0,0
,,,,0.0,0.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,61.0,90.0,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,90.0,90.0,90.0,90.0,90.0,,,90.0,90.0,,,90.0,58.0,0
,,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,,90.0,90.0,90.0,0.0,90.0,,,90.0,73.0,,,90.0,90.0,90
