,Name,Team,Position,xA per fixture adj,xA per game adj,Team games,Played,GW38,GW37*,GW37,GW36*,GW36,GW35,GW34*,GW34,GW33*,GW33,GW32,GW31*,GW31,GW30,GW29*,GW29,GW28*,GW28,GW27*,GW27,GW26*,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21*,GW21,GW20,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW7,GW6,GW5,GW4,GW3,GW2,GW1
11,Raphael Dias Belloli,Leeds,Midfielder,24.169234058986525,26.24088269261394,38,35,30.862405652802313,,60.01937848605578,13.441438816674138,0.3474676724137931,35.99349367869257,,3.9993798449612403,,,1.4565298259598778,,21.70513405590417,0.0,,43.493083208654625,3.1169647172547124,31.1777299973938,,72.51887550200803,0.8073360040060089,11.060553152039555,,13.90033724340176,27.013694216207508,,20.07681952040387,,78.19143492769744,,25.612601127727384,,,3.1272090517241384,11.93154486586494,25.58209323173465,62.34620202344628,18.663772609819123,1.3360478087649403,0.0,43.19502215272348,30.801415582920935,25.314545993186194,0.0,15.764793410389265,32.63954393770857,29.75348478474267,56.99792188282423,23.873473890659476,22.97810850439883,19.331056860321382
12,Mohamed Salah,Liverpool,Midfielder,24.10761001256875,26.17397658507464,38,35,1.7194785957635905,,0.0,11.428870629933945,25.692401606425705,10.671462627962418,,29.21907624633431,,20.028569221260817,78.54933703361085,,12.85173375846951,,3.1272090517241384,12.743840637450202,,19.009844271412682,,,18.796767355590887,51.43465300955231,,11.936736945329738,10.756737034141258,,0.0,,0.0,,41.191506051098166,22.85806619755017,,36.570232931726906,18.268097041088208,10.597680038666022,38.01958228410605,5.106246334310851,23.268639475185402,29.07146192528736,22.596607341490547,25.796000000000003,33.18165945611866,26.13185864222134,60.055442491520196,15.01694234784005,32.10613264427218,45.45400105988342,65.18375168086061,20.632373130669283,27.016181378754748
13,Andrew Robertson,Liverpool,Defender,23.758430092550885,31.131735983342537,38,29,17.194785957635904,,0.0,0.0,48.58764658634538,14.469779834525312,,24.680190615835777,,43.94327873918418,19.090471785383905,,21.505234489172317,,35.32588002873563,13.77156972111554,,37.03332869855395,,,45.283121356650774,0.0,,24.347781318950727,31.429841021631486,,53.43615848406546,,43.91161072747711,,0.0,0.0,,35.84504417670683,18.08722479315664,64.20947317544707,20.06058361724189,34.70356304985337,48.744580718767835,0.0,19.637527808676307,12.949386454183268,8.96801606922126,14.993689384881096,2.784027135368486,25.891279910069052,0.0,39.98585055643879,81.94941730165846,0.0,0.0
14,Bernardo Mota Veiga de Carvalho e Silva,Man City,Midfielder,22.478936096265024,24.405702047373456,38,35,27.429289511841468,,18.292491657397107,27.129551177603314,0.0,11.96157922628511,,0.0,,6.88578486055777,37.62185778668002,,16.758862466290758,,,34.77238587424634,,44.64079110012361,,23.072668621700878,,26.83198393574297,,34.28976867303487,8.388774690862373,,58.21758414147177,,12.574249215598385,,18.068318965517243,22.473630961939936,23.194214229867086,43.13803113167859,12.474218335983043,18.3411050214783,41.12554802710243,20.571967133881103,28.783773637374864,21.559706744868034,19.331056860321382,7.776571920757967,42.13689243027889,31.067136553076732,29.54849774661993,23.12505602868669,13.151839703365662,37.22839457909826,4.517079741379311,7.7189089653585,0.0
15,Joao Pedro Cavaco Cancelo,Man City,Defender,21.433060026850026,22.62378558389725,38,36,38.23476719832447,,24.928003337041158,5.540542141904902,12.389748983312298,25.11931637519873,,9.681639431380365,,26.00154581673307,42.627341011517274,,14.387325324834519,,,38.88285960378983,,6.676189740420272,,9.550571847507332,,35.01625702811245,,0.0,13.359900433595632,,32.92558471192242,,21.390676826535188,,27.681591235632183,20.50589368877469,5.966627573625228,19.08202215678026,0.0,58.175692490001474,5.826119303839511,18.909585951345257,25.37634872080089,30.448357771260998,27.103337453646475,5.887975882859603,6.88578486055777,23.715371414562394,43.27320981472208,42.20322725235321,6.345992584141473,22.521918165233256,21.195528017241383,6.754045344688687,39.88538152610442
16,Dwight McNeil,Burnley,Midfielder,21.068157430873104,21.068157430873104,38,38,22.428158743514235,20.052473014338652,41.439357429718875,,49.45584018044144,15.250724060050487,,31.523774255665824,19.58980319452368,9.235914905450501,11.355702612498561,0.0,0.39771816219549805,,,20.609458808414963,,31.074294038547738,12.43747719572583,5.887975882859603,44.65090763052209,12.846613545816734,,1.1302704056084125,24.71186650185414,13.194446658695364,28.49234913793104,,,,10.509101748807632,2.2918263288009886,,,,23.76230533926585,13.655854718833263,6.018175085172566,,60.87944875107665,9.828148812191843,15.431202826401156,11.496363377067885,59.061147086031454,5.418080331453562,2.0168881939014858,57.100520833333334,27.706114369501467,22.043481717011133,26.157686529794688,31.448509960159367
17,John McGinn,Aston Villa,Midfielder,21.0322583313124,22.835023331139173,38,35,0.7954363243909961,30.35567541063986,16.108613264427216,26.9650225338007,20.790475606766364,13.953412360455749,,16.807401615845713,,,15.332562248995984,,47.85882091541993,42.15941091954023,,6.814849833147942,0.7689586645469,46.99713348545352,,11.510565737051794,,25.018041716487314,,14.650652082456878,0.7689586645469,,0.8510410557184751,,0.0,,42.6688292917938,,0.0,,35.18041201519162,8.234827240861291,42.77483711232734,63.83376503237743,21.44111972437554,15.827027888446217,15.083228750713065,13.719368743047832,13.087948994252875,48.3364538586876,12.328208835341366,4.384363411619283,1.0401612903225808,84.26192290452711,0.0,36.71706633010798,1.7992427261857316
18,Marc Cucurella,Brighton,Defender,20.519628636300695,20.519628636300695,35,35,25.91436318131257,,25.97371489136195,,13.950247218788627,8.692919567471485,,23.72849401026812,4.176040703052729,3.1079518072289156,2.5480962643678167,,39.33674761192312,,28.903951807228914,18.891662493740608,,22.33772261954845,,19.013484775253747,,16.047401323853887,5.480454264524104,11.395203932509634,,,11.1769220745374,55.06653966831018,26.884720068906113,,2.9313636363636366,31.074294038547738,19.470242492371927,,15.475307361872314,,25.200028522532804,16.588779199110125,19.480286168521467,7.065120025777348,27.40214556163231,28.579694541812717,27.044835029293864,31.320957532512374,65.90303520114944,8.99860465116279,13.698032316914258,15.32763770676088,,,
19,Lucas Digne,Aston Villa,Defender,20.205407861023065,25.779313477857013,37,29,38.97637989515881,37.70744054915421,41.77130060292851,43.27320981472208,35.0196984555038,34.36398895154793,,0.0,,,60.397863453815255,,0.2865797659605984,0.0,,0.0,9.483823529411765,0.0,,16.135346613545817,,37.441384349674514,,25.14124246248773,13.49949655537891,,30.164677419354838,,26.804403584672432,,0.0,,,,0.0,0.0,0.0,18.245793690535805,42.6688292917938,1.193154486586494,18.958506024096387,0.0,34.52832469775475,14.257383203559511,25.010800370828182,14.324513753021062,16.104317705816015,40.79043883304732,6.988557768924303,40.24217011128776,23.820464917284657
20,James Maddison,Leicester,Midfielder,20.009580860690846,21.724687791607206,38,35,38.71975185396464,30.496167637830574,38.04113192506975,20.410576591092184,0.0,0.0,,16.519913001449975,23.640029325513197,1.356541859486748,42.66005167958656,,62.07860012360939,56.75368556287136,,30.92462284482759,,0.0,,0.23715371414562392,,2.1971115390312543,,10.670620133481647,29.709964947421128,,15.724254980079683,,19.47649799196787,,,17.761392088132197,62.839469626888686,,,19.534202776609174,4.363750604156597,23.912435824301202,60.660183339976086,22.835992828328106,0.9398383677795444,23.280334051724143,12.117118997912316,10.562330037082818,0.22218776916451335,9.169943613630792,2.466549800796813,23.465371569534383,1.3359650132351248,10.760289210233594,14.520041475336985
21,Dejan Kulusevski,Spurs,Midfielder,19.889015132283088,19.889015132283088,18,18,18.629289906778688,,0.23715371414562392,8.455046695402299,2.0990736104156236,17.899882720875684,,26.719800867191264,,0.8221832669322711,13.299049460286774,,53.266877015846305,24.479657953281425,24.973816733067732,24.61222187886279,,40.849970674486805,,11.96157922628511,25.53354988967884,33.60718470551958,,20.34716338320249,10.208770678836283,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Pablo Fornals,West Ham,Midfielder,19.815089913028327,20.9159282415299,38,36,15.518709163346614,,55.28282454517422,,24.71535274484981,36.368283045977016,,34.83211564320933,,16.28455503799951,18.952416894170547,,12.103695014662756,19.47649799196787,,17.974496536168843,,26.319153730595893,,26.93849800029625,,6.601837049502174,,19.748696898618714,3.598485452371463,,3.7864956736711988,,28.964109697933228,46.83299574174244,0.0,0.0,1.7474472333143185,,7.296821120689655,1.4229222848737437,0.5781264007171673,25.487681274900403,26.647116867098365,1.337372241149459,41.658537806710065,27.84488480747543,43.71852208835342,5.011686217008798,4.971125742733258,19.65116587175411,23.416486402966623,7.633585282373077,19.219242032730406,36.80820953870211,44.22326461926799
23,Jack Grealish,Man City,Midfielder,19.427984675463957,28.394746833370398,38,26,0.0,,40.889098998887654,22.926381276847874,43.13803113167859,16.660771065182832,,5.226371728444268,,0.0,0.8073360040060089,,20.71142436871782,,,51.214280792420325,,39.65855995055624,,0.0,,0.0,,0.0,8.595904930142925,,16.186879634911584,,40.46884805020171,,0.0,19.67737273165248,0.0,0.0,15.891812400635933,28.657976596059843,14.993689384881096,2.1818753020782986,0.0,0.0,0.0,62.87913867355728,37.51211155378486,0.0,2.9064096144216323,35.988368444643655,35.50077010838563,43.78328120927809,88.37261135057472,13.804971803429625,29.629140562248995
24,Phil Foden,Man City,Midfielder,19.30486083949769,26.199453996461152,38,28,47.79345899790559,,0.0,16.43057324840764,1.5374141074183143,40.84024907260201,,0.0,,30.729099601593628,11.948572859288934,,22.608654081882815,,,10.553919035314383,,10.562330037082818,,10.49617302052786,,26.417590361445782,,10.98460121993325,34.69431507949253,,36.052595550484895,,21.101613626176604,,0.0,23.819977517263528,1.8488141777430287,0.0,56.64662162162163,16.908206191675305,50.378796333200484,0.0,0.0,20.235865102639295,34.57668417799753,37.105357450473726,26.00154581673307,7.984175042902672,36.007185778668,84.26192290452711,5.0583998859098696,0.0,0.0,0.0,0.0
25,Leandro Trossard,Brighton,Midfielder,19.114099624885597,21.362817227813313,38,34,0.0,,47.76087705352412,,47.33119592088998,22.639801510887274,,15.81899600684541,0.0,27.97156626506024,3.3588541666666667,,21.15277937622281,,15.539759036144577,19.86046569854782,,18.08722479315664,,7.5846141453198,,2.6086908556018633,11.658420889987637,0.0,,,31.00965598123534,1.8789108023307934,11.109388458225666,,19.195703812316715,0.0,10.770772442588726,,14.711094652644052,,11.588334284084429,12.643339822024473,24.17947800741919,22.64994361205091,38.16404431356052,42.465873810716076,65.22577860006167,4.304776153757625,47.25560344827586,8.220947459086995,48.15320562939797,31.276666131363413,14.373137829912023,4.28391125282317,1.5019735229222848
26,Marcos Alonso,Chelsea,Defender,18.58765348566168,25.22610115911228,38,28,0.0,,28.656619755016944,11.363500264970854,18.914264553399494,48.98214076246334,41.651452410383186,27.52840656284761,,18.879076867816096,58.40152595550486,,16.259723783523363,,,0.0,0.0,0.0,,,,15.66423772609819,,,,,0.31079518072289153,5.138645418326694,10.539531298180696,,47.63282423635453,2.6720956175298807,30.754051876913163,13.755828766108724,35.08180351906159,14.353895071542132,12.374332591768633,4.626624153049025,38.86140296662546,0.0,0.0,0.0,0.0,0.0,0.0,7.357786000616714,64.43820080321285,6.649524730143387,19.214596895343014,66.82961566091954,39.43832902670112
27,Harry Kane,Spurs,Forward,18.030684827892443,18.5180006340517,38,37,26.79352054321556,,6.956508948271636,14.24617456896552,33.42371056584877,6.638923638259057,,0.8285209571222097,,22.19894820717132,47.37786370227163,,33.732674239237134,42.14446607341491,33.50396812749005,7.274057478368356,,19.479384164222875,,44.42872284048755,10.118558470213289,44.14671600370028,,1.432898829802992,14.531403308613807,,36.85555804571941,,22.521918165233256,,15.33640228510695,20.969366799771823,7.33219638242894,17.9228592889334,,,2.0781677983657496,38.83691986510358,,3.3321542130365662,18.6283431085044,3.8861402966625462,4.035108453837598,25.683859206282428,16.623811825358466,1.6215158045977012,5.492200806813088,2.5551593453919033,20.734130463664144,11.463190638423937,0.0
28,Reece James,Chelsea,Defender,17.9039213626505,26.16726968387381,38,26,31.957977946060847,,42.69080010424811,57.928219395866456,19.296370908013625,18.43922287390029,49.82231149567367,0.0,,6.37024066091954,3.1270108385624646,,7.870949092660991,,,0.0,0.0,12.331993135572445,,,,0.0,,,,,0.0,0.0,0.0,,0.0,14.902071713147413,13.610745932012245,19.10531773070656,74.98617302052786,32.638023317435085,28.425097330367077,0.0,19.13176761433869,21.681548084440973,56.75878891885266,39.701458420978824,19.594153527448498,0.10356511964027622,0.0,0.19885908109774902,0.0,0.0,24.22008012018027,63.123293821839084,2.3329715762273904
29,Conor Gallagher,Crystal Palace,Midfielder,17.755772081788145,19.844686444351456,38,34,24.71186650185414,0.37824046920821114,7.065120025777348,,2.2276338514680485,24.648203080433547,,5.382710651828299,,2.8939559669050627,12.3534401876466,,1.2740481321839083,,,4.176040703052729,,8.883972744778552,,10.909070850698702,3.598485452371463,0.0,,19.573807612012203,13.879192081942685,,0.8073360040060089,,1.8499123505976098,,0.0,0.0,27.557172690763053,,21.70513405590417,41.03909090909091,33.580237948084054,7.34782723900371,31.585242468181086,32.25290512380485,57.50700636942675,98.43524514338576,29.663048660776887,2.084806034482759,10.336551993745115,3.6998247011952197,55.86765147721582,39.574586345381526,21.610247497219135,16.259723783523363,0.0
30,Allan Saint-Maximin,Newcastle,Forward,17.647221398246373,19.159840375238918,38,35,17.233169894582005,,7.528466235632185,,56.27711995066297,34.39251377065598,,26.941961100241684,2.66625322997416,18.32006776127183,2.674744482298918,,4.351132530120482,,19.857624633431083,15.609412819363516,0.0,0.5138645418326694,,0.0,,0.0,,23.273336555501853,30.82659824046921,,45.45400105988342,,12.251986183074267,,,,2.1921817058096416,8.15322232500771,24.05861291937907,12.773625228042743,19.762809512135327,23.82470940269306,15.983512931034484,23.198586799421868,1.0277290836653388,3.324226804123711,4.221567614125753,12.328208835341366,5.540542141904902,55.348133386475354,22.897880233174355,36.868510506798515,31.27010838562465,6.337828258417915,43.31016407119021
31,Matt Targett,Newcastle,Defender,17.616508034842496,20.285675918909543,38,33,8.932789899485169,,31.851203304597703,,29.431144002466855,2.0990736104156236,,4.0078950397053745,21.77440137812231,24.7068803752932,8.979499333432084,,5.490714859437751,,15.980659824046919,42.3477588525325,21.245279520821455,14.696525896414345,,59.03211819495744,,37.03332869855395,,0.0,13.616656891495602,,0.0,,0.0,,29.30892885819817,,33.09773644105782,,9.797076763724249,1.2917376064096144,0.0,1.789731729879741,3.66609819121447,49.63931474103586,28.32703936109527,27.79741379310345,41.927765804597705,11.272137461116872,29.939935742971887,3.7864956736711988,24.11282991202346,17.488323621694306,2.278432632086077,0.0,12.680377308356585
32,Philippe Coutinho Correia,Aston Villa,Midfielder,17.493200654270424,17.493200654270424,19,19,21.87449892075239,6.086945329737682,8.99860465116279,8.557761642463694,2.5296396175533222,35.84839452180918,,17.983919728954913,,,40.5069718875502,,2.674744482298918,26.986655890804602,,16.947455506117908,30.416587175410708,22.164988590986884,,14.07988844621514,,20.477095788494754,,23.513392231103634,20.847323794382618,,10.779853372434017,,1.0960908529048208,,,,,,,,,,,,,,,,,,,,,,
33,Jordan Henderson,Liverpool,Midfielder,16.99869289423262,18.455723713738273,38,35,14.137935120722856,,4.230661722760981,12.779555340744322,7.769879518072289,15.645449446080494,,13.52209677419355,,23.316841779975274,10.539531298180696,,29.90170054470573,,6.833530890804599,3.8025976095617535,,25.824694104560624,,,10.594541600423955,33.250684773851994,,1.5810247609708263,0.0,,30.328630490956073,,20.609458808414963,,11.562528014343345,4.6220354443575715,,0.0,22.156850371616883,28.364378927017885,5.44501555325137,23.450909090909093,37.52413006274958,1.7373383620689657,45.10354560622914,13.977115537848606,39.1603368355995,5.397728178557195,8.550940487203206,45.568652641721535,47.4370887166236,13.243177000529943,16.04300761990139,11.936736945329738,0.0
34,Emiliano Buendia Stati,Aston Villa,Midfielder,16.996625218065013,18.453478808184872,38,35,2.386308973172988,38.972260357930864,21.996589147286823,18.245793690535805,13.438710468252022,17.293324893543563,,9.916366953348971,,,1.8647710843373495,,20.34716338320249,15.983512931034484,,12.822677975528366,9.312943826179122,0.36788362806617236,,0.0,,52.178039059386215,,13.56541859486748,0.9398383677795444,,1.7020821114369502,,51.715559332509265,,54.68238317006583,,15.753944419542806,,23.602048567153872,5.328417626439659,11.008848058378943,31.419734813444343,0.8887510766580534,2.569322709163347,40.743111808328585,10.84995828698554,27.797413793103452,26.55639164568212,1.3467791164658636,11.25984239802225,0.0,0.0,41.73674321503131,32.73787687561352,4.540945927992561
35,Michail Antonio,West Ham,Forward,16.83143780314258,17.766517681094946,38,36,2.1582310756972114,,35.396916435399326,,8.164230636436875,0.3474676724137931,,0.0,,1.3438710468252022,7.249558374819334,,30.92115835777126,1.5539759036144578,,11.428870629933945,,3.2293440160240356,,41.07643312101911,,2.8939559669050627,,3.0253322908522287,1.7135645011292682,,1.9928924598269466,,25.54651563328034,2.449269190931062,17.552833763996556,23.6471901155839,1.011679977181974,,22.353753591954025,4.664023044863938,72.4103316898252,22.30172111553785,2.187449892075239,21.78006221300548,3.55227841762644,14.441936523280168,29.836337349397592,34.70356304985337,53.12890637546169,39.90041070482248,0.0,3.1270108385624646,53.65834625322997,21.933659108678658,16.911555181601457
36,Joao Filipe Iria Santos Moutinho,Wolves,Midfielder,16.673199592682632,18.102330986341144,38,35,25.35035052578868,,38.000782598688,2.784027135368486,2.1679740026893772,24.562725099601593,,11.304327040941407,,,4.702678446220727,,12.36396004511036,22.641560678325387,,17.115381231671556,3.6841636774279265,30.217536606373812,,0.0,3.2430316091954023,28.32047172270003,,0.0,0.0,,32.83014292596756,,11.220450656018256,,36.768865883807166,,,19.367234424025103,12.332749003984064,2.585168054270737,0.1614672008012018,24.58493503309635,13.062769018298999,25.197010567297,19.9968992248062,13.427536656891494,3.246714361420244,30.442355405187694,12.751493479175432,12.232130633200232,12.634944596113696,51.92100438421683,16.740296662546353,43.096931726907634,12.521514203805058
37,Wilfried Zaha,Crystal Palace,Midfielder,16.64350774449878,19.16525134215011,38,33,29.793742274412853,3.8769648093841638,12.26006122120187,,33.2431513219078,9.84088705077011,,34.34682034976153,,17.18286355349881,19.580622882460258,,13.667061781609197,,,7.357786000616714,,42.79591171678269,,19.446604559941164,31.70094327089146,19.22270282384581,,14.809812108559498,4.824318103349062,,0.0,,0.0,,0.0,0.0,2.900755020080321,,19.68177410154022,29.313636363636363,14.548114956736711,28.19515103338633,2.9091670694377316,19.446604559941164,23.308487631462004,22.868794326241137,10.219282008133503,0.0,37.312431587177485,9.455107569721116,3.2293440160240356,41.02496385542169,20.444549499443827,29.30892885819817,4.3359480053787545
38,Sadio Mane,Liverpool,Midfielder,16.442031370698842,18.376388002545767,38,34,46.13934231965634,,0.0,14.545835347188659,34.80906024096386,1.7182863553498808,,3.1204838709677416,,20.22785846724351,25.25510329941412,,0.6854258004517073,,3.2430316091954023,7.707968127490041,,24.479657953281425,,,55.792223105458405,14.02763263896881,,19.525655797989703,0.0,,0.0,,0.0,,20.234424025100854,11.429033098775085,,20.719678714859437,17.45417192539616,24.831818914129208,17.95899866686417,13.23841642228739,4.690516257843697,27.681591235632183,19.54785873192436,25.59045418326693,0.7971569839307787,7.454005579912316,2.784027135368486,35.83353139553557,3.7771920757967266,17.942368839427665,27.316472433886148,21.580987987251778,32.6569225457475
39,Luis Diaz,Liverpool,Midfielder,16.41811790731334,20.206914347462575,16,13,40.50327358909791,,0.0,17.974496536168843,21.237670682730922,27.854326181461225,,15.129618768328445,,16.939585908529047,2.187449892075239,,0.0,,1.505693247126437,24.768270916334664,,15.87142658509455,,,22.299801271860098,41.711796524341125,,0.0,14.706476413865,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Demarai Gray,Everton,Midfielder,16.401241730270115,18.33079958089013,38,34,3.011386494252874,17.552833763996556,18.952416894170547,34.35696824764183,25.631287464164714,23.84771402958315,,5.328417626439659,,23.362288246025543,0.7971569839307787,4.426869330718313,28.963111790878752,,18.44896928901977,18.436631610131833,,0.0,,1.392013567684243,,0.0,,0.0,31.92395175992147,,15.584823586273563,,24.566912187823686,,41.725800796812756,,,,0.0,13.886735572782085,19.226544540229888,23.735678517776662,7.560253733740163,1.193154486586494,23.413236947791166,12.2274033476522,28.53084894380231,32.460205784204675,22.71897404202719,11.207262055472436,32.104736587723536,3.7944594263299827,23.32945019920319,14.097575516693166,15.45111237877924
41,Jarrod Bowen,West Ham,Midfielder,16.231132554869934,17.132862141251596,38,36,2.6720956175298807,,17.499599136601912,,29.391230291172747,1.7373383620689657,,0.4335948005378754,,10.039507232164746,12.32424923719287,,11.536334310850439,0.0,,0.0,,39.23652979469204,,15.093201007258184,,4.340933950357593,,14.370328381548086,29.387631194366946,,16.839941285537698,,2.1359962904080554,4.675877546322937,9.109698535745046,31.957977946060847,19.95768682258985,,1.85316091954023,40.86949007109586,3.4687584043030033,2.2610039840637453,1.5908726487819922,1.1463190638423937,45.37228342513771,26.805896568390526,16.368546184738957,29.502756598240467,2.8998233499277335,3.673913619501855,31.48770086526576,15.175199657729609,36.994263565891465,66.30519937451135,18.268097041088208
42,Douglas Luiz Soares de Paulo,Aston Villa,Midfielder,16.228389852890334,18.137612188524493,38,34,0.7954363243909961,28.695599411620496,40.21598621877692,25.99621932899349,2.2134346653591566,0.5195419495914374,,12.605551211884286,,,40.092578313253014,,0.3821063546141312,3.822144396551724,,10.5809510567297,4.955511393746688,1.287592698231603,,5.9608286852589645,,1.5422080510163414,,12.028004487449167,15.977252252252253,,10.212492668621701,,26.20653584672435,,35.21214067769391,,17.777386822052893,,6.605604787662562,2.7449424136204303,1.5967031535053429,132.44014801110083,0.8887510766580534,0.0,0.0,0.0,6.717708333333333,11.367664049770404,39.36738955823293,42.64789864029666,59.95111436950146,2.457037203047961,11.909988758631764,0.904361239657832,0.0
43,Raheem Sterling,Man City,Midfielder,16.054493661604294,20.335691971365442,38,30,25.974705977122603,,0.0,37.446422752184866,35.81270509045015,5.297270800211978,,3.255772552145609,,0.0,18.568728092138205,,32.173853885756316,,,0.0,,0.0,,13.049296187683286,,22.89524497991968,,12.691667625733688,27.237626465392644,,4.782487164860241,,40.75791125056029,,25.13349497126437,0.0,5.546442533229086,4.25049782639181,0.0,53.97252258924603,33.842898897303044,63.17048493636217,23.58296718576196,29.691876832844574,0.0,16.44189491817399,0.0,12.411044373620985,17.438457686529794,0.0,13.979577866514548,8.655811832160543,16.099335488505748,1.5586258487743123,4.351132530120482
44,Riyad Mahrez,Man City,Midfielder,15.776519178004325,21.41099031300587,38,28,29.40336716610279,,33.894911012235816,9.83923863131388,0.0,0.0,,10.281387006775608,,40.38975298804781,2.0990736104156236,,0.0,,,18.219397071490093,,7.274057478368356,,0.4728005865102639,,5.801510040160642,,28.426366670502933,9.424425887265135,,0.0,,0.0,,44.12839439655173,0.0,33.194618191295284,38.61622493338943,52.972708002119774,0.0,10.881134582170851,43.63750604156598,40.17174638487208,3.8769648093841638,0.0,1.5553143841515933,2.569322709163347,27.11457465064967,0.0,0.0,17.658414147176273,0.0,56.17394037356322,8.535332029002186,22.89524497991968
45,Jack Harrison,Leeds,Midfielder,15.517688059153278,16.847775607080703,38,35,10.045816605106792,,20.65735458167331,0.5781264007171673,0.6949353448275862,3.7783225408572307,,32.88378983634798,,,4.369589477879633,,23.72849401026812,34.58062509257888,,3.933674761192312,11.428870629933945,57.0611284857962,,5.90510843373494,3.55227841762644,1.49466934487021,,35.08180351906159,24.52012244240374,,27.94476230542701,,24.56932703003337,,12.569146849718068,,,0.0,20.880203515263645,2.312505602868669,16.46685402280392,0.0,12.127203187250998,29.4219437751004,10.252514985665885,16.031580158821498,11.749770404384536,1.1956217912150602,0.0,3.6764321468298107,0.0,57.48232348522784,34.15013483696985,13.52209677419355,21.02501545117429
46,Luke Shaw,Man Utd,Defender,15.21443152585067,28.907419899116274,38,20,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25.37917643992703,,,0.0,,0.0,,19.963026438155975,,22.214361420243776,4.5220079681274905,46.537278950370805,30.909034076979655,,0.0,0.0,0.0,,10.985557695156272,29.881367982348614,0.0,,,0.0,0.0,0.0,0.0,1.6278862760728046,59.45886524822695,17.71532530120482,46.82548823234852,4.1178133958822,33.66340175953079,27.32539068793298,68.41750556173527,55.166035619127754,17.00373278032884,31.913904734740452,24.521237413884474
47,Ivan Toney,Brentford,Forward,15.117051386509187,17.40751371779846,38,33,1.3670376258611554,,12.671055718475074,,29.79857387335996,15.943139678615573,,13.364192771084337,,29.64466586953634,56.13284204671858,,30.062572837292695,12.857662236121971,,11.067173326795784,,9.054873978593623,,10.400154256065068,,0.0,,0.0,0.0,,14.424514886683452,32.185213226205185,11.625638457686529,2.207301768397034,13.714644755920734,2.386308973172988,35.76497211155379,,,0.0,0.0,12.431807228915662,5.862727272727273,10.309718132099285,2.5234894694441246,0.3162049521941653,27.56413864998697,2.1679740026893772,25.73502502780868,42.465873810716076,27.034024588949784,37.820430278884466,15.688722410182052,1.5553143841515933,18.299964080459773
48,Youri Tielemans,Leicester,Midfielder,14.815411138506674,17.593300726976675,38,32,1.6554763262977756,0.0,20.048704663212437,25.754436644032687,21.08690615835777,12.639004016064256,,3.740357660705655,13.332976539589442,12.751493479175432,2.7773471145564166,,3.9857849196538933,3.83190942669022,,0.0,,1.5379173290938,,9.802353518019123,,30.855088135091094,,17.575139043381537,1.2917376064096144,,25.076589641434264,,4.9727228915662645,,,1.6146720080120178,20.681344434165897,,,3.165264338802412,0.0,0.0,0.0,0.0,17.002530471648118,83.16059626436783,42.565264172153526,39.65855995055624,16.552988802756243,55.17776415788183,37.10101992031873,0.994295405488745,10.39083899182875,5.200806451612904,17.00373278032884
49,Ilkay Gundogan,Man City,Midfielder,14.778208314005134,20.79895984934056,38,27,1.8701788303528275,,0.0,3.7255369574877792,17.45417192539616,25.375635930047697,,33.67154244719012,,15.210390438247014,0.0,,5.375484187300809,,,0.0,,25.30973423980222,,15.791539589442815,,17.818923694779116,,23.30516745310162,1.6570419142444195,,0.0,,0.1445316001792918,,6.138595545977012,0.0,7.143145686734428,0.0,20.420124536301007,14.806621241297584,33.67154244719012,0.0,47.79361790878754,18.250102639296188,9.067660692212607,0.0,56.216780876494035,0.0,0.0,0.0,25.475941243582433,52.439093041438625,46.560668103448286,28.797468063068244,8.08067469879518
50,Milot Rashica,Norwich,Midfielder,14.751068487245282,18.081954919849057,38,31,40.71416867469879,,0.0,13.025736252280428,1.883050611790879,28.883873046560335,,1.8991586032814474,,4.08542954264524,18.339887227261585,,1.2332749003984065,,,2.904954954954955,42.492290452711785,27.030496226112092,,10.39271249286937,,25.834752128192285,,20.48248535306815,35.8833247200689,,25.10371994154378,,44.72693548387097,,22.327600111234705,0.0,0.0,,0.0,0.0,0.0,0.0,38.97484817064138,2.207301768397034,11.702858519351212,25.03387652358241,0.722658000896459,24.973816733067732,0.3162049521941653,9.739692082111437,4.455267702936097,5.212015086206897,18.236030753192598,4.573758865248227,47.14842263395092
51,Josh Brownhill,Burnley,Midfielder,14.73756995030936,16.000790231764448,38,35,10.581026503996634,2.2857741259867894,16.47214457831325,,28.676075398743357,13.879872459147071,,37.2553695748778,63.91978037649744,4.304115684093437,19.223052134883183,2.174882697947214,5.170336108541474,,,2.6926931106471814,,19.22270282384581,29.917174876205372,19.66361757105943,63.92020883534137,12.127203187250998,,2.0990736104156236,2.6904048207663784,0.0,1.1582255747126438,,,,0.0,0.0,,,,0.44834538375973304,14.469779834525312,21.684535624351945,,13.331266149870801,1.8789108023307934,12.738509715753974,21.613163148887626,4.772617946345976,40.67271262515824,10.756737034141258,16.794270833333336,2.269442815249267,4.699191838897722,25.673284927391087,10.791155378486057
