code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,pulse_id,started,stats,team_a,team_a_difficulty,team_a_score,team_h,team_h_difficulty,team_h_score
2210495,23,False,False,225,2022-01-22T15:00:00Z,0,False,66566,False,[],2,3,,8,2,
2210496,23,False,False,226,2022-01-22T15:00:00Z,0,False,66567,False,[],14,3,,10,2,
2210497,23,False,False,227,2022-01-22T15:00:00Z,0,False,66568,False,[],4,3,,9,2,
2210498,23,False,False,228,2022-01-22T15:00:00Z,0,False,66569,False,[],19,4,,13,3,
2210499,23,False,False,229,2022-01-22T15:00:00Z,0,False,66570,False,[],12,2,,16,4,
2210500,23,False,False,230,2022-01-22T15:00:00Z,0,False,66571,False,[],15,2,,18,2,
2210501,24,False,False,231,2022-02-08T19:45:00Z,0,False,66572,False,[],10,3,,2,3,
2210502,24,False,False,232,2022-02-08T19:45:00Z,0,False,66573,False,[],6,3,,4,4,
2210503,24,False,False,233,2022-02-08T19:45:00Z,0,False,66574,False,[],13,2,,5,4,
2210504,24,False,False,234,2022-02-08T19:45:00Z,0,False,66575,False,[],7,2,,15,2,
2210505,24,False,False,235,2022-02-08T19:45:00Z,0,False,66576,False,[],18,4,,19,2,
2210506,24,False,False,236,2022-02-08T19:45:00Z,0,False,66577,False,[],1,3,,20,3,
2210509,24,False,False,239,2022-02-09T19:45:00Z,0,False,66580,False,[],8,2,,14,4,
2210510,24,False,False,240,2022-02-09T19:45:00Z,0,False,66581,False,[],16,4,,17,2,
2210507,24,False,False,237,2022-02-09T20:00:00Z,0,False,66578,False,[],9,4,,11,4,
2210508,24,False,False,238,2022-02-09T20:00:00Z,0,False,66579,False,[],3,5,,12,2,
2210511,25,False,False,241,2022-02-12T15:00:00Z,0,False,66582,False,[],7,2,,3,2,
2210512,25,False,False,242,2022-02-12T15:00:00Z,0,False,66583,False,[],11,2,,5,4,
2210513,25,False,False,243,2022-02-12T15:00:00Z,0,False,66584,False,[],1,4,,6,3,
2210514,25,False,False,244,2022-02-12T15:00:00Z,0,False,66585,False,[],10,3,,8,3,
2210515,25,False,False,245,2022-02-12T15:00:00Z,0,False,66586,False,[],19,3,,9,3,
2210516,25,False,False,246,2022-02-12T15:00:00Z,0,False,66587,False,[],16,4,,13,2,
2210517,25,False,False,247,2022-02-12T15:00:00Z,0,False,66588,False,[],2,2,,14,2,
2210518,25,False,False,248,2022-02-12T15:00:00Z,0,False,66589,False,[],12,2,,15,4,
2210519,25,False,False,249,2022-02-12T15:00:00Z,0,False,66590,False,[],20,4,,17,2,
2210520,25,False,False,250,2022-02-12T15:00:00Z,0,False,66591,False,[],4,2,,18,2,
2210521,26,False,False,251,2022-02-19T15:00:00Z,0,False,66592,False,[],3,3,,1,2,
2210522,26,False,False,252,2022-02-19T15:00:00Z,0,False,66593,False,[],18,3,,2,2,
2210523,26,False,False,253,2022-02-19T15:00:00Z,0,False,66594,False,[],5,3,,4,2,
2210524,26,False,False,254,2022-02-19T15:00:00Z,0,False,66595,False,[],6,2,,7,4,
2210525,26,False,False,255,2022-02-19T15:00:00Z,0,False,66596,False,[],13,3,,10,4,
2210526,26,False,False,256,2022-02-19T15:00:00Z,0,False,66597,False,[],15,4,,11,2,
2210527,26,False,False,257,2022-02-19T15:00:00Z,0,False,66598,False,[],17,5,,12,3,
2210528,26,False,False,258,2022-02-19T15:00:00Z,0,False,66599,False,[],8,2,,16,4,
2210529,26,False,False,259,2022-02-19T15:00:00Z,0,False,66600,False,[],14,4,,19,2,
2210530,26,False,False,260,2022-02-19T15:00:00Z,0,False,66601,False,[],9,3,,20,4,
2210531,27,False,False,261,2022-02-26T15:00:00Z,0,False,66602,False,[],11,3,,1,4,
2210532,27,False,False,262,2022-02-26T15:00:00Z,0,False,66603,False,[],14,2,,3,2,
2210533,27,False,False,263,2022-02-26T15:00:00Z,0,False,66604,False,[],2,3,,4,2,
2210534,27,False,False,264,2022-02-26T15:00:00Z,0,False,66605,False,[],9,4,,6,4,
2210535,27,False,False,265,2022-02-26T15:00:00Z,0,False,66606,False,[],5,2,,7,2,
2210536,27,False,False,266,2022-02-26T15:00:00Z,0,False,66607,False,[],12,3,,8,4,
2210537,27,False,False,267,2022-02-26T15:00:00Z,0,False,66608,False,[],17,3,,10,3,
2210538,27,False,False,268,2022-02-26T15:00:00Z,0,False,66609,False,[],18,4,,13,2,
2210539,27,False,False,269,2022-02-26T15:00:00Z,0,False,66610,False,[],15,2,,16,2,
2210540,27,False,False,270,2022-02-26T15:00:00Z,0,False,66611,False,[],20,4,,19,2,
2210541,28,False,False,271,2022-03-05T15:00:00Z,0,False,66612,False,[],16,3,,2,2,
2210542,28,False,False,272,2022-03-05T15:00:00Z,0,False,66613,False,[],6,2,,5,4,
2210543,28,False,False,273,2022-03-05T15:00:00Z,0,False,66614,False,[],10,3,,9,3,
2210544,28,False,False,274,2022-03-05T15:00:00Z,0,False,66615,False,[],19,4,,11,3,
2210545,28,False,False,275,2022-03-05T15:00:00Z,0,False,66616,False,[],13,5,,12,4,
2210546,28,False,False,276,2022-03-05T15:00:00Z,0,False,66617,False,[],4,2,,14,2,
2210547,28,False,False,277,2022-03-05T15:00:00Z,0,False,66618,False,[],3,2,,15,2,
2210548,28,False,False,278,2022-03-05T15:00:00Z,0,False,66619,False,[],8,4,,17,4,
2210549,28,False,False,279,2022-03-05T15:00:00Z,0,False,66620,False,[],1,2,,18,3,
2210550,28,False,False,280,2022-03-05T15:00:00Z,0,False,66621,False,[],7,3,,20,2,
2210551,29,False,False,281,2022-03-12T15:00:00Z,0,False,66622,False,[],9,3,,1,4,
2210552,29,False,False,282,2022-03-12T15:00:00Z,0,False,66623,False,[],5,2,,3,2,
2210553,29,False,False,283,2022-03-12T15:00:00Z,0,False,66624,False,[],11,3,,4,4,
2210554,29,False,False,284,2022-03-12T15:00:00Z,0,False,66625,False,[],14,4,,6,2,
2210555,29,False,False,285,2022-03-12T15:00:00Z,0,False,66626,False,[],12,2,,7,4,
2210556,29,False,False,286,2022-03-12T15:00:00Z,0,False,66627,False,[],20,3,,8,2,
2210557,29,False,False,287,2022-03-12T15:00:00Z,0,False,66628,False,[],15,3,,10,2,
2210558,29,False,False,288,2022-03-12T15:00:00Z,0,False,66629,False,[],17,4,,13,3,
2210559,29,False,False,289,2022-03-12T15:00:00Z,0,False,66630,False,[],18,2,,16,2,
2210560,29,False,False,290,2022-03-12T15:00:00Z,0,False,66631,False,[],2,4,,19,2,
2210561,30,False,False,291,2022-03-19T15:00:00Z,0,False,66632,False,[],1,3,,2,3,
2210562,30,False,False,292,2022-03-19T15:00:00Z,0,False,66633,False,[],16,2,,5,2,
2210563,30,False,False,293,2022-03-19T15:00:00Z,0,False,66634,False,[],3,3,,9,2,
2210564,30,False,False,294,2022-03-19T15:00:00Z,0,False,66635,False,[],13,4,,11,4,
2210565,30,False,False,295,2022-03-19T15:00:00Z,0,False,66636,False,[],4,5,,12,2,
2210566,30,False,False,296,2022-03-19T15:00:00Z,0,False,66637,False,[],7,2,,14,2,
2210567,30,False,False,297,2022-03-19T15:00:00Z,0,False,66638,False,[],6,2,,15,4,
2210568,30,False,False,298,2022-03-19T15:00:00Z,0,False,66639,False,[],19,4,,17,3,
2210569,30,False,False,299,2022-03-19T15:00:00Z,0,False,66640,False,[],8,2,,18,4,
2210570,30,False,False,300,2022-03-19T15:00:00Z,0,False,66641,False,[],10,3,,20,3,
2210571,31,False,False,301,2022-04-02T14:00:00Z,0,False,66642,False,[],15,3,,4,2,
2210572,31,False,False,302,2022-04-02T14:00:00Z,0,False,66643,False,[],12,2,,5,4,
2210573,31,False,False,303,2022-04-02T14:00:00Z,0,False,66644,False,[],3,4,,6,2,
2210574,31,False,False,304,2022-04-02T14:00:00Z,0,False,66645,False,[],1,2,,7,3,
2210575,31,False,False,305,2022-04-02T14:00:00Z,0,False,66646,False,[],16,3,,10,2,
2210576,31,False,False,306,2022-04-02T14:00:00Z,0,False,66647,False,[],18,4,,11,2,
2210577,31,False,False,307,2022-04-02T14:00:00Z,0,False,66648,False,[],9,4,,13,4,
2210578,31,False,False,308,2022-04-02T14:00:00Z,0,False,66649,False,[],14,4,,17,2,
2210579,31,False,False,309,2022-04-02T14:00:00Z,0,False,66650,False,[],8,4,,19,4,
2210580,31,False,False,310,2022-04-02T14:00:00Z,0,False,66651,False,[],2,3,,20,2,
2210581,32,False,False,311,2022-04-09T14:00:00Z,0,False,66652,False,[],4,3,,1,2,
2210582,32,False,False,312,2022-04-09T14:00:00Z,0,False,66653,False,[],17,3,,2,3,
2210583,32,False,False,313,2022-04-09T14:00:00Z,0,False,66654,False,[],19,2,,3,3,
2210584,32,False,False,314,2022-04-09T14:00:00Z,0,False,66655,False,[],13,3,,8,4,
2210585,32,False,False,315,2022-04-09T14:00:00Z,0,False,66656,False,[],7,3,,9,2,
2210586,32,False,False,316,2022-04-09T14:00:00Z,0,False,66657,False,[],11,5,,12,4,
2210587,32,False,False,317,2022-04-09T14:00:00Z,0,False,66658,False,[],20,2,,14,2,
2210588,32,False,False,318,2022-04-09T14:00:00Z,0,False,66659,False,[],5,2,,15,2,
2210589,32,False,False,319,2022-04-09T14:00:00Z,0,False,66660,False,[],6,2,,16,4,
2210590,32,False,False,320,2022-04-09T14:00:00Z,0,False,66661,False,[],10,2,,18,3,
2210591,33,False,False,321,2022-04-16T14:00:00Z,0,False,66662,False,[],11,3,,2,4,
2210592,33,False,False,322,2022-04-16T14:00:00Z,0,False,66663,False,[],7,3,,8,2,
2210593,33,False,False,323,2022-04-16T14:00:00Z,0,False,66664,False,[],6,3,,10,4,
2210594,33,False,False,324,2022-04-16T14:00:00Z,0,False,66665,False,[],15,4,,13,2,
2210595,33,False,False,325,2022-04-16T14:00:00Z,0,False,66666,False,[],9,2,,14,4,
2210596,33,False,False,326,2022-04-16T14:00:00Z,0,False,66667,False,[],1,2,,16,3,
2210597,33,False,False,327,2022-04-16T14:00:00Z,0,False,66668,False,[],4,4,,17,2,
2210598,33,False,False,328,2022-04-16T14:00:00Z,0,False,66669,False,[],3,2,,18,2,
2210599,33,False,False,329,2022-04-16T14:00:00Z,0,False,66670,False,[],5,4,,19,2,
2210600,33,False,False,330,2022-04-16T14:00:00Z,0,False,66671,False,[],12,3,,20,4,
2210601,34,False,False,331,2022-04-23T14:00:00Z,0,False,66672,False,[],13,3,,1,4,
2210602,34,False,False,332,2022-04-23T14:00:00Z,0,False,66673,False,[],17,2,,3,3,
2210603,34,False,False,333,2022-04-23T14:00:00Z,0,False,66674,False,[],16,3,,4,2,
2210604,34,False,False,334,2022-04-23T14:00:00Z,0,False,66675,False,[],20,2,,5,2,
2210605,34,False,False,335,2022-04-23T14:00:00Z,0,False,66676,False,[],19,4,,6,3,
2210606,34,False,False,336,2022-04-23T14:00:00Z,0,False,66677,False,[],10,2,,7,3,
2210607,34,False,False,337,2022-04-23T14:00:00Z,0,False,66678,False,[],2,3,,9,2,
2210608,34,False,False,338,2022-04-23T14:00:00Z,0,False,66679,False,[],8,4,,11,4,
2210609,34,False,False,339,2022-04-23T14:00:00Z,0,False,66680,False,[],18,5,,12,2,
2210610,34,False,False,340,2022-04-23T14:00:00Z,0,False,66681,False,[],14,2,,15,2,
2210611,35,False,False,341,2022-04-30T14:00:00Z,0,False,66682,False,[],15,3,,2,2,
2210612,35,False,False,342,2022-04-30T14:00:00Z,0,False,66683,False,[],6,3,,8,4,
2210613,35,False,False,343,2022-04-30T14:00:00Z,0,False,66684,False,[],12,3,,10,4,
2210614,35,False,False,344,2022-04-30T14:00:00Z,0,False,66685,False,[],3,4,,13,2,
2210615,35,False,False,345,2022-04-30T14:00:00Z,0,False,66686,False,[],11,2,,14,4,
2210616,35,False,False,346,2022-04-30T14:00:00Z,0,False,66687,False,[],7,2,,16,2,
2210617,35,False,False,347,2022-04-30T14:00:00Z,0,False,66688,False,[],9,4,,17,4,
2210618,35,False,False,348,2022-04-30T14:00:00Z,0,False,66689,False,[],5,2,,18,2,
2210619,35,False,False,349,2022-04-30T14:00:00Z,0,False,66690,False,[],1,4,,19,3,
2210620,35,False,False,350,2022-04-30T14:00:00Z,0,False,66691,False,[],4,3,,20,2,
2210621,36,False,False,351,2022-05-07T14:00:00Z,0,False,66692,False,[],10,3,,1,3,
2210622,36,False,False,352,2022-05-07T14:00:00Z,0,False,66693,False,[],16,2,,3,2,
2210623,36,False,False,353,2022-05-07T14:00:00Z,0,False,66694,False,[],13,3,,4,4,
2210624,36,False,False,354,2022-05-07T14:00:00Z,0,False,66695,False,[],2,2,,5,2,
2210625,36,False,False,355,2022-05-07T14:00:00Z,0,False,66696,False,[],20,4,,6,2,
2210626,36,False,False,356,2022-05-07T14:00:00Z,0,False,66697,False,[],18,2,,7,2,
2210627,36,False,False,357,2022-05-07T14:00:00Z,0,False,66698,False,[],8,3,,9,4,
2210628,36,False,False,358,2022-05-07T14:00:00Z,0,False,66699,False,[],17,4,,11,3,
2210629,36,False,False,359,2022-05-07T14:00:00Z,0,False,66700,False,[],14,5,,12,2,
2210630,36,False,False,360,2022-05-07T14:00:00Z,0,False,66701,False,[],19,2,,15,3,
2210631,37,False,False,361,2022-05-15T14:00:00Z,0,False,66702,False,[],7,3,,2,2,
2210632,37,False,False,362,2022-05-15T14:00:00Z,0,False,66703,False,[],3,3,,8,2,
2210633,37,False,False,363,2022-05-15T14:00:00Z,0,False,66704,False,[],4,3,,10,2,
2210634,37,False,False,364,2022-05-15T14:00:00Z,0,False,66705,False,[],6,4,,13,4,
2210635,37,False,False,365,2022-05-15T14:00:00Z,0,False,66706,False,[],1,2,,14,3,
2210636,37,False,False,366,2022-05-15T14:00:00Z,0,False,66707,False,[],11,2,,16,4,
2210637,37,False,False,367,2022-05-15T14:00:00Z,0,False,66708,False,[],5,4,,17,2,
2210638,37,False,False,368,2022-05-15T14:00:00Z,0,False,66709,False,[],9,2,,18,4,
2210639,37,False,False,369,2022-05-15T14:00:00Z,0,False,66710,False,[],12,4,,19,4,
2210640,37,False,False,370,2022-05-15T14:00:00Z,0,False,66711,False,[],15,3,,20,2,
2210641,38,False,False,371,2022-05-22T15:00:00Z,0,False,66712,False,[],8,3,,1,4,
2210642,38,False,False,372,2022-05-22T15:00:00Z,0,False,66713,False,[],10,2,,3,3,
2210643,38,False,False,373,2022-05-22T15:00:00Z,0,False,66714,False,[],19,3,,4,3,
2210644,38,False,False,374,2022-05-22T15:00:00Z,0,False,66715,False,[],14,2,,5,2,
2210645,38,False,False,375,2022-05-22T15:00:00Z,0,False,66716,False,[],18,4,,6,2,
2210646,38,False,False,376,2022-05-22T15:00:00Z,0,False,66717,False,[],13,2,,7,4,
2210647,38,False,False,377,2022-05-22T15:00:00Z,0,False,66718,False,[],16,3,,9,2,
2210648,38,False,False,378,2022-05-22T15:00:00Z,0,False,66719,False,[],20,4,,11,2,
2210649,38,False,False,379,2022-05-22T15:00:00Z,0,False,66720,False,[],2,5,,12,2,
2210650,38,False,False,380,2022-05-22T15:00:00Z,0,False,66721,False,[],17,2,,15,3,
