index,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,name,opponent_team,own_goals,penalties_missed,penalties_saved,position,red_cards,round,saves,selected,team,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
131,0,0,10,0,0.0,15,11,2,0,1.2,11.6,2022-08-13T14:00:00Z,90,Aaron Ramsdale,10,0,0,0,Goalkeeper,0,2,1,1369348,1,2,4,0.0,1,31287,93632,62345,50,True,0
132,0,0,20,1,0.0,15,21,0,0,0.8,7.6,2022-08-20T16:30:00Z,90,Aaron Ramsdale,3,0,0,0,Goalkeeper,0,3,1,1366505,1,3,0,0.0,6,-61359,88334,149693,50,False,0
133,0,0,12,0,0.0,15,31,1,0,1.9,18.8,2022-08-27T16:30:00Z,90,Aaron Ramsdale,9,0,0,0,Goalkeeper,0,4,2,1422476,1,1,2,0.0,2,-12169,88190,100359,50,True,0
134,0,0,13,0,0.0,15,41,1,0,1.7,17.4,2022-08-31T18:30:00Z,90,Aaron Ramsdale,2,0,0,0,Goalkeeper,0,5,2,1407588,1,1,2,0.0,2,-53340,48276,101616,50,True,0
135,0,0,14,0,0.0,15,56,3,0,2.5,25.2,2022-09-04T15:30:00Z,90,Aaron Ramsdale,14,0,0,0,Goalkeeper,0,6,3,1164227,1,1,3,0.0,2,-250290,17642,267932,50,False,0
136,0,0,24,1,0.0,15,72,0,0,1.8,17.8,2022-09-18T11:00:00Z,90,Aaron Ramsdale,4,0,0,0,Goalkeeper,0,8,2,1117890,1,3,0,0.0,6,-33636,26476,60112,49,False,0
137,0,0,12,0,0.0,15,81,1,0,1.9,19.2,2022-10-01T11:30:00Z,90,Aaron Ramsdale,18,0,0,0,Goalkeeper,0,9,2,1109375,1,1,3,0.0,2,-32360,39331,71691,49,True,0
138,0,0,15,0,0.0,15,91,2,0,1.3,12.6,2022-10-09T15:30:00Z,90,Aaron Ramsdale,12,0,0,0,Goalkeeper,0,10,2,1098374,1,2,3,0.0,1,-21961,36722,58683,49,True,0
139,0,3,32,1,0.0,15,104,0,0,3.5,34.8,2022-10-16T13:00:00Z,90,Aaron Ramsdale,11,0,0,0,Goalkeeper,0,11,4,1120191,1,1,0,0.0,10,10087,52485,42398,49,False,0
140,0,1,26,1,0.6,16,1,0,0,2.7,24.2,2022-08-05T19:00:00Z,90,Gabriel dos Santos Magalhães,7,0,0,0,Defender,0,1,0,689975,1,2,0,2.0,7,0,0,0,50,False,0
141,0,0,12,0,1.8,16,11,2,0,2.1,13.2,2022-08-13T14:00:00Z,90,Gabriel dos Santos Magalhães,10,0,0,0,Defender,0,2,0,756694,1,2,4,6.0,1,-7155,48645,55800,50,True,0
142,0,1,29,1,1.5,16,21,0,0,2.5,19.8,2022-08-20T16:30:00Z,90,Gabriel dos Santos Magalhães,3,0,0,0,Defender,0,3,0,754827,1,3,0,4.0,7,-29099,68563,97662,50,False,0
143,0,1,27,0,12.6,16,31,1,1,9.4,46.2,2022-08-27T16:30:00Z,90,Gabriel dos Santos Magalhães,9,0,0,0,Defender,0,4,0,759675,1,1,2,35.0,9,-20145,41844,61989,50,True,0
144,0,0,16,0,1.3,16,41,1,0,8.8,17.4,2022-08-31T18:30:00Z,90,Gabriel dos Santos Magalhães,2,0,0,0,Defender,0,5,0,994950,1,1,2,69.0,2,176657,213104,36447,50,True,0
145,0,0,13,0,1.0,16,56,3,0,2.5,14.0,2022-09-04T15:30:00Z,90,Gabriel dos Santos Magalhães,14,0,0,0,Defender,0,6,0,1123841,1,1,3,10.0,1,85958,160863,74905,51,False,0
146,0,0,27,1,1.1,16,72,0,0,1.8,16.2,2022-09-18T11:00:00Z,90,Gabriel dos Santos Magalhães,4,0,0,0,Defender,0,8,0,1177943,1,3,0,1.0,6,7928,47611,39683,51,False,0
147,0,0,11,0,3.4,16,81,1,0,1.6,10.6,2022-10-01T11:30:00Z,90,Gabriel dos Santos Magalhães,18,0,0,0,Defender,0,9,0,1140828,1,1,3,2.0,2,-32504,43054,75558,51,True,0
148,0,0,16,0,0.8,16,91,2,0,2.3,22.6,2022-10-09T15:30:00Z,90,Gabriel dos Santos Magalhães,12,0,0,0,Defender,0,10,0,1108166,1,2,3,0.0,1,-40708,39234,79942,51,True,0
149,0,3,32,1,0.3,16,104,0,0,6.0,42.2,2022-10-16T13:00:00Z,90,Gabriel dos Santos Magalhães,11,0,0,0,Defender,0,11,0,1102599,1,1,0,17.0,8,-14252,45840,60092,51,False,1
150,0,0,0,0,0.0,17,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,Nuno Varela Tavares,7,0,0,0,Defender,0,1,0,2728,1,2,0,0.0,0,0,0,0,45,False,0
151,0,0,0,0,0.0,17,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Nuno Varela Tavares,10,0,0,0,Defender,0,2,0,1740,1,2,4,0.0,0,-943,0,943,45,True,0
152,0,0,0,0,0.0,17,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Nuno Varela Tavares,3,0,0,0,Defender,0,3,0,1375,1,3,0,0.0,0,-405,0,405,45,False,0
153,0,0,0,0,0.0,17,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Nuno Varela Tavares,9,0,0,0,Defender,0,4,0,1209,1,1,2,0.0,0,-181,0,181,45,True,0
154,0,0,0,0,0.0,17,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Nuno Varela Tavares,2,0,0,0,Defender,0,5,0,1100,1,1,2,0.0,0,-107,0,107,45,True,0
155,0,0,0,0,0.0,17,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Nuno Varela Tavares,14,0,0,0,Defender,0,6,0,1013,1,1,3,0.0,0,-90,0,90,45,False,0
156,0,0,0,0,0.0,17,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,0,Nuno Varela Tavares,4,0,0,0,Defender,0,8,0,951,1,3,0,0.0,0,-15,0,15,45,False,0
157,0,0,0,0,0.0,17,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,Nuno Varela Tavares,18,0,0,0,Defender,0,9,0,919,1,1,3,0.0,0,-35,0,35,45,True,0
158,0,0,0,0,0.0,17,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Nuno Varela Tavares,12,0,0,0,Defender,0,10,0,891,1,2,3,0.0,0,-29,0,29,45,True,0
159,0,0,0,0,0.0,17,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Nuno Varela Tavares,11,0,0,0,Defender,0,11,0,873,1,1,0,0.0,0,-16,0,16,45,False,0
160,0,0,3,0,0.0,18,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,1,Albert Sambi Lokonga,7,0,0,0,Midfielder,0,1,0,19266,1,2,0,0.0,1,0,0,0,45,False,0
161,0,0,0,0,0.0,18,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Albert Sambi Lokonga,10,0,0,0,Midfielder,0,2,0,25819,1,2,4,0.0,0,112,3667,3555,45,True,0
162,0,0,3,0,0.3,18,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,2,Albert Sambi Lokonga,3,0,0,0,Midfielder,0,3,0,24783,1,3,0,0.0,1,-3226,3055,6281,45,False,0
163,0,0,0,0,0.0,18,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Albert Sambi Lokonga,9,0,0,0,Midfielder,0,4,0,24708,1,1,2,0.0,0,-2096,3152,5248,44,True,0
164,0,0,15,0,6.2,18,41,1,0,1.7,10.8,2022-08-31T18:30:00Z,90,Albert Sambi Lokonga,2,0,0,0,Midfielder,0,5,0,26009,1,1,2,0.0,2,-418,3244,3662,44,True,0
165,0,0,15,0,12.4,18,56,2,0,2.0,7.4,2022-09-04T15:30:00Z,73,Albert Sambi Lokonga,14,0,0,0,Midfielder,0,6,0,33910,1,1,3,0.0,2,4771,8785,4014,44,False,0
166,0,0,4,0,0.9,18,72,0,0,0.3,1.6,2022-09-18T11:00:00Z,12,Albert Sambi Lokonga,4,0,0,0,Midfielder,0,8,0,37082,1,3,0,0.0,1,-213,1949,2162,44,False,0
167,0,0,3,0,3.5,18,81,0,0,0.5,1.6,2022-10-01T11:30:00Z,17,Albert Sambi Lokonga,18,0,0,0,Midfielder,0,9,0,36364,1,1,3,0.0,1,-404,2701,3105,44,True,0
168,0,0,0,0,0.0,18,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Albert Sambi Lokonga,12,0,0,0,Midfielder,0,10,0,34789,1,2,3,0.0,0,-1759,1572,3331,44,True,0
169,0,0,0,0,0.0,18,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Albert Sambi Lokonga,11,0,0,0,Midfielder,0,11,0,32381,1,1,0,0.0,0,-2541,489,3030,44,False,0
170,0,0,23,1,15.2,19,1,0,1,9.2,38.2,2022-08-05T19:00:00Z,90,Gabriel Martinelli Silva,7,0,0,0,Midfielder,0,1,0,1728741,1,2,0,39.0,8,0,0,0,60,False,0
171,0,1,30,0,51.8,19,11,2,1,10.9,42.4,2022-08-13T14:00:00Z,90,Gabriel Martinelli Silva,10,0,0,0,Midfielder,0,2,0,2396763,1,2,4,15.0,8,379500,430548,51048,61,True,0
172,1,0,11,1,6.3,19,21,0,0,3.8,2.0,2022-08-20T16:30:00Z,74,Gabriel Martinelli Silva,3,0,0,0,Midfielder,0,3,0,3788936,1,3,0,30.0,6,1180060,1242606,62546,63,False,0
173,0,0,20,0,59.0,19,31,1,0,18.6,25.8,2022-08-27T16:30:00Z,90,Gabriel Martinelli Silva,9,0,0,0,Midfielder,0,4,0,4084833,1,1,2,101.0,2,243247,372203,128956,64,True,0
174,0,3,34,0,30.7,19,41,1,1,14.4,44.0,2022-08-31T18:30:00Z,90,Gabriel Martinelli Silva,2,0,0,0,Midfielder,0,5,0,3952017,1,1,2,69.0,10,-151656,117275,268931,64,True,0
175,0,0,8,0,33.1,19,56,3,0,9.8,11.4,2022-09-04T15:30:00Z,90,Gabriel Martinelli Silva,14,0,0,0,Midfielder,0,6,0,4624595,1,1,3,53.0,2,552114,649197,97083,65,False,0
176,0,0,7,1,24.6,19,72,0,0,6.0,12.4,2022-09-18T11:00:00Z,77,Gabriel Martinelli Silva,4,0,0,0,Midfielder,0,8,0,5066895,1,3,0,23.0,3,157832,207791,49959,65,False,0
177,1,0,21,0,27.2,19,81,1,0,10.2,26.4,2022-10-01T11:30:00Z,90,Gabriel Martinelli Silva,18,0,0,0,Midfielder,0,9,0,4946404,1,1,3,48.0,4,-63323,159344,222667,66,True,1
178,1,2,36,0,25.2,19,91,2,1,11.9,51.2,2022-10-09T15:30:00Z,90,Gabriel Martinelli Silva,12,0,0,0,Midfielder,0,10,0,4811880,1,2,3,43.0,12,-153378,114388,267766,66,True,0
179,0,0,3,1,13.3,19,104,0,0,4.3,7.8,2022-10-16T13:00:00Z,90,Gabriel Martinelli Silva,11,0,0,0,Midfielder,0,11,0,5163784,1,1,0,22.0,3,306437,347653,41216,66,False,0
180,0,0,0,0,0.0,20,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,Pablo Marí Villar,7,0,0,0,Defender,0,1,0,4463,1,2,0,0.0,0,0,0,0,45,False,0
181,0,0,0,0,0.0,20,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Pablo Marí Villar,10,0,0,0,Defender,0,2,0,4655,1,2,4,0.0,0,-1024,162,1186,45,True,0
182,0,0,0,0,0.0,20,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Pablo Marí Villar,3,0,0,0,Defender,0,3,0,3150,1,3,0,0.0,0,-1521,0,1521,45,False,0
183,0,0,0,0,0.0,20,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Pablo Marí Villar,9,0,0,0,Defender,0,4,0,2639,1,1,2,0.0,0,-550,0,550,45,True,0
184,0,0,0,0,0.0,20,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Pablo Marí Villar,2,0,0,0,Defender,0,5,0,2390,1,1,2,0.0,0,-261,0,261,45,True,0
185,0,0,0,0,0.0,20,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Pablo Marí Villar,14,0,0,0,Defender,0,6,0,2217,1,1,3,0.0,0,-175,0,175,45,False,0
186,0,0,0,0,0.0,20,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,0,Pablo Marí Villar,4,0,0,0,Defender,0,8,0,2085,1,3,0,0.0,0,-33,0,33,45,False,0
187,0,0,0,0,0.0,20,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,Pablo Marí Villar,18,0,0,0,Defender,0,9,0,2026,1,1,3,0.0,0,-68,0,68,45,True,0
188,0,0,0,0,0.0,20,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Pablo Marí Villar,12,0,0,0,Defender,0,10,0,1965,1,2,3,0.0,0,-59,0,59,45,True,0
189,0,0,0,0,0.0,20,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Pablo Marí Villar,11,0,0,0,Defender,0,11,0,1942,1,1,0,0.0,0,-25,0,25,45,False,0
190,0,0,0,0,0.0,22,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,Lucas Torreira di Pascua,7,0,0,0,Midfielder,0,1,0,39173,1,2,0,0.0,0,0,0,0,45,False,0
191,0,0,0,0,0.0,22,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Lucas Torreira di Pascua,10,0,0,0,Midfielder,0,2,0,34449,1,2,4,0.0,0,-9658,2811,12469,45,True,0
192,0,0,0,0,0.0,22,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Lucas Torreira di Pascua,3,0,0,0,Midfielder,0,3,0,22621,1,3,0,0.0,0,-11907,0,11907,45,False,0
193,0,0,0,0,0.0,22,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Lucas Torreira di Pascua,9,0,0,0,Midfielder,0,4,0,18037,1,1,2,0.0,0,-5145,0,5145,45,True,0
194,0,0,0,0,0.0,22,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Lucas Torreira di Pascua,2,0,0,0,Midfielder,0,5,0,15829,1,1,2,0.0,0,-2345,0,2345,45,True,0
195,0,0,0,0,0.0,22,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Lucas Torreira di Pascua,14,0,0,0,Midfielder,0,6,0,14008,1,1,3,0.0,0,-1852,0,1852,45,False,0
196,0,0,0,0,0.0,22,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,0,Lucas Torreira di Pascua,4,0,0,0,Midfielder,0,8,0,12366,1,3,0,0.0,0,-455,0,455,45,False,0
197,0,0,0,0,0.0,22,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,Lucas Torreira di Pascua,18,0,0,0,Midfielder,0,9,0,11979,1,1,3,0.0,0,-589,0,589,45,True,0
198,0,0,0,0,0.0,22,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Lucas Torreira di Pascua,12,0,0,0,Midfielder,0,10,0,11429,1,2,3,0.0,0,-554,0,554,45,True,0
199,0,0,0,0,0.0,22,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Lucas Torreira di Pascua,11,0,0,0,Midfielder,0,11,0,10921,1,1,0,0.0,0,-509,0,509,45,False,0
200,0,0,0,0,0.0,23,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,Reiss Nelson,7,0,0,0,Midfielder,0,1,0,2725,1,2,0,0.0,0,0,0,0,50,False,0
201,0,0,0,0,0.0,23,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Reiss Nelson,10,0,0,0,Midfielder,0,2,0,3093,1,2,4,0.0,0,-585,119,704,50,True,0
202,0,0,0,0,0.0,23,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Reiss Nelson,3,0,0,0,Midfielder,0,3,0,2113,1,3,0,0.0,0,-1010,33,1043,49,False,0
203,0,0,0,0,0.0,23,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Reiss Nelson,9,0,0,0,Midfielder,0,4,0,1801,1,1,2,0.0,0,-361,19,380,49,True,0
204,0,0,0,0,0.0,23,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Reiss Nelson,2,0,0,0,Midfielder,0,5,0,1699,1,1,2,0.0,0,-129,20,149,49,True,0
205,0,0,0,0,0.0,23,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Reiss Nelson,14,0,0,0,Midfielder,0,6,0,1609,1,1,3,0.0,0,-114,18,132,49,False,0
206,0,0,0,0,0.0,23,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,0,Reiss Nelson,4,0,0,0,Midfielder,0,8,0,1545,1,3,0,0.0,0,-23,7,30,49,False,0
207,0,0,0,0,0.0,23,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,Reiss Nelson,18,0,0,0,Midfielder,0,9,0,1522,1,1,3,0.0,0,-37,12,49,48,True,0
208,0,0,0,0,0.0,23,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Reiss Nelson,12,0,0,0,Midfielder,0,10,0,1726,1,2,3,0.0,0,76,113,37,48,True,0
209,0,0,0,0,0.0,23,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Reiss Nelson,11,0,0,0,Midfielder,0,11,0,1824,1,1,0,0.0,0,13,76,63,48,False,0
210,0,0,0,0,0.0,24,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,Matt Turner,7,0,0,0,Goalkeeper,0,1,0,60915,1,2,0,0.0,0,0,0,0,40,False,0
211,0,0,0,0,0.0,24,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Matt Turner,10,0,0,0,Goalkeeper,0,2,0,73999,1,2,4,0.0,0,-2489,4057,6546,40,True,0
212,0,0,0,0,0.0,24,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Matt Turner,3,0,0,0,Goalkeeper,0,3,0,72486,1,3,0,0.0,0,-6909,4011,10920,40,False,0
213,0,0,0,0,0.0,24,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Matt Turner,9,0,0,0,Goalkeeper,0,4,0,69615,1,1,2,0.0,0,-6448,2566,9014,39,True,0
214,0,0,0,0,0.0,24,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Matt Turner,2,0,0,0,Goalkeeper,0,5,0,92971,1,1,2,0.0,0,9981,17099,7118,39,True,0
215,0,0,0,0,0.0,24,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Matt Turner,14,0,0,0,Goalkeeper,0,6,0,130171,1,1,3,0.0,0,20600,30415,9815,39,False,0
216,0,0,0,0,0.0,24,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,0,Matt Turner,4,0,0,0,Goalkeeper,0,8,0,162537,1,3,0,0.0,0,2563,9355,6792,39,False,0
217,0,0,0,0,0.0,24,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,Matt Turner,18,0,0,0,Goalkeeper,0,9,0,166867,1,1,3,0.0,0,10179,18515,8336,39,True,0
218,0,0,0,0,0.0,24,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Matt Turner,12,0,0,0,Goalkeeper,0,10,0,172798,1,2,3,0.0,0,3941,13237,9296,39,True,0
219,0,0,0,0,0.0,24,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Matt Turner,11,0,0,0,Goalkeeper,0,11,0,168001,1,1,0,0.0,0,-4889,6869,11758,39,False,0
220,0,0,0,0,0.0,25,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,Fábio Ferreira Vieira,7,0,0,0,Midfielder,0,1,0,15311,1,2,0,0.0,0,0,0,0,60,False,0
221,0,0,0,0,0.0,25,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Fábio Ferreira Vieira,10,0,0,0,Midfielder,0,2,0,10655,1,2,4,0.0,0,-4909,173,5082,59,True,0
222,0,0,0,0,0.0,25,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Fábio Ferreira Vieira,3,0,0,0,Midfielder,0,3,0,8285,1,3,0,0.0,0,-2728,194,2922,58,False,0
223,0,0,0,0,0.0,25,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Fábio Ferreira Vieira,9,0,0,0,Midfielder,0,4,0,8261,1,1,2,0.0,0,-940,343,1283,58,True,0
224,0,0,0,0,0.0,25,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Fábio Ferreira Vieira,2,0,0,0,Midfielder,0,5,0,8394,1,1,2,0.0,0,-673,333,1006,58,True,0
225,0,0,4,0,1.2,25,56,1,0,1.6,4.8,2022-09-04T15:30:00Z,16,Fábio Ferreira Vieira,14,0,0,0,Midfielder,0,6,0,8672,1,1,3,10.0,1,-518,600,1118,57,False,0
226,0,2,31,1,15.3,25,72,0,1,6.0,38.0,2022-09-18T11:00:00Z,90,Fábio Ferreira Vieira,4,0,0,0,Midfielder,0,8,0,9940,1,3,0,7.0,10,40,334,294,57,False,0
227,0,0,3,0,15.0,25,81,0,0,3.9,5.8,2022-10-01T11:30:00Z,10,Fábio Ferreira Vieira,18,0,0,0,Midfielder,0,9,0,18275,1,1,3,18.0,1,6740,8248,1508,57,True,0
228,0,0,3,0,0.5,25,91,0,0,0.5,4.4,2022-10-09T15:30:00Z,1,Fábio Ferreira Vieira,12,0,0,0,Midfielder,0,10,0,17846,1,2,3,0.0,1,-788,2733,3521,57,True,0
229,0,0,2,0,14.8,25,104,0,0,1.6,1.2,2022-10-16T13:00:00Z,17,Fábio Ferreira Vieira,11,0,0,0,Midfielder,0,11,0,17124,1,1,0,0.0,1,-1226,1285,2511,57,False,0
230,0,2,30,1,0.1,26,1,0,0,2.2,22.2,2022-08-05T19:00:00Z,90,William Saliba,7,0,0,0,Defender,0,1,0,163701,1,2,0,0.0,8,0,0,0,45,False,0
231,0,0,9,0,0.7,26,11,2,0,0.8,7.4,2022-08-13T14:00:00Z,90,William Saliba,10,1,0,0,Defender,0,2,0,494654,1,2,4,0.0,-1,184739,212268,27529,45,True,0
232,0,2,39,1,0.8,26,21,0,1,6.8,50.4,2022-08-20T16:30:00Z,90,William Saliba,3,0,0,0,Defender,0,3,0,521329,1,3,0,17.0,14,6206,95924,89718,45,False,0
233,1,2,28,0,11.5,26,31,1,0,4.3,29.8,2022-08-27T16:30:00Z,90,William Saliba,9,0,0,0,Defender,0,4,0,1109607,1,1,2,2.0,7,458557,508914,50357,46,True,0
234,0,0,9,0,10.8,26,41,1,0,2.4,12.8,2022-08-31T18:30:00Z,90,William Saliba,2,0,0,0,Defender,0,5,0,1764468,1,1,2,0.0,1,575350,619979,44629,47,True,1
235,0,0,11,0,0.9,26,56,3,0,1.5,10.4,2022-09-04T15:30:00Z,90,William Saliba,14,0,0,0,Defender,0,6,0,2068486,1,1,3,4.0,0,250098,360487,110389,48,False,1
236,0,3,43,1,1.0,26,72,0,1,8.9,53.4,2022-09-18T11:00:00Z,90,William Saliba,4,0,0,0,Defender,0,8,0,2317437,1,3,0,35.0,15,63052,141098,78046,48,False,0
237,0,0,14,0,2.4,26,81,1,0,2.6,19.2,2022-10-01T11:30:00Z,90,William Saliba,18,0,0,0,Defender,0,9,0,2626424,1,1,3,4.0,1,297005,380325,83320,49,True,1
238,0,0,14,0,1.2,26,91,2,0,1.7,15.4,2022-10-09T15:30:00Z,90,William Saliba,12,0,0,0,Defender,0,10,0,2878181,1,2,3,0.0,1,221940,306363,84423,50,True,0
239,0,0,21,1,0.3,26,104,0,0,1.4,13.6,2022-10-16T13:00:00Z,90,William Saliba,11,0,0,0,Defender,0,11,0,3188765,1,1,0,0.0,5,279480,347753,68273,51,False,1
240,0,0,0,0,0.0,27,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,Marcus Oliveira Alencar,7,0,0,0,Midfielder,0,1,0,8331,1,2,0,0.0,0,0,0,0,50,False,0
241,0,0,0,0,0.0,27,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Marcus Oliveira Alencar,10,0,0,0,Midfielder,0,2,0,8780,1,2,4,0.0,0,-1637,675,2312,49,True,0
242,0,0,0,0,0.0,27,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Marcus Oliveira Alencar,3,0,0,0,Midfielder,0,3,0,8125,1,3,0,0.0,0,-1501,964,2465,49,False,0
243,0,0,0,0,0.0,27,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Marcus Oliveira Alencar,9,0,0,0,Midfielder,0,4,0,7596,1,1,2,0.0,0,-1113,570,1683,48,True,0
244,0,0,0,0,0.0,27,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Marcus Oliveira Alencar,2,0,0,0,Midfielder,0,5,0,7475,1,1,2,0.0,0,-632,369,1001,48,True,0
245,0,0,0,0,0.0,27,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Marcus Oliveira Alencar,14,0,0,0,Midfielder,0,6,0,7711,1,1,3,0.0,0,-347,543,890,48,False,0
246,0,0,3,0,0.2,27,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,1,Marcus Oliveira Alencar,4,0,0,0,Midfielder,0,8,0,8391,1,3,0,0.0,1,39,285,246,48,False,0
247,0,0,0,0,0.0,27,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,Marcus Oliveira Alencar,18,0,0,0,Midfielder,0,9,0,8465,1,1,3,0.0,0,-118,419,537,47,True,0
248,0,0,0,0,0.0,27,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Marcus Oliveira Alencar,12,0,0,0,Midfielder,0,10,0,8586,1,2,3,0.0,0,-134,473,607,47,True,0
249,0,0,0,0,0.0,27,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Marcus Oliveira Alencar,11,0,0,0,Midfielder,0,11,0,8596,1,1,0,0.0,0,-216,311,527,47,False,0
250,0,0,7,1,3.2,28,1,0,0,4.9,7.4,2022-08-05T19:00:00Z,82,Gabriel Fernando de Jesus,7,0,0,0,Forward,0,1,0,6018571,1,2,0,38.0,2,0,0,0,80,False,0
251,2,3,65,0,33.7,28,11,2,2,23.7,98.6,2022-08-13T14:00:00Z,83,Gabriel Fernando de Jesus,10,0,0,0,Forward,0,2,0,6211795,1,2,4,105.0,19,-265945,105825,371770,80,True,0
252,1,0,15,1,23.1,28,21,0,0,10.3,25.6,2022-08-20T16:30:00Z,90,Gabriel Fernando de Jesus,3,0,0,0,Forward,0,3,0,7496318,1,3,0,54.0,4,853585,882488,28903,81,False,1
253,0,0,0,0,27.6,28,31,1,0,11.5,8.2,2022-08-27T16:30:00Z,88,Gabriel Fernando de Jesus,9,0,0,0,Forward,0,4,0,7962228,1,1,2,79.0,1,237640,268237,30597,82,True,1
254,0,0,19,0,12.3,28,41,1,1,14.2,37.8,2022-08-31T18:30:00Z,87,Gabriel Fernando de Jesus,2,0,0,0,Forward,0,5,0,8026017,1,1,2,92.0,6,-70519,106179,176698,82,True,0
255,0,0,5,0,54.7,28,56,3,0,8.8,11.0,2022-09-04T15:30:00Z,90,Gabriel Fernando de Jesus,14,0,0,0,Forward,0,6,0,8025951,1,1,3,22.0,1,-129699,102712,232411,82,False,1
256,0,1,30,1,4.5,28,72,0,1,12.5,43.6,2022-09-18T11:00:00Z,90,Gabriel Fernando de Jesus,4,0,0,0,Forward,0,8,0,7527911,1,3,0,77.0,6,-339612,38460,378072,81,False,1
257,0,2,29,0,12.9,28,81,1,1,14.8,46.2,2022-10-01T11:30:00Z,79,Gabriel Fernando de Jesus,18,0,0,0,Forward,0,9,0,7253158,1,1,3,89.0,8,-429297,67507,496804,80,True,0
