assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,name,opponent_team,own_goals,penalties_missed,penalties_saved,position,red_cards,round,saves,selected,starts,team,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,3,1,37.6,19,0.34,0.51,0.17,1.08,181,0,0,11.5,9.0,2023-01-03T19:45:00Z,90,Gabriel Martinelli Silva,15,0,0,0,Midfielder,0,19,0,5305081,1,1,0,0,68.0,3,55886,113746,57860,68,True,0
0,0,9,1,43.8,19,0.66,0.72,0.06,1.19,199,0,0,7.4,11.6,2023-01-15T16:30:00Z,78,Gabriel Martinelli Silva,18,0,0,0,Midfielder,0,20,0,5265161,1,1,2,0,19.0,2,-34637,117920,152557,68,False,1
0,0,7,0,49.1,19,0.17,0.52,0.35,0.29,201,2,0,8.8,2.6,2023-01-22T16:30:00Z,81,Gabriel Martinelli Silva,14,0,0,0,Midfielder,0,21,0,5059745,1,1,2,3,36.0,2,-232105,55413,287518,68,True,0
0,0,9,0,28.1,19,0.05,0.05,0.00,1.33,215,0,0,4.5,5.2,2023-02-04T12:30:00Z,58,Gabriel Martinelli Silva,8,0,0,0,Midfielder,0,22,0,4558297,1,1,0,1,12.0,1,-501320,45655,546975,67,False,0
0,0,6,1,6.4,19,0.09,0.27,0.19,1.25,221,0,0,4.3,0.0,2023-02-11T15:00:00Z,61,Gabriel Martinelli Silva,4,0,0,0,Midfielder,0,23,0,4212329,1,1,1,1,37.0,3,-355256,52642,407898,66,True,0
0,0,7,0,17.3,19,0.10,0.10,0.00,1.59,111,2,0,2.4,5.0,2023-02-15T19:30:00Z,75,Gabriel Martinelli Silva,13,0,0,0,Midfielder,0,23,0,4212329,1,1,3,1,2.0,2,-355256,52642,407898,66,True,0
0,0,21,0,14.3,19,0.02,0.99,0.98,0.18,231,0,1,7.3,36.0,2023-02-18T12:30:00Z,22,Gabriel Martinelli Silva,2,0,0,0,Midfielder,0,24,0,3866900,0,1,4,2,23.0,6,-351715,17826,369541,65,False,0
0,3,26,1,8.0,19,0.09,0.30,0.21,0.02,246,0,1,7.0,28.8,2023-02-25T15:00:00Z,90,Gabriel Martinelli Silva,10,0,0,0,Midfielder,0,25,0,3704318,1,1,1,0,33.0,10,-95735,79091,174826,65,False,1
0,3,49,1,16.7,19,0.21,1.06,0.85,1.36,61,0,2,15.0,73.2,2023-03-01T19:45:00Z,90,Gabriel Martinelli Silva,8,0,0,0,Midfielder,0,25,0,3704318,1,1,0,4,60.0,16,-95735,79091,174826,65,True,0
0,0,11,0,27.9,19,0.15,0.33,0.19,1.32,251,2,0,6.0,1.4,2023-03-04T15:00:00Z,90,Gabriel Martinelli Silva,3,0,0,0,Midfielder,0,26,0,4078351,1,1,2,3,31.0,2,287613,361316,73703,65,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,Pablo Marí Villar,7,0,0,0,Defender,0,1,0,4463,0,1,2,0,0.0,0,0,0,0,45,False,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Pablo Marí Villar,10,0,0,0,Defender,0,2,0,4655,0,1,2,4,0.0,0,-1024,162,1186,45,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Pablo Marí Villar,3,0,0,0,Defender,0,3,0,3150,0,1,3,0,0.0,0,-1521,0,1521,45,False,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Pablo Marí Villar,9,0,0,0,Defender,0,4,0,2639,0,1,1,2,0.0,0,-550,0,550,45,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Pablo Marí Villar,2,0,0,0,Defender,0,5,0,2390,0,1,1,2,0.0,0,-261,0,261,45,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Pablo Marí Villar,14,0,0,0,Defender,0,6,0,2217,0,1,1,3,0.0,0,-175,0,175,45,False,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,0,Pablo Marí Villar,4,0,0,0,Defender,0,8,0,2085,0,1,3,0,0.0,0,-33,0,33,45,False,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,Pablo Marí Villar,18,0,0,0,Defender,0,9,0,2026,0,1,1,3,0.0,0,-68,0,68,45,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Pablo Marí Villar,12,0,0,0,Defender,0,10,0,1965,0,1,2,3,0.0,0,-59,0,59,45,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Pablo Marí Villar,11,0,0,0,Defender,0,11,0,1942,0,1,1,0,0.0,0,-25,0,25,45,False,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,Pablo Marí Villar,17,0,0,0,Defender,0,13,0,1901,0,1,1,1,0.0,0,-16,0,16,45,False,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,Pablo Marí Villar,16,0,0,0,Defender,0,14,0,1866,0,1,0,5,0.0,0,-35,0,35,45,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2022-11-06T12:00:00Z,0,Pablo Marí Villar,6,0,0,0,Defender,0,15,0,1845,0,1,1,0,0.0,0,-21,0,21,45,False,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2022-11-12T19:45:00Z,0,Pablo Marí Villar,20,0,0,0,Defender,0,16,0,1830,0,1,2,0,0.0,0,-14,0,14,45,False,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2022-12-26T20:00:00Z,0,Pablo Marí Villar,19,0,0,0,Defender,0,17,0,1804,0,1,1,3,0.0,0,-26,0,26,45,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,Pablo Marí Villar,5,0,0,0,Defender,0,18,0,1801,0,1,4,2,0.0,0,-4,0,4,45,False,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,Pablo Marí Villar,15,0,0,0,Defender,0,19,0,1800,0,1,0,0,0.0,0,-1,0,1,45,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2023-01-15T16:30:00Z,0,Pablo Marí Villar,18,0,0,0,Defender,0,20,0,1793,0,1,2,0,0.0,0,-6,0,6,45,False,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,Pablo Marí Villar,14,0,0,0,Defender,0,21,0,1787,0,1,2,3,0.0,0,-5,0,5,45,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2023-02-04T12:30:00Z,0,Pablo Marí Villar,8,0,0,0,Defender,0,22,0,1772,0,1,0,1,0.0,0,-17,0,17,45,False,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,Pablo Marí Villar,4,0,0,0,Defender,0,23,0,1768,0,1,1,1,0.0,0,-4,0,4,45,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2023-02-15T19:30:00Z,0,Pablo Marí Villar,13,0,0,0,Defender,0,23,0,1768,0,1,3,1,0.0,0,-4,0,4,45,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,231,0,0,0.0,0.0,2023-02-18T12:30:00Z,0,Pablo Marí Villar,2,0,0,0,Defender,0,24,0,1763,0,1,4,2,0.0,0,-5,0,5,45,False,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,Pablo Marí Villar,10,0,0,0,Defender,0,25,0,1760,0,1,1,0,0.0,0,-1,0,1,45,False,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,61,0,0,0.0,0.0,2023-03-01T19:45:00Z,0,Pablo Marí Villar,8,0,0,0,Defender,0,25,0,1760,0,1,0,4,0.0,0,-1,0,1,45,True,0
0,0,0,0,0.0,20,0.00,0.00,0.00,0.00,251,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,Pablo Marí Villar,3,0,0,0,Defender,0,26,0,1756,0,1,2,3,0.0,0,-5,0,5,45,True,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,Lucas Torreira di Pascua,7,0,0,0,Midfielder,0,1,0,39173,0,1,2,0,0.0,0,0,0,0,45,False,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Lucas Torreira di Pascua,10,0,0,0,Midfielder,0,2,0,34449,0,1,2,4,0.0,0,-9658,2811,12469,45,True,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Lucas Torreira di Pascua,3,0,0,0,Midfielder,0,3,0,22621,0,1,3,0,0.0,0,-11907,0,11907,45,False,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Lucas Torreira di Pascua,9,0,0,0,Midfielder,0,4,0,18037,0,1,1,2,0.0,0,-5145,0,5145,45,True,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Lucas Torreira di Pascua,2,0,0,0,Midfielder,0,5,0,15829,0,1,1,2,0.0,0,-2345,0,2345,45,True,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Lucas Torreira di Pascua,14,0,0,0,Midfielder,0,6,0,14008,0,1,1,3,0.0,0,-1852,0,1852,45,False,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,0,Lucas Torreira di Pascua,4,0,0,0,Midfielder,0,8,0,12366,0,1,3,0,0.0,0,-455,0,455,45,False,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,Lucas Torreira di Pascua,18,0,0,0,Midfielder,0,9,0,11979,0,1,1,3,0.0,0,-589,0,589,45,True,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Lucas Torreira di Pascua,12,0,0,0,Midfielder,0,10,0,11429,0,1,2,3,0.0,0,-554,0,554,45,True,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Lucas Torreira di Pascua,11,0,0,0,Midfielder,0,11,0,10921,0,1,1,0,0.0,0,-509,0,509,45,False,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,Lucas Torreira di Pascua,17,0,0,0,Midfielder,0,13,0,10468,0,1,1,1,0.0,0,-203,0,203,45,False,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,Lucas Torreira di Pascua,16,0,0,0,Midfielder,0,14,0,10207,0,1,0,5,0.0,0,-256,0,256,45,True,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2022-11-06T12:00:00Z,0,Lucas Torreira di Pascua,6,0,0,0,Midfielder,0,15,0,9983,0,1,1,0,0.0,0,-225,0,225,45,False,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2022-11-12T19:45:00Z,0,Lucas Torreira di Pascua,20,0,0,0,Midfielder,0,16,0,9818,0,1,2,0,0.0,0,-168,0,168,45,False,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2022-12-26T20:00:00Z,0,Lucas Torreira di Pascua,19,0,0,0,Midfielder,0,17,0,9443,0,1,1,3,0.0,0,-376,0,376,45,True,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,Lucas Torreira di Pascua,5,0,0,0,Midfielder,0,18,0,9363,0,1,4,2,0.0,0,-83,0,83,45,False,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,Lucas Torreira di Pascua,15,0,0,0,Midfielder,0,19,0,9315,0,1,0,0,0.0,0,-50,0,50,45,True,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2023-01-15T16:30:00Z,0,Lucas Torreira di Pascua,18,0,0,0,Midfielder,0,20,0,9234,0,1,2,0,0.0,0,-81,0,81,45,False,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,Lucas Torreira di Pascua,14,0,0,0,Midfielder,0,21,0,9170,0,1,2,3,0.0,0,-63,0,63,45,True,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2023-02-04T12:30:00Z,0,Lucas Torreira di Pascua,8,0,0,0,Midfielder,0,22,0,9056,0,1,0,1,0.0,0,-110,0,110,45,False,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,Lucas Torreira di Pascua,4,0,0,0,Midfielder,0,23,0,8999,0,1,1,1,0.0,0,-61,0,61,45,True,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2023-02-15T19:30:00Z,0,Lucas Torreira di Pascua,13,0,0,0,Midfielder,0,23,0,8999,0,1,3,1,0.0,0,-61,0,61,45,True,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,231,0,0,0.0,0.0,2023-02-18T12:30:00Z,0,Lucas Torreira di Pascua,2,0,0,0,Midfielder,0,24,0,8967,0,1,4,2,0.0,0,-35,0,35,45,False,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,Lucas Torreira di Pascua,10,0,0,0,Midfielder,0,25,0,8911,0,1,1,0,0.0,0,-50,0,50,45,False,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,61,0,0,0.0,0.0,2023-03-01T19:45:00Z,0,Lucas Torreira di Pascua,8,0,0,0,Midfielder,0,25,0,8911,0,1,0,4,0.0,0,-50,0,50,45,True,0
0,0,0,0,0.0,22,0.00,0.00,0.00,0.00,251,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,Lucas Torreira di Pascua,3,0,0,0,Midfielder,0,26,0,8884,0,1,2,3,0.0,0,-32,0,32,45,True,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,Reiss Nelson,7,0,0,0,Midfielder,0,1,0,2725,0,1,2,0,0.0,0,0,0,0,50,False,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Reiss Nelson,10,0,0,0,Midfielder,0,2,0,3093,0,1,2,4,0.0,0,-585,119,704,50,True,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Reiss Nelson,3,0,0,0,Midfielder,0,3,0,2113,0,1,3,0,0.0,0,-1010,33,1043,49,False,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Reiss Nelson,9,0,0,0,Midfielder,0,4,0,1801,0,1,1,2,0.0,0,-361,19,380,49,True,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Reiss Nelson,2,0,0,0,Midfielder,0,5,0,1699,0,1,1,2,0.0,0,-129,20,149,49,True,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Reiss Nelson,14,0,0,0,Midfielder,0,6,0,1609,0,1,1,3,0.0,0,-114,18,132,49,False,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,0,Reiss Nelson,4,0,0,0,Midfielder,0,8,0,1545,0,1,3,0,0.0,0,-23,7,30,49,False,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,Reiss Nelson,18,0,0,0,Midfielder,0,9,0,1522,0,1,1,3,0.0,0,-37,12,49,48,True,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Reiss Nelson,12,0,0,0,Midfielder,0,10,0,1726,0,1,2,3,0.0,0,76,113,37,48,True,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Reiss Nelson,11,0,0,0,Midfielder,0,11,0,1824,0,1,1,0,0.0,0,13,76,63,48,False,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,Reiss Nelson,17,0,0,0,Midfielder,0,13,0,1914,0,1,1,1,0.0,0,-3,48,51,48,False,0
1,3,50,1,31.0,23,0.15,0.78,0.63,0.39,131,0,2,20.1,90.8,2022-10-30T14:00:00Z,63,Reiss Nelson,16,0,0,0,Midfielder,0,14,0,1982,0,1,0,5,79.0,19,-7,52,59,48,True,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2022-11-06T12:00:00Z,0,Reiss Nelson,6,0,0,0,Midfielder,0,15,0,11951,0,1,1,0,0.0,0,9213,10509,1296,48,False,0
0,0,3,0,0.0,23,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2022-11-12T19:45:00Z,1,Reiss Nelson,20,0,0,0,Midfielder,0,16,0,8705,0,1,2,0,0.0,1,-3005,738,3743,48,False,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2022-12-26T20:00:00Z,0,Reiss Nelson,19,0,0,0,Midfielder,0,17,0,5312,0,1,1,3,0.0,0,-3617,877,4494,48,True,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,Reiss Nelson,5,0,0,0,Midfielder,0,18,0,4429,0,1,4,2,0.0,0,-902,10,912,48,False,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,Reiss Nelson,15,0,0,0,Midfielder,0,19,0,4080,0,1,0,0,0.0,0,-355,7,362,48,True,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2023-01-15T16:30:00Z,0,Reiss Nelson,18,0,0,0,Midfielder,0,20,0,3728,0,1,2,0,0.0,0,-357,7,364,47,False,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,Reiss Nelson,14,0,0,0,Midfielder,0,21,0,3572,0,1,2,3,0.0,0,-168,5,173,47,True,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2023-02-04T12:30:00Z,0,Reiss Nelson,8,0,0,0,Midfielder,0,22,0,3362,0,1,0,1,0.0,0,-214,12,226,47,False,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,Reiss Nelson,4,0,0,0,Midfielder,0,23,0,3289,0,1,1,1,0.0,0,-79,5,84,47,True,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2023-02-15T19:30:00Z,0,Reiss Nelson,13,0,0,0,Midfielder,0,23,0,3289,0,1,3,1,0.0,0,-79,5,84,47,True,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,231,0,0,0.0,0.0,2023-02-18T12:30:00Z,0,Reiss Nelson,2,0,0,0,Midfielder,0,24,0,3279,0,1,4,2,0.0,0,-24,27,51,47,False,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,Reiss Nelson,10,0,0,0,Midfielder,0,25,0,3335,0,1,1,0,0.0,0,21,73,52,47,False,0
0,0,0,0,0.0,23,0.00,0.00,0.00,0.00,61,0,0,0.0,0.0,2023-03-01T19:45:00Z,0,Reiss Nelson,8,0,0,0,Midfielder,0,25,0,3335,0,1,0,4,0.0,0,21,73,52,47,True,0
1,2,38,0,41.1,23,0.14,0.21,0.07,0.00,251,0,1,13.5,61.4,2023-03-04T15:00:00Z,21,Reiss Nelson,3,0,0,0,Midfielder,0,26,0,3331,0,1,2,3,32.0,11,-39,24,63,47,True,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,1,0,0,0.0,0.0,2022-08-05T19:00:00Z,0,Matt Turner,7,0,0,0,Goalkeeper,0,1,0,60915,0,1,2,0,0.0,0,0,0,0,40,False,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,11,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,Matt Turner,10,0,0,0,Goalkeeper,0,2,0,73999,0,1,2,4,0.0,0,-2489,4057,6546,40,True,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,21,0,0,0.0,0.0,2022-08-20T16:30:00Z,0,Matt Turner,3,0,0,0,Goalkeeper,0,3,0,72486,0,1,3,0,0.0,0,-6909,4011,10920,40,False,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2022-08-27T16:30:00Z,0,Matt Turner,9,0,0,0,Goalkeeper,0,4,0,69615,0,1,1,2,0.0,0,-6448,2566,9014,39,True,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,Matt Turner,2,0,0,0,Goalkeeper,0,5,0,92971,0,1,1,2,0.0,0,9981,17099,7118,39,True,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,Matt Turner,14,0,0,0,Goalkeeper,0,6,0,130171,0,1,1,3,0.0,0,20600,30415,9815,39,False,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,72,0,0,0.0,0.0,2022-09-18T11:00:00Z,0,Matt Turner,4,0,0,0,Goalkeeper,0,8,0,162537,0,1,3,0,0.0,0,2563,9355,6792,39,False,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,81,0,0,0.0,0.0,2022-10-01T11:30:00Z,0,Matt Turner,18,0,0,0,Goalkeeper,0,9,0,166867,0,1,1,3,0.0,0,10179,18515,8336,39,True,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,Matt Turner,12,0,0,0,Goalkeeper,0,10,0,172798,0,1,2,3,0.0,0,3941,13237,9296,39,True,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,Matt Turner,11,0,0,0,Goalkeeper,0,11,0,168001,0,1,1,0,0.0,0,-4889,6869,11758,39,False,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,Matt Turner,17,0,0,0,Goalkeeper,0,13,0,167134,0,1,1,1,0.0,0,-920,5121,6041,39,False,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,Matt Turner,16,0,0,0,Goalkeeper,0,14,0,163119,0,1,0,5,0.0,0,-4752,3517,8269,39,True,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2022-11-06T12:00:00Z,0,Matt Turner,6,0,0,0,Goalkeeper,0,15,0,157436,0,1,1,0,0.0,0,-6124,1816,7940,39,False,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2022-11-12T19:45:00Z,0,Matt Turner,20,0,0,0,Goalkeeper,0,16,0,157746,0,1,2,0,0.0,0,-653,5408,6061,39,False,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2022-12-26T20:00:00Z,0,Matt Turner,19,0,0,0,Goalkeeper,0,17,0,162802,0,1,1,3,0.0,0,3749,30495,26746,39,True,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,172,0,0,0.0,0.0,2022-12-31T17:30:00Z,0,Matt Turner,5,0,0,0,Goalkeeper,0,18,0,162890,0,1,4,2,0.0,0,-597,3057,3654,39,False,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,Matt Turner,15,0,0,0,Goalkeeper,0,19,0,160251,0,1,0,0,0.0,0,-2988,1457,4445,39,True,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2023-01-15T16:30:00Z,0,Matt Turner,18,0,0,0,Goalkeeper,0,20,0,164399,0,1,2,0,0.0,0,-761,4731,5492,39,False,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,Matt Turner,14,0,0,0,Goalkeeper,0,21,0,157295,0,1,2,3,0.0,0,-3396,1937,5333,39,True,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2023-02-04T12:30:00Z,0,Matt Turner,8,0,0,0,Goalkeeper,0,22,0,150256,0,1,0,1,0.0,0,-7325,1647,8972,39,False,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,Matt Turner,4,0,0,0,Goalkeeper,0,23,0,144812,0,1,1,1,0.0,0,-5715,1014,6729,39,True,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2023-02-15T19:30:00Z,0,Matt Turner,13,0,0,0,Goalkeeper,0,23,0,144812,0,1,3,1,0.0,0,-5715,1014,6729,39,True,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,231,0,0,0.0,0.0,2023-02-18T12:30:00Z,0,Matt Turner,2,0,0,0,Goalkeeper,0,24,0,146486,0,1,4,2,0.0,0,707,3581,2874,38,False,0
0,0,0,0,0.0,24,0.00,0.00,0.00,0.00,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,Matt Turner,10,0,0,0,Goalkeeper,0,25,0,142281,0,1,1,0,0.0,0,-3833,3929,7762,38,False,0
