,Name,Team,Position,xG per fixture,xG per game,Team games,Played,GW38,GW37*,GW37,GW36*,GW36,GW35,GW34*,GW34,GW33,GW32,GW31,GW30,GW29*,GW29,GW28,GW27*,GW27,GW26,GW25*,GW25,GW24,GW23*,GW23,GW22*,GW22,GW21,GW20*,GW20,GW19*,GW19,GW18,GW17,GW16,GW15,GW14,GW13,GW12,GW11,GW10,GW9,GW8,GW6,GW5,GW4,GW3,GW2,GW1
248,Fabio Freitas Gouveia Carvalho,Liverpool,Midfielder,3.047133452798191,8.907005477410097,38,13,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.63930153846741,0.0,0.0,0.0,0.0,,0.0,20.84970027208328,11.991000175476074,18.152299523353573,8.236909657716751,5.921860039234161
249,Rayan Ait-Nouri,Wolves,Defender,2.973412575298234,5.380460850539661,38,21,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,8.120790123939514,,7.4965402483940125,0.0,61.10739707946777,0.0,4.55986000597477,0.0,0.0,0.0,8.504500240087511,0.0,5.358169972896576,0.0,4.465930163860321,5.13724982738495,0.0,8.239240199327469,0.0,0.0
250,Elliot Anderson,Newcastle,Midfielder,2.9716748450147477,5.132892914116383,38,22,2.1440964192152023,,4.868733137845993,0.0,0.0,0.0,,14.101512730121613,0.0,0.0,0.0,14.21470046043396,0.0,0.0,11.158599704504011,,0.0,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.285900324583054,0.0,0.0,12.011799961328506,0.0,0.0,0.0,43.138301372528076,0.0,0.0,0.0
251,Maxwel Cornet,West Ham,Midfielder,2.9526471839965995,7.803424700562442,37,14,6.367482244968414,,0.0,,0.0,0.0,0.0,0.0,13.785243034362793,4.2072493582963935,0.0,36.04080080986022,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6760699227452283,13.08320015668869,33.08790028095245,0.0,0.0,0.0,0.0,
252,Pedro Lomba Neto,Wolves,Midfielder,2.912553843404902,6.1487247805214595,38,18,0.0,,0.0,,0.0,0.0,,6.775025278329848,0.0,0.8884618058800697,0.0,0.0,,2.8025899082422256,9.04157981276512,,15.188199281692505,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.834149941802025,12.332399934530258,9.836159646511078,36.37360036373138,1.5579800121486187,0.0,10.046900063753126
253,Andrew Robertson,Liverpool,Defender,2.868224200057356,3.2056623412405743,38,34,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.830799341201786,0.0,0.0,,,4.4767800718545905,19.50419992208481,0.0,0.0,0.0,,0.0,,30.990400910377502,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,6.42704963684082,0.0,0.0,5.678889900445937,0.0,0.0,,0.0,3.6768801510334015,4.3755799531936646,0.0,8.031939715147017,0.0
254,Robin Koch,Leeds,Defender,2.7879636146520315,2.9428504821327,38,36,29.465761780738827,,8.9070625603199,,0.0,0.0,,7.356243580579758,0.0,0.0,7.255010306835175,6.555110216140747,5.453209951519966,0.0,0.0,,0.0,7.040339708328247,,0.0,0.0,,13.601699471473696,0.0,0.0,0.0,,0.0,,2.6814799755811687,0.0,0.0,0.0,11.517299711704256,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.8415899723768234,0.0,0.0,0.0,3.267810121178627
255,Kalidou Koulibaly,Chelsea,Defender,2.7738868038317093,4.582943415026302,38,23,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,11.975999921560287,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,65.23839831352235,0.0,0.0,2.3605100810527797,0.0,0.0,0.0,0.0,0.0,0.0,3.1983900815248485,0.0,,3.403880074620247,0.0,0.0,1.1674200184643269,14.210300147533415,3.8527999073266974
256,Daniel Amartey,Leicester,Defender,2.773726084514668,5.270079560577869,38,20,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0841200128197672,0.0,0.0,4.665749892592429,,94.10110116004944,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,2.699490077793598,0.0,1.741350069642067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1097799986600876
257,Manor Solomon,Fulham,Midfielder,2.744366409943292,5.488732819886584,38,19,6.344931572675705,,0.0,,5.622290074825287,0.0,0.0,3.404003009200096,0.0,0.0,0.0,0.0,,2.58300993591547,,,2.4813400581479077,37.41889894008637,,2.5581600144505496,4.893219843506814,,35.238400101661675,,0.0,3.741670027375221,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Sekou Mara,Southampton,Forward,2.7385260297083542,4.730181324041703,38,22,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,32.418298721313484,,0.0,7.725659757852553,0.0,0.0,2.514900080859661,,0.0,0.0,,0.0,,0.0,5.294819921255113,,0.0,,1.5412899665534496,0.0,1.3873600400984287,0.0,0.0,2.404199913144112,0.0,0.0,0.0,0.0,18.28400045633316,2.5564299896359444,9.57598015666008,0.0,11.68690025806427,7.31808990240097,1.3560599647462368,0.0
259,Reece James,Chelsea,Defender,2.6685963017179777,6.337916216580197,38,16,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,1.8022200092673304,2.0483700558543205,1.808780059218407,14.826899766921995,,0.0,0.0,,1.3928200118243694,0.0,,4.4551700353622445,,0.0,0.0,,0.0,0.0,0.0,0.0,14.346599578857422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.1836101561784735,1.2551899999380112,46.75559997558594,8.531399816274643
260,Cheick Doucoure,Crystal Palace,Midfielder,2.625245662210019,2.9340980930582568,38,34,11.212319880723953,,1.7362412065267565,,3.85185182094574,2.0765047520399094,,0.0,0.0,5.0065070390701285,4.9287099391222,0.0,,8.668310195207598,0.0,1.808379963040352,0.0,0.0,,1.036369986832142,0.0,,4.653789848089217,,4.853549972176552,3.0679700896143918,0.0,2.6239400729537015,,6.717090308666228,10.056100040674211,0.0,0.0,6.052339822053909,0.0,0.0,1.4638399705290794,1.7088200896978378,0.0,0.0,,13.417500257492065,0.0,1.6113199293613434,1.5271999873220918,1.6806799918413162,0.0
261,Ben Davies,Spurs,Defender,2.6141428584723094,3.2044331813531537,38,31,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,7.681970298290253,1.4113100245594978,,0.0,3.64718995988369,,6.6782496869564065,,2.3219099268317223,10.715000331401823,0.0,0.0,,0.0,0.0,0.0,4.246990010142326,0.0,47.11909890174866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.769959628582001,0.0,5.664769932627678,3.08097992092371
262,Joe Gelhardt,Leeds,Forward,2.5864047684559694,6.552225413421789,38,15,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,8.425740152597427,13.118599355220795,0.0,3.8765199482440953,0.0,0.0,0.0,0.0,7.820940017700195,0.0,,10.874000191688538,52.49670147895813,1.6708800569176674,0.0,0.0,0.0
263,Benjamin White,Arsenal,Defender,2.5843769532481304,2.5843769532481304,38,38,0.0,,0.0,,0.0,0.0,,0.0,0.0,4.766674339771272,0.0,0.0,,64.60340023040771,0.0,,0.0,4.9656499177217475,0.0,0.0,0.0,1.2009399943053722,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,2.871979959309101,7.710129767656326,10.429099947214127,0.0,,0.0,0.0,1.6584500670433044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,Adam Smith,Bournemouth,Defender,2.5705373993045404,2.640011383069528,38,37,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,2.4551900103688244,0.0,0.0,0.0,,0.0,0.0,,3.1135400757193565,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.369300842285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5142901837825775,26.228100061416626
265,Luke Shaw,Man Utd,Defender,2.563187788779798,3.141972128181688,38,31,0.0,0.0,3.402246907353401,,2.0160645246505737,5.3229011595249185,0.0,0.0,0.0,,0.0,0.0,1.956859976053238,0.0,,,9.326700121164322,0.0,,,20.124900341033932,,0.0,0.0,0.0,0.0,2.1981999278068542,0.0,,41.053599119186394,0.0,0.0,0.0,0.884333997964859,0.0,2.5458300486207013,2.895789965987205,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.673709884285928
266,Clement Lenglet,Spurs,Defender,2.5282947640669975,3.695200039790227,38,26,0.0,,5.3425129503011695,,0.0,2.044787257909775,,0.0,0.0,0.0,0.0,0.0,,0.0,11.756400018930435,,1.4178100042045116,21.825100481510162,,0.0,1.5292099677026272,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.7608299851417542,0.0,29.60759997367859,14.469200372695925,4.811310023069382,0.0,0.0,0.0,0.0,0.0,1.5104399994015694,0.0,0.0,0.0,0.0,0.0
267,Stefan Bajcetic,Liverpool,Midfielder,2.5231548094827883,8.716352978213267,38,11,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.7867810316383839,0.0,8.9442603290081,0.0,1.1444199830293655,,1.1410200037062168,,0.0,0.0,,0.0,,0.0,0.0,83.86340141296388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
268,Liam Cooper,Leeds,Defender,2.5053149579386953,5.288998244537246,38,18,0.0,,0.0,,0.0,0.0,,0.0,0.0,1.2329470366239548,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,36.95760071277617,0.0,0.0,0.0,11.421400308609009,0.0,5.0381798297166815,37.68520057201385,0.0,0.0,2.8666399419307713,,0.0,0.0,0.0,0.0,0.0,0.0
269,Joao Filipe Iria Santos Moutinho,Wolves,Midfielder,2.4682916137144755,3.025647784553228,38,31,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,6.766419857740402,0.0,,5.925720185041428,0.0,9.072560071945189,0.0,3.4892000257968903,,0.0,,0.0,1.7034700140357018,,4.039030149579048,,0.0,10.922499746084213,0.0,0.0,0.0,1.4984400011599064,3.922130167484283,5.8497000485658655,0.0,12.057500332593918,0.0,4.950930178165437,0.0,21.556800603866574,2.0406799390912056,0.0,0.0,0.0
270,Mason Holgate,Everton,Defender,2.4431743904163965,11.605078354477884,38,8,0.0,,0.0,,64.96992707252502,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.971300423145294,13.89939934015274
271,Cole Palmer,Man City,Midfielder,2.403636879630779,6.524157244712114,38,14,64.0083909034729,2.7031848207116127,11.790265887975693,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.7460401207208625,0.0,7.090319693088532,0.0,0.0,0.0,0.0,0.0,0.0
272,Joe Worrall,Nott'm Forest,Defender,2.400839784623761,3.0410637271900973,38,30,10.323368012905119,,8.20205584168434,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51.877397298812866,0.0,,0.0,0.0,,0.0,,0.0,3.9156101644039154,,0.0,,0.0,0.0,2.7273399755358696,5.6431401520967475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.543000370264052,0.0,0.0,0.0
273,Raphael Varane,Man Utd,Defender,2.3985069637235843,3.797636025895675,38,24,0.0,0.0,0.0,,2.834073081612587,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,38.095900416374214,0.0,,,0.0,,0.0,34.5986008644104,14.15420025587082,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.4604900032281876,0.0,0.0,0.0
274,Dennis Praet,Leicester,Midfielder,2.387910032350766,4.124571874060414,38,22,0.0,,0.0,,0.0,0.0,,0.0,9.978781640529633,0.0,32.462900876998894,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,3.592899814248085,,0.0,,33.384498953819275,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.321499943733215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Tyrick Mitchell,Crystal Palace,Defender,2.3584700532649694,2.489496167335245,38,36,0.0,,0.0,,0.0,0.0,,0.0,0.0,8.861760050058365,0.0,0.0,,14.640800654888153,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,52.8639018535614,,0.0,0.0,0.0,0.0,13.255399465560913,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
276,Matt Doherty,Spurs,Defender,2.2963623761346468,7.271814191093049,38,12,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,34.349700808525085,17.880499362945553,14.331500232219696,0.0,0.0,0.0,0.0,3.4355301409959798,10.94919964671135,6.315340101718903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Kieran Trippier,Newcastle,Defender,2.2947289245693305,2.2947289245693305,38,38,3.7318669259548183,,0.0,0.0,10.012292116880415,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.548200607299805,4.0469400584697715,,,0.0,,0.0,,0.0,0.0,,3.539939969778061,,0.0,5.740179866552353,0.0,0.0,0.0,0.0,0.0,0.0,5.940590053796767,0.0,0.0,5.850749835371971,6.161779910326004,9.86751988530159,0.0,6.569059938192368,0.0,5.190579965710639
278,Cristian Romero,Spurs,Defender,2.2622718426742052,3.183938148948881,38,27,0.0,,0.0,,0.0,29.35417890548706,,9.03342068195343,0.0,0.0,0.0,0.0,,0.0,0.0,,8.510100096464157,0.0,,0.0,3.1782198697328568,,0.0,,0.0,0.0,2.2352000698447227,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8525099381804464,0.0,0.0,0.0,19.29389983415604,0.0,0.0,0.0,0.0,12.508800625801086
279,Jordan Henderson,Liverpool,Midfielder,2.26171868853271,2.4555802904069424,38,35,3.2950397580862045,,0.0,,0.0,0.0,7.87365511059761,0.0,0.0,6.5426863729953775,0.0,20.3125,0.7811590097844601,0.0,,,0.0,6.947270035743713,0.0,0.0,1.330289989709854,,0.0,,0.0,0.0,,0.0,,0.0,6.748169660568237,2.948359958827496,0.0,0.0,7.073110342025758,0.0,7.751590013504027,1.7865799367427826,3.7291098386049266,0.0,,0.0,0.0,0.0,4.89032007753849,0.0,3.9354700595140457
280,Armando Broja,Chelsea,Forward,2.255911801598574,7.143720705062151,38,12,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,12.271899729967116,0.0,0.0,0.0,5.7499900460243225,0.0,13.87770026922226,0.0,,9.613069891929626,39.6034985780716,0.0,0.0,0.0,4.608489945530891
281,Bertrand Traore,Aston Villa,Midfielder,2.2547713039737,10.710163693875074,38,8,0.0,,0.0,,0.0,9.394467622041704,,0.0,0.0,0.0,0.0,56.38480186462402,1.804639957845211,0.0,15.27860015630722,,2.818799950182438,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Ruben Loftus-Cheek,Chelsea,Midfielder,2.253677093080784,3.425589181482792,38,25,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.488739974796772,4.357659816741943,2.0175300538539886,0.0,8.712299913167952,0.0,,0.0,0.0,43.94339919090271,13.945400714874268,10.174699872732162,0.0
283,Wesley Fofana,Chelsea,Defender,2.250614750051969,5.030785911880872,38,17,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,7.934779673814774,0.0,0.0,8.03321972489357,,7.146749645471572,17.430700361728668,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.2969699688255787,0.0,0.0,0.0,42.31910109519959,1.3618400320410728
284,Ayoze Perez,Leicester,Midfielder,2.216410048698124,10.52794773131609,38,8,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,58.53490233421326,0.0,4.327680170536041,0.0,0.0,0.0,0.0,6.7100897431373605,0.0,0.0,0.0,0.0,0.0,0.0,10.547299683094023,4.103609919548036,0.0,0.0
285,Maximilian Wober,Leeds,Defender,2.2121236038704715,2.9034122300799936,21,16,10.497725754976274,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.2114199809730053,0.0,,10.4094997048378,6.396990269422531,0.0,12.885800004005432,,5.0531599670648575,,,,,,,,,,,,,,,,,,,
286,Renan Augusto Lodi dos Santos,Nott'm Forest,Defender,2.2103124133804264,2.683950787676232,34,28,0.0,,3.5919219255447388,,6.037449836730957,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.205849677324295,0.0,,0.0,0.0,,2.0556200295686717,0.0,,0.0,,2.6870500296354294,4.2813699692487726,,8.918359875679016,,0.0,0.0,0.0,7.225549966096878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.139040321111679,1.800210028886795,22.20820039510727,,,,
287,James Garner,Everton,Midfielder,2.1797614319151952,5.176933400798589,38,16,3.65331806242466,,6.2983885407447815,,0.0,59.6973180770874,,0.0,0.0,0.0,7.65673965215683,1.687929965555668,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8372401148080826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Nathan Patterson,Everton,Defender,2.1777331534969178,4.3554663069938355,38,19,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,33.07830095291138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.680659949779511,32.117798924446106,3.8341801613569264,0.0,7.042919844388963,0.0
289,William Saliba,Arsenal,Defender,2.1538302302360535,3.0313166203322233,38,27,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.8155500292778013,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,8.014989644289018,46.70929908752442,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,8.40706005692482,8.795969933271406,0.0,0.0,8.102679997682571,0.0,0.0
290,Ezri Konsa Ngoyo,Aston Villa,Defender,2.121319469848746,2.121319469848746,38,38,0.0,,0.0,,0.0,0.0,,0.0,8.360748738050459,0.0,0.0,0.0,0.0,0.0,10.09889990091324,,10.40479987859726,11.017300188541412,,0.0,0.0,,0.0,,6.902790069580077,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.440669924020767,0.0,27.792701125144962,0.0,0.0,0.0,0.0,2.592230029404164,0.0,0.0
291,Trevoh Chalobah,Chelsea,Defender,2.0919009454940496,3.179689437150955,38,25,9.422767907381056,0.0,10.277585685253145,,0.0,0.0,,0.0,6.148023158311844,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,7.6484598219394675,0.0,0.0,0.0,0.0,0.0,0.0,31.20439946651459,0.0,0.0,14.79099988937378,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
292,Serge Aurier,Nott'm Forest,Defender,2.091074050986208,2.7880987346482775,32,24,1.5193894505500791,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.363839775323866,1.4381599612534046,,0.0,0.0,,19.72119957208633,,0.0,13.159400224685669,,0.0,,4.391179978847504,17.321200668811795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
293,Rasmus Kristensen,Leeds,Defender,2.0769825156189894,3.0355898305200615,38,26,9.790726751089096,,0.0,,4.995727166533469,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.82270073890686,10.621099919080734,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.3740000315010548,1.1341200210154057,3.823480010032654,7.46460035443306,0.0,2.5503799319267277,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,19.34850066900253,0.0
294,Nelson Cabral Semedo,Wolves,Defender,2.067175963403363,2.1820190724813275,38,36,5.468173697590828,,9.978402405977251,,0.0,0.0,,0.0,0.0,0.0,3.1693000346422195,0.0,,0.0,46.738600730895996,,0.0,6.9975197315216064,0.0,0.0,0.0,,1.447710022330284,,0.0,0.0,,2.6210799813270564,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1319000050425534,0.0,0.0
295,Antoine Semenyo,Bournemouth,Forward,2.046843742330869,3.3493806692686947,18,11,0.0,,0.0,,0.0,0.0,,9.42990779876709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.869379848241807,0.0,,0.0,0.0,,0.0,,22.54389971494675,,,,,,,,,,,,,,,,,,,,,,
296,Salomon Rondon,Everton,Forward,2.0125418607341614,10.925227243985448,38,7,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6460899263620377,0.0,0.0,0.0,0.0,15.207700431346893,59.62280035018921,0.0
297,Neeskens Kebano,Fulham,Midfielder,1.98741260131723,4.442451697062044,38,17,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.109500169754028,5.118609964847566,0.0,0.0,3.682269901037216,6.366579979658128,37.133398652076714,0.0,0.0,4.4954899698495865,6.615830212831497
298,Aymeric Laporte,Man City,Defender,1.9800624785650718,6.270197848789394,38,12,6.340392678976059,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,44.64530050754547,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,12.646600604057312,0.0,1.2394200079143047,7.383490353822707,,0.0,0.0,2.987170033156872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Diego Carlos Santos Silva,Aston Villa,Defender,1.94520995903172,24.63932614773512,38,3,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.16259837150574,1.7553800716996193
300,Lucas Rodrigues Moura da Silva,Spurs,Midfielder,1.9418243122728247,4.919288257757823,38,15,55.10002970695496,,13.035634160041807,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.653659999370575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Fabio Ferreira Vieira,Arsenal,Midfielder,1.9417829762556051,3.3539887771687726,38,22,0.0,,0.0,,0.0,0.0,,0.0,0.0,6.95282444357872,0.0,0.0,,0.0,0.0,,2.290819957852364,6.8694598972797385,20.757499337196354,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,5.63741996884346,0.0,12.777699530124664,0.0,,0.0,0.0,7.950130105018616,2.0086200907826424,8.543279767036438,0.0,0.0,0.0,0.0,0.0
302,James Tomkins,Crystal Palace,Defender,1.9185712659045269,12.15095135072867,38,6,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,7.6767802238464355,0.0,0.0,0.0,,0.0,0.0,,61.28699779510498,,0.0,0.0,0.0,3.941930085420609,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
303,Lyanco Silveira Neves Vojnovic,Southampton,Defender,1.8973202371087514,3.4332461433396455,38,21,0.0,,0.0,,0.0,52.07398533821106,,1.5072564594447613,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,5.222040042281152,,0.0,3.310799971222877,,0.0,,0.0,0.8905669674277306,6.664290279150009,0.0,0.0,0.0,2.4292299523949623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Kenny Tete,Fulham,Defender,1.8945999860175347,2.3224128860860103,38,31,30.463358759880066,,0.0,,0.0,1.806442812085152,0.0,2.240847609937191,0.0,0.0,0.0,0.0,,0.0,,,3.7910301238298416,0.0,,5.947190150618553,1.6616400331258774,,0.0,,0.0,0.0,,3.3858999609947205,0.0,0.0,8.461309969425201,3.4091301262378693,0.0,1.5579800121486187,0.0,0.0,0.0,0.0,0.0,0.0,3.8406800478696814,5.429289862513542,0.0,0.0,0.0,0.0,0.0
305,Ben Godfrey,Everton,Defender,1.8840739405468891,5.507293056983214,38,13,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,8.207149803638456,0.0,,6.268519908189774,1.6579799354076383,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,48.37979972362518,,0.0,0.0,7.0813603699207315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
