assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,total_points,yellow_cards,id,gameweek,fixture,team,teamAgainst,side
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,45,25,250,4,19,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,46,25,250,4,19,away
0,0,1,0,11.5,1,0,5.3,False,0.0,90,0,0,0,0,0,44.0,1,1,67,25,241,3,2,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,68,25,241,3,2,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,69,25,241,3,2,home
0,0,8,0,13.3,0,0,4.9,False,6.8,26,0,0,0,0,0,29.0,1,0,70,25,243,15,7,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,71,25,241,3,2,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,90,25,242,5,1,home
0,0,8,1,43.5,0,0,7.5,False,11.4,90,0,0,0,0,0,20.0,2,0,91,25,242,5,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,92,25,242,5,1,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,110,25,244,6,9,away
0,0,7,0,22.5,1,0,5.4,False,6.0,76,0,0,0,0,0,25.0,2,0,129,25,243,7,15,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,130,25,243,7,15,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,146,25,243,7,15,home
0,0,0,0,5.6,2,0,3.5,False,2.4,72,0,0,0,0,0,27.0,2,0,147,25,249,8,18,away
0,0,6,0,16.7,2,0,3.6,False,2.2,79,0,0,0,0,0,17.0,2,0,166,25,244,9,6,home
0,0,1,0,0.4,0,0,0.3,False,2.6,10,0,0,0,0,0,0.0,1,0,167,25,244,9,6,home
3,0,30,1,43.8,0,0,16.5,True,55.0,90,0,0,0,0,0,66.0,11,0,187,25,245,10,16,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,188,25,245,10,16,home
0,0,-4,0,5.0,1,0,10.3,False,2.4,63,0,0,0,0,0,96.0,2,0,210,25,248,11,17,away
0,0,0,0,1.9,0,0,2.4,False,5.0,18,0,0,0,0,0,17.0,1,0,211,25,248,11,17,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,232,25,246,12,20,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,233,25,246,12,20,home
0,0,2,0,1.0,0,0,1.7,False,1.2,18,0,0,0,0,0,15.0,1,0,234,25,246,12,20,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,260,25,247,13,14,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,261,25,247,13,14,home
0,0,2,1,2.6,0,0,8.1,False,4.0,90,0,0,0,0,0,74.0,2,0,278,25,247,14,13,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,279,25,247,14,13,away
0,0,6,1,1.1,0,0,1.9,False,0.2,63,0,0,0,0,0,18.0,2,0,298,25,243,15,7,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,303,25,243,15,7,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,312,25,245,16,10,away
0,0,6,0,31.4,2,0,15.1,False,18.6,69,0,0,0,0,0,101.0,2,0,313,25,245,16,10,away
0,0,3,0,0.6,2,0,0.5,False,0.2,20,0,0,0,0,0,4.0,1,0,314,25,245,16,10,away
0,0,1,0,31.9,2,0,6.1,False,2.2,69,0,0,0,0,0,27.0,2,0,315,25,245,16,10,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,316,25,245,16,10,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,338,25,248,17,11,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,339,25,248,17,11,home
1,0,18,0,15.0,3,0,3.8,False,23.0,90,0,0,0,0,0,0.0,5,0,362,25,249,18,8,home
1,0,10,0,22.4,2,0,8.3,False,23.0,81,0,0,0,0,0,38.0,5,0,363,25,249,18,8,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,364,25,249,18,8,home
0,0,-3,0,0.3,1,0,0.0,False,0.0,15,0,0,0,0,0,0.0,0,1,365,25,249,18,8,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,385,25,250,19,4,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,386,25,250,19,4,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,387,25,250,19,4,home
0,0,5,1,2.0,0,0,4.8,False,8.0,90,0,0,0,0,0,38.0,2,0,409,25,246,20,12,away
0,0,8,1,33.0,0,0,10.5,False,16.6,69,0,0,0,0,0,55.0,2,0,410,25,246,20,12,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,428,25,241,2,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,434,25,247,14,13,away
0,0,2,0,1.8,2,0,1.1,False,1.2,20,0,0,0,0,0,8.0,1,0,437,25,245,16,10,away
0,0,0,1,3.6,0,0,5.1,False,9.2,90,0,0,0,0,0,38.0,2,0,451,25,242,5,1,home
0,0,10,0,22.3,3,0,4.2,False,11.8,90,0,0,0,0,0,8.0,2,0,457,25,250,19,4,home
0,0,2,0,10.9,2,0,2.1,False,6.4,82,0,0,0,0,0,4.0,2,0,460,25,244,6,9,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,461,25,244,6,9,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,464,25,245,10,16,home
0,0,3,1,2.8,0,0,3.8,False,4.6,90,0,0,0,0,0,31.0,2,0,466,25,247,13,14,home
0,0,10,0,23.0,1,0,3.7,False,8.4,90,0,0,0,0,0,6.0,2,0,468,25,243,7,15,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,487,25,246,20,12,away
1,0,10,0,10.1,0,0,3.1,False,17.2,25,0,0,0,0,0,4.0,4,0,496,25,249,8,18,away
0,0,5,1,13.0,0,0,4.5,False,7.6,90,0,0,0,0,0,24.0,2,0,501,25,243,15,7,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,502,25,250,4,19,away
0,0,5,1,11.5,0,0,4.8,False,14.8,90,0,0,0,0,0,22.0,2,0,504,25,242,1,5,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,509,25,248,17,11,home
0,0,4,0,0.4,1,0,0.3,False,2.4,33,0,0,0,0,0,0.0,1,0,512,25,249,18,8,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,514,25,250,19,4,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,520,25,247,13,14,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,534,25,250,4,19,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,535,25,245,16,10,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,538,25,247,14,13,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,547,25,243,15,7,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,554,25,247,13,14,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,559,25,246,20,12,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,561,25,249,8,18,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,570,25,249,8,18,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,581,25,243,7,15,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,585,25,242,1,5,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,592,25,249,18,8,home
0,2,28,0,23.3,2,1,13.7,False,41.2,90,0,0,0,0,0,72.0,8,0,613,25,241,2,3,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,622,25,243,15,7,away
0,0,25,1,0.0,0,0,1.4,False,14.4,90,0,0,0,0,2,0.0,6,0,14,26,251,1,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,27,26,252,2,17,home
0,0,16,0,0.0,1,0,1.4,False,14.4,90,0,0,0,0,1,0.0,2,0,47,26,253,4,18,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,48,26,253,4,18,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,72,26,258,3,15,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,73,26,258,3,15,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,74,26,258,3,15,away
0,0,11,0,0.0,1,0,1.0,False,9.8,90,0,0,0,0,1,0.0,2,0,93,26,259,5,16,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,94,26,252,2,17,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,95,26,259,5,16,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,111,26,254,6,12,home
0,0,10,0,0.0,2,0,1.2,False,12.0,90,0,0,0,0,1,0.0,1,0,112,26,254,6,12,home
0,0,18,0,0.0,3,0,3.1,False,31.2,90,0,0,0,0,5,0.0,2,0,131,26,255,7,8,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,132,26,255,7,8,away
0,0,8,0,0.0,1,0,0.5,False,4.8,90,0,0,0,0,1,0.0,2,0,148,26,255,8,7,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,149,26,255,8,7,home
0,0,25,1,0.0,0,0,2.4,False,23.6,90,0,0,0,0,3,0.0,7,0,168,26,260,9,20,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,169,26,260,9,20,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,170,26,260,9,20,away
0,0,22,1,0.0,0,0,0.9,False,8.6,90,0,0,0,0,1,0.0,6,0,189,26,257,10,14,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,190,26,257,10,14,away
0,0,18,1,0.0,0,0,0.4,False,3.8,90,0,0,0,0,0,0.0,6,0,212,26,256,11,19,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,213,26,256,11,19,home
0,0,21,1,0.0,0,0,1.0,False,10.0,90,0,0,0,0,1,0.0,6,0,235,26,254,12,6,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,236,26,254,12,6,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,237,26,254,12,6,away
0,0,12,0,0.0,4,0,1.8,False,18.4,90,0,0,0,0,3,0.0,1,0,262,26,251,13,1,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,263,26,251,13,1,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,264,26,251,13,1,away
0,0,19,0,0.0,1,0,3.5,False,35.4,90,0,0,0,0,5,0.0,3,0,280,26,257,14,10,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,281,26,257,14,10,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,299,26,258,15,3,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,317,26,259,16,5,home
0,0,15,0,0.0,2,0,2.7,False,26.8,90,0,0,0,0,4,0.0,2,0,318,26,259,16,5,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,319,26,259,16,5,home
0,0,16,0,0.0,2,0,2.3,False,23.2,90,0,0,0,0,3,0.0,2,0,340,26,252,17,2,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,341,26,252,17,2,away
0,0,17,0,0.0,1,0,2.0,False,19.6,90,0,0,0,0,2,0.0,2,0,366,26,253,18,4,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,367,26,253,18,4,away
0,0,21,0,0.0,2,0,3.1,False,31.0,90,0,0,0,0,5,0.0,2,0,388,26,256,19,11,away
0,3,29,1,0.0,0,0,2.1,False,20.8,90,0,0,0,0,3,0.0,10,0,411,26,260,20,9,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,412,26,260,20,9,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,413,26,260,20,9,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,427,26,251,1,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,429,26,252,2,17,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,436,26,258,15,3,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,449,26,257,14,10,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,450,26,256,19,11,away
0,0,11,0,0.0,1,0,1.1,False,10.6,90,0,0,0,0,1,0.0,2,0,471,26,258,15,3,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,474,26,252,2,17,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,479,26,255,8,7,home
0,0,14,0,0.0,2,0,2.5,False,25.4,90,0,0,0,0,3,0.0,2,0,494,26,258,3,15,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,495,26,259,5,16,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,513,26,253,18,4,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,521,26,258,15,3,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,526,26,257,10,14,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,530,26,257,10,14,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,531,26,257,10,14,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,543,26,252,17,2,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,548,26,259,16,5,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,551,26,257,14,10,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,553,26,256,19,11,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,555,26,252,17,2,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,556,26,255,7,8,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,558,26,252,17,2,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,562,26,256,11,19,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,573,26,251,13,1,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,582,26,256,19,11,away
0,2,39,0,0.0,3,0,7.7,True,77.4,90,0,0,1,0,7,0.0,10,0,603,26,252,2,17,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,606,26,256,19,11,away
0,0,24,1,1.4,0,0,4.5,False,19.4,90,0,0,0,0,0,24.0,6,0,1,26,251,1,13,home
0,0,21,1,6.8,0,0,1.9,False,6.0,90,0,0,0,0,0,6.0,6,0,2,26,251,1,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,3,26,251,1,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,4,26,251,1,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,5,26,251,1,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,6,26,251,1,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,7,26,251,1,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,8,26,251,1,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,9,26,251,1,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,10,26,251,1,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,22,26,252,2,17,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,23,26,252,2,17,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,24,26,252,2,17,home
0,0,7,0,0.3,3,0,3.2,False,19.0,90,0,0,0,0,0,13.0,1,0,25,26,252,2,17,home
0,0,9,0,5.0,1,0,2.5,False,16.2,90,0,0,0,0,0,4.0,2,0,37,26,253,4,18,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,38,26,253,4,18,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,39,26,253,4,18,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,40,26,253,4,18,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,41,26,253,4,18,home
0,0,16,0,13.0,1,0,3.5,False,16.0,90,0,0,0,0,0,6.0,2,0,42,26,253,4,18,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,43,26,253,4,18,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,58,26,258,3,15,away
0,0,15,0,0.3,2,0,4.2,False,26.2,90,0,0,0,0,0,15.0,1,0,59,26,258,3,15,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,60,26,258,3,15,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,61,26,258,3,15,away
0,0,17,0,10.4,2,0,5.0,False,38.0,90,0,0,0,0,0,2.0,0,1,62,26,258,3,15,away
0,0,15,0,1.9,2,0,2.8,False,23.0,90,0,0,0,0,0,3.0,1,0,63,26,258,3,15,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,64,26,258,3,15,away
0,0,13,0,17.9,2,0,3.8,False,19.6,90,0,0,0,0,0,0.0,1,0,65,26,258,3,15,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,66,26,258,3,15,away
0,0,14,0,0.2,1,0,2.0,False,20.0,90,0,0,0,0,0,0.0,1,1,83,26,259,5,16,away
0,0,10,0,0.3,1,0,2.3,False,20.8,90,0,0,0,0,0,2.0,2,0,84,26,259,5,16,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,85,26,259,5,16,away
0,0,14,0,14.5,1,0,2.8,False,12.0,90,0,0,0,0,0,1.0,2,0,86,26,259,5,16,away
0,0,11,0,5.6,1,0,2.5,False,15.0,90,0,0,0,0,0,4.0,2,0,87,26,259,5,16,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,88,26,259,5,16,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,89,26,259,5,16,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,103,26,254,6,12,home
0,0,13,0,0.4,2,0,3.9,False,20.4,90,0,0,0,0,0,18.0,0,1,104,26,254,6,12,home
0,0,9,0,4.4,2,0,8.1,False,9.6,90,0,0,0,0,0,67.0,1,0,105,26,254,6,12,home
0,0,26,1,0.8,0,0,2.6,False,23.0,90,0,0,0,0,0,2.0,6,0,106,26,251,1,13,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,107,26,254,6,12,home
0,0,9,0,0.4,1,0,1.4,False,11.8,45,0,0,0,0,0,2.0,1,0,108,26,254,6,12,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,109,26,254,6,12,home
1,2,33,1,15.0,0,0,6.0,True,45.4,90,0,0,0,0,0,0.0,10,1,122,26,254,12,6,away
0,0,11,0,6.1,3,0,3.3,False,7.4,90,0,0,0,0,0,19.0,1,0,123,26,255,7,8,away
0,0,9,0,0.2,2,0,1.3,False,12.8,60,0,0,0,0,0,0.0,1,0,124,26,255,7,8,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,125,26,255,7,8,away
0,0,6,0,0.7,2,0,0.9,False,8.6,78,0,0,0,0,0,0.0,1,0,126,26,255,7,8,away
0,0,5,0,0.0,1,0,1.1,False,9.2,29,0,0,0,0,0,2.0,1,0,127,26,255,7,8,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,128,26,255,7,8,away
0,0,17,0,48.6,1,0,8.9,False,31.0,90,0,0,0,0,0,9.0,2,0,141,26,255,8,7,home
0,0,11,0,0.3,1,0,1.6,False,7.6,90,0,0,0,0,0,8.0,2,0,142,26,255,8,7,home
0,0,12,0,0.2,1,0,2.6,False,25.6,90,0,0,0,0,0,0.0,2,0,143,26,255,8,7,home
0,0,6,0,1.9,1,0,1.7,False,12.8,90,0,0,0,0,0,2.0,2,0,144,26,255,8,7,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,145,26,255,8,7,home
0,0,23,1,19.7,0,0,4.2,False,16.2,90,0,0,0,0,0,6.0,6,0,159,26,260,9,20,away
0,3,44,1,0.2,0,1,8.5,True,63.4,90,0,0,0,0,0,21.0,15,0,160,26,254,12,6,away
0,0,27,1,18.5,0,0,3.9,False,20.4,90,0,0,0,0,0,0.0,5,1,161,26,260,9,20,away
0,3,29,1,11.5,0,0,4.3,True,25.2,90,0,0,0,0,0,6.0,9,0,162,26,260,9,20,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,163,26,260,9,20,away
0,1,28,1,1.8,0,0,6.5,False,28.0,90,0,0,0,0,0,35.0,7,0,164,26,260,9,20,away
0,0,3,0,0.0,0,0,0.0,False,0.0,1,0,0,0,0,0,0.0,1,0,165,26,260,9,20,away
0,3,29,1,55.3,0,0,9.8,False,18.4,90,0,0,0,0,0,24.0,9,0,181,26,257,10,14,away
0,1,25,1,32.3,0,0,5.1,False,11.4,90,0,0,0,0,0,7.0,7,0,182,26,257,10,14,away
0,0,24,1,2.0,0,0,3.2,False,9.2,90,0,0,0,0,0,21.0,6,0,183,26,257,10,14,away
0,2,26,1,1.2,0,0,1.3,False,11.8,90,0,0,0,0,0,0.0,8,0,184,26,257,10,14,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,185,26,257,10,14,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,186,26,257,10,14,away
0,0,25,1,3.4,0,0,0.8,False,5.0,64,0,0,0,0,0,0.0,6,0,202,26,256,11,19,home
0,1,30,1,21.1,0,0,4.6,False,19.6,90,0,0,0,0,0,5.0,7,0,203,26,256,11,19,home
0,0,27,1,11.8,0,0,2.9,False,10.0,90,0,0,0,0,0,7.0,6,0,204,26,256,11,19,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,205,26,255,8,7,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,206,26,256,11,19,home
0,0,11,0,1.7,0,0,0.7,False,4.8,25,0,0,0,0,0,0.0,1,0,207,26,256,11,19,home
0,1,30,1,12.0,0,0,3.3,False,19.2,90,0,0,0,0,0,2.0,7,0,208,26,256,11,19,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,209,26,256,11,19,home
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,223,26,254,12,6,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,224,26,254,12,6,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,225,26,254,12,6,away
0,1,29,1,6.1,0,0,2.3,False,16.6,90,0,0,0,0,0,0.0,7,0,226,26,254,12,6,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,227,26,254,12,6,away
0,0,26,1,0.7,0,0,2.6,False,25.0,90,0,0,0,0,0,0.0,6,0,228,26,254,12,6,away
0,0,3,0,0.0,0,0,0.0,False,0.0,1,0,0,0,0,0,0.0,1,0,229,26,254,12,6,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,230,26,254,12,6,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,231,26,254,12,6,away
0,0,2,0,14.9,2,0,1.6,False,0.0,15,0,0,0,0,0,1.0,0,0,251,26,251,13,1,away
0,0,4,0,0.0,2,0,0.2,False,2.2,7,0,0,0,0,0,0.0,0,0,252,26,251,13,1,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,253,26,251,13,1,away
0,0,9,0,0.1,2,0,1.6,False,13.4,74,0,0,0,0,0,2.0,1,0,254,26,251,13,1,away
0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0,255,26,251,13,1,away
